qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,A Horn 1,A Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1389.25,654.5945,325,1.8333,A6,A5,D6,A5,D5,A4,D4,F3,A4,A3,A5,A4,A2,A4,D4,A3,F3,F2
1389.5,654.6906,325,2.0,A6,A5,D6,A5,D5,A4,D4,F3,A4,A3,A5,A4,A2,A4,E4,A3,F3,F2
1390.25,654.9791,325,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E4,A3,F3,F2
1390.5,655.0753,325,2.6667,D6,A5,A5,D5,D5,A4,D4,F3,A4,A3,A5,A4,A2,A4,E4,A3,F3,F2
1391.0,655.2676,326,1.0,B5,G#5,G#5,B4,B4,G#4,B3,E3,E4,E4,E5,E5,E3,G#4,E4,B3,E3,E2
1392.0,655.6522,326,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E4,G#3,r,r
1392.5,655.8445,326,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,r,r,E3,E2
1393.25,656.1329,326,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,r,E3,E2
1393.5,656.2291,326,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E4,G#3,r,r
1394.0,656.4214,327,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,r,E3,E2
1395.0,656.806,327,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,E4,A3,r,r
1395.5,656.9983,327,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,r,r,E3,E2
1396.25,657.2868,327,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,r,r,E3,E2
1396.5,657.3829,327,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,E4,A3,r,r
1397.0,657.5753,328,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,r,r,E3,E2
1398.0,657.9599,328,1.6667,E5,r,r,r,E4,r,E3,r,r,r,r,r,r,E5,E4,G#3,r,r
1398.5,658.1522,328,2.0,E5,r,r,r,E4,r,E3,r,r,r,r,r,r,r,r,r,E3,E2
1399.25,658.4406,328,2.5,G#5,r,r,r,G#4,r,G#3,r,r,r,r,r,r,r,r,r,E3,E2
1399.5,658.5368,328,2.6667,B5,r,r,r,B4,r,B3,r,r,r,r,r,r,E5,E4,G#3,r,r
1400.0,658.7291,329,1.0,C6,r,r,r,C5,r,C4,r,r,r,r,r,r,r,r,r,E3,E2
1401.0,659.1137,329,1.6667,C6,r,r,r,C5,r,C4,r,r,r,r,r,r,E5,E4,A3,r,r
1401.5,659.306,329,2.0,C6,r,r,r,C5,r,C4,r,r,r,r,r,r,r,r,r,E3,E2
1402.25,659.5945,329,2.5,B5,r,r,r,B4,r,B3,r,r,r,r,r,r,r,r,r,E3,E2
1402.5,659.6906,329,2.6667,A5,r,r,r,A4,r,A3,r,r,r,r,r,r,E5,E4,A3,r,r
1403.0,659.8829,330,1.0,G#5,r,r,r,G#4,r,G#3,r,r,r,r,r,r,r,r,r,E3,E2
1404.0,660.2676,330,1.6667,E6,r,E5,r,E5,E4,E3,r,r,r,r,r,r,E5,E4,G#3,r,r
1404.5,660.4599,330,2.0,E6,r,E5,r,E5,E4,E3,r,r,r,r,r,r,E5,r,r,E3,E2
1405.25,660.7483,330,2.5,E6,r,G#5,r,E5,G#4,G#3,r,r,r,r,r,r,G#5,r,r,E3,E2
1405.5,660.8445,330,2.6667,D6,r,B5,r,D5,B4,B3,r,r,r,r,r,r,B5,E4,G#3,r,r
1406.0,661.0368,331,1.0,C#6,r,C#6,r,C#5,C#5,C#4,A3,E4,E3,A4,A3,A2,C#6,C#4,A3,A2,A1
1407.0,661.4214,331,1.6667,C#6,r,C#6,E5,C#5,C#5,C#4,A3,E4,E3,r,r,r,C#6,C#4,A3,A2,A1
1407.5,661.6137,331,2.0,F#6,r,C#6,E5,C#5,C#5,C#4,A3,E4,E3,r,r,r,F#6,C#4,A3,A2,A1
1408.5,661.9983,331,2.6667,F#6,r,C#6,E5,C#5,C#5,C#4,A3,E4,E3,r,r,r,F#6,C#4,A3,A2,A1
1409.0,662.1906,332,1.0,F#6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,F#6,B3,G#3,G#2,G#1
1409.5,662.3829,332,1.3333,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,B5,B4,G#2,G#1
1409.75,662.4791,332,1.5,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,A5,A4,G#2,G#1
1410.0,662.5753,332,1.6667,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,G#5,G#4,G#2,G#1
1410.25,662.6714,332,1.8333,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,F#5,F#4,G#2,G#1
1410.5,662.7676,332,2.0,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,E5,E4,G#3,G#2
1410.75,662.8637,332,2.1667,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,E-5,E-4,G#3,G#2
1411.0,662.9599,332,2.3333,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,E5,E4,G#3,G#2
1411.25,663.056,332,2.5,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,D5,D4,G#3,G#2
1411.5,663.1522,332,2.6667,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,C#5,C#4,G#3,G#2
1411.75,663.2483,332,2.8333,E6,r,B5,E5,B4,E4,B3,G#3,E4,E3,E5,E5,E3,E6,B4,B3,G#3,G#2
1412.0,663.3445,333,1.0,A5,r,A5,E5,A4,E4,A3,F#3,E4,E3,E5,E5,E3,A5,A4,A3,G#3,G#2
1412.25,663.4406,333,1.1667,A5,r,A5,E5,A4,E4,A3,F#3,E4,E3,E5,E5,E3,A5,A3,F#3,G#3,G#2
1412.5,663.5368,333,1.3333,A5,r,A5,E5,A4,E4,A3,F#3,E4,E3,E5,E5,E3,A5,A3,F#3,F#3,F#2
1412.75,663.6329,333,1.5,A5,r,A5,E5,A4,E4,A3,F#3,E4,E3,E5,E5,E3,A5,A3,F#3,F#3,F#2
1413.0,663.7291,333,1.6667,A5,r,A5,E5,A4,E4,A3,F#3,E4,E3,E5,E5,r,A5,A3,F#3,F#3,F#2
1413.25,663.8253,333,1.8333,A5,r,A5,E5,A4,E4,A3,F#3,E4,E3,E5,E5,r,A5,A3,F#3,F#3,F#2
1413.5,663.9214,333,2.0,D6,r,A5,E5,A4,E4,A3,F#3,E4,E3,E5,E5,r,D6,A3,F#3,F#3,F#2
1414.5,664.306,333,2.6667,D6,r,A5,E5,A4,E4,A3,F#3,E4,E3,E5,E5,r,D6,A3,F#3,F#2,F#1
1415.0,664.4983,334,1.0,D6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,D6,G#3,E3,E2,E1
1415.5,664.6906,334,1.3333,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,G#5,G#4,E2,E1
1415.75,664.7868,334,1.5,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,F#5,F#4,E2,E1
1416.0,664.8829,334,1.6667,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,E5,E4,E2,E1
1416.25,664.9791,334,1.8333,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,D5,D4,E2,E1
1416.5,665.0753,334,2.0,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,C#5,C#4,E3,E2
1416.75,665.1714,334,2.1667,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,C5,C4,E3,E2
1417.0,665.2676,334,2.3333,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,C#5,C#4,E3,E2
1417.25,665.3637,334,2.5,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,B4,B3,E3,E2
1417.5,665.4599,334,2.6667,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,A4,A3,E3,E2
1417.75,665.556,334,2.8333,C#6,r,G#5,E5,G#4,E4,G#3,E3,E4,E3,E5,E5,E3,C#6,G#4,G#3,E3,E2
1418.0,665.6522,335,1.0,F#5,F#5,F#5,F#4,F#4,F#4,F#3,D3,A4,r,F#5,F#4,A2,F#5,F#4,F#3,E3,E2
1418.5,665.8445,335,1.3333,F#5,F#5,F#5,F#4,F#4,F#4,F#3,D3,A4,r,F#5,F#4,A2,F#5,F#4,F#3,D3,D2
1419.0,666.0368,335,1.6667,F#6,F#5,B5,F#5,B4,r,F#3,D3,B4,B4,F#5,F#4,A2,F#5,F#4,F#3,D3,D2
1419.5,666.2291,335,2.0,F#6,B5,B5,F#5,B4,r,F#3,E-3,B4,B4,F#5,F#4,A2,B5,F#4,F#3,E-3,E-2
1419.75,666.3253,335,2.1667,F#6,B5,B5,F#5,B4,r,F#3,E-3,B4,B4,F#5,F#4,A2,B5,F#4,B3,E-3,E-2
1420.0,666.4214,335,2.3333,F#6,B5,B5,F#5,B4,r,F#3,E-3,B4,B4,F#5,F#4,A2,B5,F#4,B3,E-3,E-2
1420.25,666.5176,335,2.5,F#6,B5,B5,F#5,B4,r,F#3,E-3,B4,B4,F#5,F#4,A2,B5,F#4,B3,E-3,E-2
1420.5,666.6137,335,2.6667,F#6,B5,A5,F#5,A4,r,F#3,E-3,B4,B4,F#5,F#4,A2,A5,F#4,B3,E-3,E-2
1420.75,666.7099,335,2.8333,F#6,B5,A5,F#5,A4,r,F#3,E-3,B4,B4,F#5,F#4,A2,A5,F#4,B3,E-3,E-2
1421.0,666.806,336,1.0,E6,B5,G#5,E5,G#4,E4,G#3,E3,B4,E4,E5,E5,E3,G#5,G#4,B3,E3,E2
1421.5,666.9983,336,1.3333,E6,B5,G#5,E5,G#4,E4,G#3,E3,B4,E4,E5,E5,E3,G#5,G#4,B3,E3,E2
1422.5,667.3829,336,2.0,D6,B5,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,D6,B5,B4,E3,E2
1423.0,667.5753,336,2.3333,D6,B5,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,D6,B5,B4,E3,E2
1424.0,667.9599,337,1.0,C#6,A5,C#6,A5,C#5,A4,C#4,A3,C#5,A4,E5,E5,E3,C#6,A5,A4,E3,E2
1424.5,668.1522,337,1.3333,C#6,A5,C#6,A5,C#5,A4,C#4,A3,C#5,A4,E5,E5,E3,C#6,A5,A4,E3,E2
1425.5,668.5368,337,2.0,A6,C#6,C#6,A5,A5,C#5,C#4,A3,C#5,A4,E5,E5,E3,A5,A5,E4,E3,E2
1426.0,668.7291,337,2.3333,A6,C#6,C#6,A5,A5,C#5,C#4,A3,C#5,A4,E5,E5,E3,A5,A5,E4,E3,E2
1427.0,669.1137,338,1.0,G#6,B5,B5,G#5,G#5,B4,B3,G#3,B4,E4,E5,E5,E3,G#5,G#5,E4,E3,E2
1427.5,669.306,338,1.3333,G#6,B5,B5,G#5,G#5,B4,B3,G#3,B4,E4,E5,E5,E3,G#5,G#5,E4,E3,E2
1428.5,669.6906,338,2.0,D6,B5,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,D6,B5,B4,E3,E2
1429.0,669.8829,338,2.3333,D6,B5,D6,B5,D5,B4,D4,B3,B4,E4,E5,E5,E3,D6,B5,B4,E3,E2
1430.0,670.2676,339,1.0,C#6,A5,C#6,A5,C#5,A4,C#4,A3,C#5,A4,E5,E5,E3,C#6,A5,A4,E3,E2
1430.5,670.4599,339,1.3333,C#6,A5,C#6,A5,C#5,A4,C#4,A3,C#5,A4,E5,E5,E3,C#6,A5,A4,E3,E2
1431.5,670.8445,339,2.0,A6,C#6,C#6,A5,A5,C#5,C#4,A3,C#5,A4,E5,E5,E3,A5,A5,E4,E3,E2
1432.0,671.0368,339,2.3333,A6,C#6,C#6,A5,A5,C#5,C#4,A3,C#5,A4,E5,E5,E3,A5,A5,E4,E3,E2
1433.0,671.4214,340,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,F#3,F#2,F#1
1434.5,671.9983,340,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,F#3,F#2,F#1
1435.5,672.3829,340,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1436.0,672.5753,341,1.0,E6,r,r,r,E5,r,E4,r,r,r,r,r,r,E4,E4,E3,E2,E1
1437.5,673.1522,341,2.0,E6,r,r,r,E5,r,E4,r,r,r,r,r,r,E4,E4,E3,E2,E1
1438.5,673.5368,341,2.6667,B5,r,r,r,B4,r,B3,r,r,r,r,r,r,F#4,F#4,F#3,F#2,F#1
1438.75,673.6329,341,2.8333,B5,r,r,r,B4,r,B3,r,r,r,r,r,r,G#4,G#4,G#3,G#2,G#1
1439.0,673.7291,342,1.0,A5,A5,r,r,A4,A4,A3,A3,A4,A3,r,r,r,A4,A4,A3,A2,A1
1440.5,674.306,342,2.0,C#6,r,r,r,C#5,r,C#4,r,A4,A3,r,r,r,r,r,r,r,r
1441.25,674.5945,342,2.5,A5,r,r,r,A4,r,A3,r,A4,A3,r,r,r,r,r,r,r,r
1441.5,674.6906,342,2.6667,A5,r,r,r,A4,r,A3,r,A4,A3,r,r,r,r,r,r,r,r
1442.0,674.8829,343,1.0,D6,B5,r,r,E5,B4,E4,B3,A4,A3,r,r,r,r,r,r,r,r
1442.75,675.1714,343,1.5,B5,E5,r,r,B4,E4,B3,E3,A4,A3,r,r,r,r,r,r,r,r
1443.0,675.2676,343,1.6667,B5,E5,r,r,B4,E4,B3,E3,A4,A3,r,r,r,r,r,r,r,r
1443.5,675.4599,343,2.0,E6,C#6,r,r,E5,C#5,E4,C#4,A4,A3,r,r,r,r,r,r,r,r
1445.0,676.0368,344,1.0,E6,C#6,r,r,E5,C#5,E4,C#4,A4,A3,r,r,r,A4,A3,A3,A2,A1
1445.5,676.2291,344,1.3333,E6,C#6,r,r,E5,C#5,E4,C#4,C#5,C#4,r,r,r,A4,A3,A3,A2,A1
1446.0,676.4214,344,1.6667,E6,C#6,r,r,E5,C#5,E4,C#4,C#5,C#4,r,r,r,A4,A3,A3,A2,A1
1446.5,676.6137,344,2.0,E6,C#6,r,r,A5,E5,E4,C#4,C#5,C#4,r,r,r,C#5,C#4,C#4,C#3,C#2
1447.0,676.806,344,2.3333,E6,C#6,r,r,A5,E5,E4,C#4,E5,E4,r,r,r,C#5,C#4,C#4,C#3,C#2
1447.25,676.9022,344,2.5,E6,C#6,r,r,E5,C#5,E4,C#4,E5,E4,r,r,r,C#5,C#4,C#4,C#3,C#2
1447.5,676.9983,344,2.6667,E6,C#6,r,r,E5,C#5,E4,C#4,E5,E4,r,r,r,C#5,C#4,C#4,C#3,C#2
1448.0,677.1906,345,1.0,E6,C#6,r,r,E5,C#5,E4,C#4,E5,E4,r,r,r,E5,E4,E4,E3,E2
1448.5,677.3829,345,1.3333,E6,C#6,r,r,E5,C#5,E4,C#4,E4,E3,r,r,r,E5,E4,E4,E3,E2
1448.75,677.4791,345,1.5,C#6,A5,r,r,C#5,A4,C#4,A3,E4,E3,r,r,r,E5,E4,E4,E3,E2
1449.0,677.5753,345,1.6667,C#6,A5,r,r,C#5,A4,C#4,A3,E4,E3,r,r,r,E5,E4,E4,E3,E2
1449.5,677.7676,345,2.0,C#6,A5,r,r,C#5,A4,C#4,A3,E4,E3,r,r,r,E4,E4,E3,E2,E1
1450.0,677.9599,345,2.3333,D6,B5,r,r,D5,B4,D4,B3,E4,E3,r,r,r,E4,E4,E3,E2,E1
1450.5,678.1522,345,2.6667,B5,G#5,r,r,B4,G#4,B3,G#3,E4,E3,r,r,r,E4,E4,E3,E2,E1
1451.0,678.3445,346,1.0,A5,A5,A5,A4,A4,A4,A3,A3,A4,A3,A4,A4,A2,A5,A5,A4,A2,A1
1451.5,678.5368,346,1.3333,A6,A5,A5,A4,A5,A4,A3,A3,A4,A3,A4,A4,A2,A5,A5,A4,A2,A1
1452.0,678.7291,346,1.6667,A6,A5,A5,A4,A5,A4,A3,A3,r,r,A4,A4,r,A5,A5,A4,A2,A1
1452.5,678.9214,346,2.0,A6,r,A5,A4,A5,r,A3,A3,A4,A3,A5,r,A2,C#6,C#5,C#4,A3,A2
1453.0,679.1137,346,2.3333,A6,r,A5,A4,A5,r,A3,A3,A4,A3,A5,r,A2,C#6,C#5,C#4,A3,A2
1453.25,679.2099,346,2.5,A6,r,A5,A4,A5,r,A3,A3,A4,A3,A5,r,A2,A5,A4,A3,A3,A2
1453.5,679.306,346,2.6667,A6,r,A5,A4,A5,r,A3,A3,r,r,r,r,r,A5,A4,A3,A3,A2
1454.0,679.4983,347,1.0,A6,A5,A5,r,A5,A4,A3,A3,A4,A3,A5,r,A2,D6,D5,D4,A3,A2
1454.5,679.6906,347,1.3333,A6,A5,A5,r,A5,A4,A3,A3,A4,A3,A5,r,A2,D6,D5,D4,A3,A2
1454.75,679.7868,347,1.5,A6,A5,A5,r,A5,A4,A3,A3,A4,A3,A5,r,A2,B5,B4,B3,A3,A2
1455.0,679.8829,347,1.6667,A6,A5,A5,r,A5,A4,A3,A3,r,r,r,r,r,B5,B4,B3,A3,A2
1455.5,680.0753,347,2.0,E6,C6,E5,E5,A5,A4,A3,A3,A4,A3,A5,r,A2,E6,E5,E4,A3,A2
1456.0,680.2676,347,2.3333,E6,C6,C6,C5,E5,E4,C4,A3,A4,A3,A5,r,A2,E6,E5,E4,A3,A2
1456.25,680.3637,347,2.5,E6,C6,C6,C5,E5,E4,C4,A3,A4,A3,A5,r,A2,E6,E5,C4,A3,A2
1456.5,680.4599,347,2.6667,E6,C6,B-5,C5,E5,E4,B-3,G3,E4,E3,E5,E5,E3,E6,E5,C4,G3,G2
1457.0,680.6522,348,1.0,F6,C6,A5,C5,F5,F4,A3,F3,A4,A3,A5,A4,A2,F6,F5,F4,F3,F2
1457.75,680.9406,348,1.5,F6,C6,A5,C5,F5,F4,A3,F3,A4,A3,A5,A4,A2,F6,F5,F4,F4,F3
1458.0,681.0368,348,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,C5,C4,C4,C3
1458.5,681.2291,348,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A4,A3,A3,A2
1459.25,681.5176,348,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,A5,A4,A3,A2
1459.5,681.6137,348,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,F4,F3,F2
1460.0,681.806,349,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C4,C3,C2
1460.75,682.0945,349,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C4,C3,C2
1461.0,682.1906,349,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,A4,A4,A3,A2,A1
1461.5,682.3829,349,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1462.25,682.6714,349,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F1
1462.5,682.7676,349,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C4,C3,C2,C2
1463.0,682.9599,350,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F2
1465.25,683.8253,350,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C4,C3,C2,C2
1465.5,683.9214,350,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C4,C3,C2,C2
1466.0,684.1137,351,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F3,F2,F2
1468.25,684.9791,351,2.5,C5,r,r,r,r,r,C4,r,r,r,r,r,r,C4,C4,C3,C2,C2
1468.5,685.0753,351,2.6667,C5,r,r,r,r,r,C4,r,r,r,r,r,r,C4,C4,C3,C2,C2
1469.0,685.2676,352,1.0,F5,r,r,r,r,r,F4,r,r,r,r,r,r,F4,F4,F3,F2,F2
1472.0,686.4214,353,1.0,F5,r,r,r,r,r,F4,r,r,r,r,r,r,F4,F4,F3,F2,F2
1475.0,687.5753,354,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1476.0,687.9599,354,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,G#2,G#1
1476.25,688.056,354,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,A2,A1
1476.5,688.1522,354,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,B2,B1
1477.25,688.4406,354,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,D4,B2,B1
1477.5,688.5368,354,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,F4,D4,r,r
1478.0,688.7291,355,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1479.0,689.1137,355,1.6667,B5,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1479.25,689.2099,355,1.8333,C6,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1479.5,689.306,355,2.0,D6,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1480.25,689.5945,355,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,D4,r,r
1480.5,689.6906,355,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,F4,D4,r,r
1481.0,689.8829,356,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1482.0,690.2676,356,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,G#2,G#1
1482.25,690.3637,356,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,A2,A1
1482.5,690.4599,356,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,B2,B1
1483.25,690.7483,356,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,D4,B2,B1
1483.5,690.8445,356,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,F4,D4,r,r
1484.0,691.0368,357,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1485.0,691.4214,357,1.6667,B5,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1485.25,691.5176,357,1.8333,C6,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1485.5,691.6137,357,2.0,D6,r,r,r,r,r,r,r,r,r,r,r,r,D5,F4,D4,r,r
1486.25,691.9022,357,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,D4,r,r
1486.5,691.9983,357,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,F4,D4,r,r
1487.0,692.1906,358,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,D4,r,r
1487.25,692.2868,358,1.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,D4,r,r
1487.5,692.3829,358,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,D4,r,r
1487.75,692.4791,358,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,D4,r,r
1488.0,692.5753,358,1.6667,B5,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,B3,G#2,G#1
1488.25,692.6714,358,1.8333,C#6,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,C#4,A2,A1
1488.5,692.7676,358,2.0,D6,r,r,r,r,r,r,r,r,r,r,r,r,D5,E4,D4,B2,B1
1488.75,692.8637,358,2.1667,D6,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,B2,B1
1489.0,692.9599,358,2.3333,D6,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D4,r,r
1489.25,693.056,358,2.5,D6,r,r,r,r,r,r,r,r,r,r,r,r,C#5,D5,D4,r,r
1489.5,693.1522,358,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,C#5,D4,A2,A1
1489.75,693.2483,358,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,D5,D4,B2,B1
1490.0,693.3445,359,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E5,D4,C#3,C#2
1490.25,693.4406,359,1.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,C#4,C#3,C#2
1490.5,693.5368,359,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,C#4,r,r
1490.75,693.6329,359,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,C#4,r,r
1491.0,693.7291,359,1.6667,r,r,C#5,r,r,r,r,r,r,r,r,r,r,E5,E4,C#4,A2,A1
1491.25,693.8253,359,1.8333,r,r,D5,r,r,r,r,r,r,r,r,r,r,E5,E4,D4,B2,B1
1491.5,693.9214,359,2.0,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,E4,E4,C#3,C#2
1491.75,694.0176,359,2.1667,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,E5,E4,C#3,C#2
1492.0,694.1137,359,2.3333,r,r,E5,r,r,r,r,r,r,r,r,r,r,E5,E5,E4,r,r
1492.25,694.2099,359,2.5,r,r,E5,r,r,r,r,r,r,r,r,r,r,D5,E5,E4,r,r
1492.5,694.306,359,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,D5,E4,B2,B1
1492.75,694.4022,359,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E5,E4,C#3,C#2
1493.0,694.4983,360,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#5,E4,D3,D2
1493.25,694.5945,360,1.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,D4,D3,D2
1493.5,694.6906,360,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,D4,r,r
1493.75,694.7868,360,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,F#4,D4,r,r
1494.0,694.8829,360,1.6667,r,r,r,r,r,r,D4,r,r,r,r,r,r,F#5,F#4,D4,B2,B1
1494.25,694.9791,360,1.8333,r,r,r,r,r,r,E4,r,r,r,r,r,r,F#5,F#4,E4,C#3,C#2
1494.5,695.0753,360,2.0,r,r,r,r,r,r,F#4,r,r,r,r,r,r,F#5,F#4,F#4,D3,D2
1494.75,695.1714,360,2.1667,r,r,r,r,r,r,F#4,r,r,r,r,r,r,F#5,F#5,F#4,D3,D2
1495.0,695.2676,360,2.3333,r,r,r,r,r,r,F#4,r,r,r,r,r,r,F#5,F#5,F#4,r,r
1495.25,695.3637,360,2.5,r,r,r,r,r,r,F#4,r,r,r,r,r,r,E5,F#5,F#4,r,r
1495.5,695.4599,360,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,E5,F#4,C#3,C#2
1495.75,695.556,360,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,F#5,F#4,D3,D2
1496.0,695.6522,361,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,G#5,F#4,E3,E2
