score_qstamp,qstamp,measure,beat,246972_tstamp,831985_tstamp,728903_tstamp,728916_tstamp,728893_tstamp,728898_tstamp,729161_tstamp,728923_tstamp,736748_tstamp,728931_tstamp,728940_tstamp,728935_tstamp,728927_tstamp,728907_tstamp,728911_tstamp,728944_tstamp,728958_tstamp,728961_tstamp
129.0,129.0,44,3.0,22.5214,22.5214,24.3614,24.7414,19.9014,180.1214,22.8414,24.6614,26.9414,20.6014,17.1614,23.8614,20.4628,22.8414,24.5214,20.4614,21.8614,21.5414
129.5,129.5,44,3.5,22.6076,22.6076,24.4476,24.8276,19.9876,180.1876,22.9076,24.7476,27.0276,20.6876,17.2476,23.9476,20.5676,22.9276,24.6076,20.5476,21.9476,21.6276
130.0,130.0,45,1.0,22.6769,22.6769,24.5338,24.9138,20.0738,180.2738,22.9738,24.8138,27.1138,20.7738,17.3338,24.0138,20.6538,22.9938,24.6938,20.6338,22.0138,21.7138
131.0,131.0,45,2.0,22.8462,22.8462,24.7062,25.0862,20.2462,180.4462,23.1462,24.9662,27.2986,20.9462,17.3857,24.1862,20.8262,23.1662,24.8662,20.8062,22.1862,21.8862
132.0,132.0,45,3.0,23.0186,23.0186,24.8786,25.2586,20.4186,180.6186,23.3186,25.1386,27.4986,21.1186,17.3936,24.3186,20.9986,23.3386,25.0386,20.9786,22.3586,22.0586
133.0,133.0,46,1.0,23.191,23.191,25.051,25.431,20.591,180.791,23.491,25.311,27.671,21.291,17.431,24.491,21.171,23.451,25.211,21.111,22.511,22.171
134.0,134.0,46,2.0,23.3634,23.3634,25.2234,25.6034,20.7634,180.9634,23.6634,25.4834,27.9034,21.4834,17.6034,24.6634,21.3434,23.6234,25.3834,21.2834,22.6834,22.3434
135.0,135.0,46,3.0,23.5359,23.5359,25.3959,25.7559,20.9359,181.1359,23.8359,25.6559,28.0759,21.6559,17.7759,24.8359,21.5159,23.7959,25.5559,21.4159,22.8186,22.4786
136.0,136.0,47,1.0,23.7083,23.7083,25.5683,25.9283,21.1083,181.2883,23.9683,25.8283,28.2483,21.8283,17.9483,25.0083,21.6883,23.9283,25.7283,21.5283,22.9883,22.6083
137.0,137.0,47,2.0,23.8807,23.8807,25.7407,26.1007,21.2807,181.4607,24.1407,26.0007,28.4814,22.0007,17.9864,25.1607,21.8807,24.1007,25.9007,21.7007,23.1607,22.7807
138.0,138.0,47,3.0,24.0531,24.0531,25.9262,26.2731,21.4531,181.6331,24.2966,26.1731,28.6731,22.1731,17.9942,25.3331,22.0531,24.2531,26.0731,21.8531,23.3331,22.9531
139.0,139.0,48,1.0,24.2255,24.2255,26.1055,26.4455,21.6255,181.8055,24.4655,26.3455,28.8455,22.3455,18.0455,25.5055,22.2455,24.4255,26.2455,22.0255,23.5055,23.1255
140.0,140.0,48,2.0,24.3979,24.3979,26.2779,26.6179,21.7979,181.9779,24.6379,26.5179,29.0179,22.5379,18.0877,25.6779,22.4179,24.5779,26.4379,22.1979,23.6779,23.2695
141.0,141.0,48,3.0,24.5703,24.5703,26.4503,26.7903,21.9703,182.1503,24.7903,26.6903,29.2503,22.7103,18.0972,25.8503,22.5903,24.7503,26.6103,22.3303,23.8503,23.4103
142.0,142.0,49,1.0,24.7428,24.7428,26.6228,26.9656,22.1084,182.3256,24.9628,26.8628,29.4228,22.8828,18.2228,25.9828,22.7628,24.9228,26.7828,22.5028,24.0028,23.5828
143.0,143.0,49,2.0,24.9152,24.9152,26.7776,27.1552,22.3152,182.5152,25.1352,27.0352,29.5952,23.0552,18.3752,26.1552,22.9352,25.0952,26.9552,22.6752,24.1752,23.7552
144.0,144.0,49,3.0,25.0876,25.0876,26.9476,27.3076,22.4876,182.6476,25.2676,27.2076,29.7676,23.2276,18.5019,26.3276,23.1276,25.2476,27.1076,22.7676,24.3076,23.8676
145.0,145.0,50,1.0,25.26,25.26,27.12,27.48,22.64,182.82,25.42,27.38,29.94,23.4,18.62,26.48,23.3,25.4,27.28,22.94,24.46,24.04
148.0,148.0,51,1.0,25.7572,25.7572,27.6372,27.9972,23.1572,183.3372,25.9172,27.8972,30.5604,23.9972,19.1372,26.9972,23.8172,25.9172,27.8172,23.4172,24.9572,24.4372
149.0,149.0,51,2.0,25.9497,25.9497,27.8097,28.1897,23.3297,183.5097,26.0897,28.0697,30.7994,24.1697,19.3097,27.1897,23.9897,26.0897,28.0097,23.5897,25.1297,24.6097
150.0,150.0,51,3.0,26.1221,26.1221,28.0021,28.3621,23.5021,183.7021,26.2621,28.2421,31.0021,24.3421,19.4821,27.3621,24.2221,26.2611,28.1821,23.7621,25.3021,24.7821
151.0,151.0,52,1.0,26.2945,26.2945,28.189,28.5345,23.6745,183.8745,26.4345,28.4145,31.189,24.5145,19.6545,27.5345,24.3945,26.4145,28.3545,23.9145,25.4345,24.9545
152.0,152.0,52,2.0,26.4869,26.5069,28.3669,28.7069,23.8669,184.0469,26.6069,28.5869,31.4469,24.7069,19.8269,27.7069,24.5869,26.5869,28.5269,24.0869,25.6069,25.1269
153.0,153.0,52,3.0,26.6593,26.6793,28.5393,28.8793,24.0393,184.2193,26.7793,28.7593,31.6193,24.8793,19.9993,27.8793,24.7593,26.6993,28.6993,24.2593,25.7793,25.2993
154.0,154.0,53,1.0,26.8317,26.8517,28.7117,29.0517,24.2117,184.3917,26.9117,28.9317,31.7917,25.0634,20.1623,28.0517,24.9317,26.8717,28.8717,24.4317,25.9517,25.4317
155.0,155.0,53,2.0,27.0241,27.0241,28.9441,29.2241,24.3841,184.5841,27.0841,29.1041,32.1441,25.2641,20.2641,28.2241,25.1241,27.0441,29.0441,24.6041,26.1241,25.6041
156.0,156.0,53,3.0,27.1966,27.1966,29.1166,29.3966,24.5566,184.7566,27.2566,29.2766,32.3166,25.4366,20.4255,28.3966,25.2966,27.2166,29.2166,24.7766,26.2966,25.7766
157.0,157.0,54,1.0,27.369,27.369,29.289,29.569,24.738,184.929,27.429,29.469,32.489,25.629,20.569,28.529,25.469,27.389,29.389,24.929,26.449,25.949
160.0,160.0,55,1.0,27.9062,27.9062,29.8062,30.0862,25.2062,185.4462,27.9262,29.9862,33.0262,26.1462,21.0862,29.0062,25.9862,27.9062,29.9062,25.2462,26.9462,26.3862
161.0,161.0,55,2.0,28.0986,28.0986,29.9786,30.2986,25.3786,185.6186,28.0986,30.1586,33.2186,26.3186,21.2586,29.1786,26.1786,28.0786,30.0786,25.4186,27.1186,26.5586
162.0,162.0,55,3.0,28.271,28.271,30.151,30.471,25.551,185.791,28.271,30.311,33.391,26.491,21.431,29.351,26.351,28.1978,30.251,25.591,27.291,26.7237
163.0,163.0,56,1.0,28.4434,28.4434,30.3434,30.6434,25.7234,185.9668,28.4434,30.4834,33.577,26.6668,21.6034,29.5234,26.5234,28.3634,30.4336,25.7634,27.4234,26.8634
164.0,164.0,56,2.0,28.6159,28.6159,30.5159,30.8159,25.8959,186.1759,28.6159,30.6559,33.8759,26.8559,21.7759,29.6959,26.7159,28.5359,30.6559,25.9359,27.5959,27.0359
165.0,165.0,56,3.0,28.7883,28.7883,30.6883,30.9883,26.0683,186.3483,28.7483,30.8283,34.0483,27.0283,21.9483,29.8683,26.8883,28.7083,30.8283,26.1083,27.7683,27.2083
166.0,166.0,57,1.0,28.9607,28.9607,30.8614,31.1207,26.2407,186.5207,28.9207,31.0007,34.2214,27.2035,22.1207,30.0407,27.0607,28.8807,31.0007,26.2807,27.9407,27.3807
167.0,167.0,57,2.0,29.1531,29.1531,31.0531,31.3131,26.4131,186.6931,29.0931,31.1731,34.4531,27.4531,22.2931,30.2131,27.2331,29.0531,31.1731,26.4531,28.1131,27.5531
168.0,168.0,57,3.0,29.3255,29.3255,31.2255,31.4855,26.5855,186.8655,29.2618,31.3455,34.6255,27.6255,22.4655,30.3855,27.4055,29.2255,31.3455,26.5655,28.2855,27.6952
169.0,169.0,58,1.0,29.4979,29.4979,31.3979,31.6579,26.7579,186.9979,29.3979,31.5179,34.7979,27.7979,22.6379,30.4779,27.5779,29.3379,31.5179,26.7179,28.4579,27.7579
170.0,170.0,58,2.0,29.7103,29.7103,31.5703,31.8303,26.9303,187.1703,29.5703,31.6903,34.9903,27.9703,22.8103,30.6503,27.7703,29.5103,31.6903,26.8903,28.6303,27.9103
171.0,171.0,58,3.0,29.8828,29.8828,31.7428,32.0028,27.1028,187.3428,29.7428,31.8428,35.1856,28.1428,22.9828,30.8228,27.9428,29.6828,31.8628,27.0628,28.8028,28.0828
172.0,172.0,59,1.0,30.0552,30.0552,31.9152,32.1752,27.2752,187.4952,29.8752,32.0152,35.3752,28.3152,23.1552,30.9952,28.1152,29.8352,32.0152,27.159,28.9752,28.2152
173.0,173.0,59,2.0,30.2276,30.2276,32.0876,32.3476,27.4476,187.6676,30.0476,32.1519,35.5876,28.4876,23.3276,31.1676,28.2876,30.0076,32.1876,27.3276,29.0876,28.3876
174.0,174.0,59,3.0,30.4,30.4,32.26,32.5,27.62,187.84,30.22,32.3,35.76,28.66,23.5,31.34,28.46,30.12,32.36,27.5,29.24,28.56
175.0,175.0,60,1.0,30.5724,30.5724,32.4324,32.6724,27.7724,188.0124,30.3524,32.4724,35.9324,28.8324,23.6724,31.5124,28.6324,30.2724,32.4924,27.6324,29.4124,28.6724
176.0,176.0,60,2.0,30.7448,30.7448,32.6048,32.8448,27.9448,188.1848,30.5248,32.6448,36.1448,29.0248,23.8448,31.6848,28.8048,30.4448,32.6648,27.8048,29.5848,28.8448
177.0,177.0,60,3.0,30.9172,30.9172,32.7772,32.9972,28.1172,188.3572,30.6972,32.7972,36.3172,29.1972,24.0172,31.8372,28.9772,30.5772,32.8372,27.9193,29.7572,29.0172
178.0,178.0,61,1.0,31.0897,31.0897,32.9497,33.1697,28.2897,188.5297,30.8697,32.9697,36.5097,29.3697,24.1897,32.0097,29.1497,30.7497,33.0097,28.0897,29.8897,29.1497
179.0,179.0,61,2.0,31.2621,31.2621,33.1221,33.3421,28.4621,188.7021,31.0421,33.1421,36.6821,29.5421,24.3621,32.1621,29.3221,30.9021,33.1821,28.2621,30.0421,29.3221
180.0,180.0,61,3.0,31.4345,31.4345,33.2745,33.4945,28.6345,188.8745,31.1345,33.3145,36.8835,29.7145,24.5345,32.3345,29.4945,31.0745,33.3545,28.3945,30.2145,29.4145
181.0,181.0,62,1.0,31.6069,31.6069,33.4469,33.6669,28.8069,189.0269,31.3069,33.4469,37.0669,29.8869,24.7069,32.4669,29.6469,31.2469,33.5269,28.5269,30.3869,29.5469
182.0,182.0,62,2.0,31.8193,31.8193,33.6193,33.8393,28.9793,189.1993,31.4593,33.6593,37.2993,30.0793,24.8793,32.6393,29.8393,31.4193,33.7193,28.6993,30.5593,29.7193
183.0,183.0,62,3.0,31.9917,31.9917,33.7917,34.0117,29.1517,189.3717,31.6317,33.7917,37.4717,30.2317,25.0517,32.7917,30.0117,31.5717,33.8917,28.8517,30.6517,29.8317
184.0,184.0,63,1.0,32.1641,32.1641,33.9441,34.1841,29.3241,189.5041,31.8041,33.9641,37.6441,30.4041,25.2241,32.9441,30.1841,31.7241,34.0641,28.9841,30.8241,30.0041
185.0,185.0,63,2.0,32.3566,32.3566,34.1166,34.3366,29.4966,189.6766,31.9766,34.1566,37.8566,30.5766,25.3966,33.1166,30.3566,31.8966,34.2366,29.1566,30.9966,30.1766
186.0,186.0,63,3.0,32.529,32.529,34.289,34.509,29.649,189.849,32.129,34.329,38.029,30.749,27.529,33.289,30.529,32.069,34.409,29.289,31.169,30.289
187.0,187.0,64,1.0,32.7014,32.7014,34.4614,34.6814,29.8214,190.0214,32.3014,34.5014,38.2428,30.9614,27.7014,33.4614,30.7014,32.1814,34.5814,29.4614,31.3628,30.4614
188.0,188.0,64,2.0,32.8738,32.8738,34.6338,34.8338,29.9938,190.1938,32.4538,34.6538,38.4338,31.1338,27.8738,33.6338,30.8538,32.3538,34.7538,29.5538,31.5538,30.6138
189.0,189.0,64,3.0,33.0462,33.0462,34.8062,35.0062,30.1662,190.3662,32.6062,34.8262,38.6062,31.3062,28.0462,33.8062,31.0262,32.5262,34.9262,29.7262,31.7262,30.7662
190.0,190.0,65,1.0,33.2186,33.2186,34.9586,35.1786,30.3186,190.5386,32.6786,34.9986,38.7786,31.4786,28.5176,33.8997,31.1986,32.6586,35.0986,29.8793,31.7986,30.8995
191.0,191.0,65,2.0,33.411,33.411,35.131,35.351,30.491,190.711,32.851,35.151,38.962,31.651,28.711,34.071,31.411,32.831,35.271,30.051,31.971,31.0455
192.0,192.0,65,3.0,33.5834,33.5834,35.2834,35.5234,30.6634,190.8634,33.0234,35.3234,39.1434,31.8234,29.0234,34.2234,31.5834,33.0034,35.4434,30.1634,32.1434,31.1834
193.0,193.0,66,1.0,33.7559,33.7559,35.4559,35.6759,30.8359,190.9959,33.1759,35.4759,39.3718,31.9959,29.1959,34.3959,31.7559,33.1759,35.6159,30.3359,32.2759,31.3359
194.0,194.0,66,2.0,33.9283,33.9283,35.6283,35.8483,30.9883,191.1483,33.3483,35.6483,39.5483,32.1683,29.2611,34.5683,31.9083,33.3083,35.7883,30.5083,32.4483,31.5083
195.0,195.0,66,3.0,34.1007,34.1007,35.8007,36.0207,31.1607,191.3207,33.5207,35.8207,39.7214,32.3007,29.2628,34.7407,32.0807,33.4807,35.9602,30.6807,32.6207,31.6807
196.0,196.0,67,1.0,34.2731,34.2731,35.9531,36.1931,31.2731,191.4931,33.6531,35.9931,39.9262,32.4731,29.2645,34.9131,32.2531,33.6131,36.0931,30.7931,32.7531,31.7731
197.0,197.0,67,2.0,34.4655,34.4655,36.1255,36.3655,31.4455,191.6655,33.7855,36.1655,40.1055,32.6455,29.2662,35.3455,32.4055,33.7855,36.2655,30.9655,32.9255,31.9055
198.0,198.0,67,3.0,34.6179,34.6179,36.2979,36.4979,31.5979,191.8379,33.9579,36.3379,40.2779,32.8179,29.2679,35.5179,32.5779,33.9579,36.3979,31.0579,33.0779,32.0779
199.0,199.0,68,1.0,34.7903,34.7903,36.4703,36.6703,31.7703,192.0103,34.1303,36.5303,40.4606,32.9903,29.2696,35.6903,32.6903,34.1303,36.5503,31.2303,33.2503,32.2303
200.0,200.0,68,2.0,34.9628,34.9628,36.6428,36.8428,31.9428,192.1628,34.3028,36.6628,40.6428,33.1628,29.2713,35.8628,32.8228,34.2628,36.7228,31.3428,33.4228,32.4028
201.0,201.0,68,3.0,35.1352,35.1352,36.8152,37.0152,32.1152,192.3352,34.4752,36.8352,40.8456,33.3352,29.273,36.0352,32.9952,34.4152,36.8952,31.5152,33.5752,32.5152
202.0,202.0,69,1.0,35.3076,35.3076,36.9876,37.1876,32.2876,192.5076,34.6476,37.0076,41.0276,33.5076,29.2747,36.2076,33.1676,34.5476,37.0676,31.6876,33.6876,32.6476
203.0,203.0,69,2.0,35.48,35.48,37.16,37.36,32.46,192.68,34.76,37.28,41.24,33.7,29.2764,36.52,33.34,34.72,37.24,31.84,33.86,32.82
204.0,204.0,69,3.0,35.6524,35.6524,37.2924,37.5124,32.6324,192.8124,34.8724,37.5524,41.4124,33.8724,29.2781,36.6924,33.5124,34.8524,37.3724,31.9324,34.0324,32.9924
205.0,205.0,70,1.0,35.8248,35.8248,37.4648,37.6848,32.8048,192.9896,35.0448,37.7248,41.6296,34.1248,29.2798,36.8648,33.6848,35.0248,37.5448,32.1048,34.2048,33.1648
206.0,206.0,70,2.0,35.9972,35.9972,37.6372,37.8572,32.9772,193.1772,35.2172,37.8972,41.8172,34.2972,29.4372,37.0372,33.8572,35.1972,37.7172,32.2772,34.3772,33.3372
207.0,207.0,70,3.0,36.1697,36.1697,37.8097,38.0297,33.1497,193.3497,35.3897,38.0697,41.9897,34.4897,29.6097,37.2097,33.9897,35.3697,37.8897,32.4497,34.5497,33.5097
208.0,208.0,71,1.0,36.3421,36.3421,37.9821,38.2021,33.2637,193.5221,35.5621,38.1075,42.1621,34.6621,29.7821,37.2826,34.1621,35.5421,38.0621,32.6221,34.7221,33.6821
209.0,209.0,71,2.0,36.5145,36.5145,38.1545,38.3545,33.3545,193.6945,35.7345,38.1166,42.3345,34.8345,29.9545,37.287,34.3345,35.7145,38.2345,32.7945,34.8945,33.8545
210.0,210.0,71,3.0,36.6869,36.6869,38.3269,38.5269,33.5269,193.8669,35.9069,38.2269,42.5069,35.0069,30.1269,37.2915,34.5069,35.8869,38.4069,32.9669,35.0669,34.0134
211.0,211.0,72,1.0,36.8593,36.8593,38.4993,38.6993,33.6993,194.0393,36.0793,38.3993,42.6793,35.1993,30.2993,37.2959,34.6793,36.0593,38.5793,33.1393,35.2393,34.1624
212.0,212.0,72,2.0,37.0317,37.0317,38.6717,38.8717,33.8717,194.2117,36.2517,38.5717,42.8517,35.3717,30.4834,37.3117,34.8517,36.2317,38.7458,33.3117,35.4117,34.2015
213.0,213.0,72,3.0,37.2041,37.2041,38.8441,39.0441,34.0441,194.3841,36.4241,38.7441,43.0241,35.5441,30.6841,37.4841,35.0241,36.2517,38.9041,33.4841,35.5841,34.223
214.0,214.0,73,1.0,37.3766,37.3766,39.0166,39.2166,34.2166,194.5566,36.5966,38.9166,43.2566,35.7166,30.8766,37.6566,35.1966,36.3166,39.0766,33.6566,35.7566,34.2766
215.0,215.0,73,2.0,37.549,37.549,39.189,39.389,34.389,194.709,36.769,39.089,43.429,35.909,31.049,37.829,35.369,36.489,39.249,33.829,35.8258,34.449
216.0,216.0,73,3.0,37.7214,37.7214,39.3614,39.5614,34.5614,194.8814,36.9414,39.2614,43.6214,36.0814,31.2214,38.0014,35.5414,36.6614,39.4214,34.0014,35.9414,34.6214
217.0,217.0,74,1.0,37.8938,37.8938,39.5338,39.7338,34.7338,195.0538,37.1138,39.4338,43.9318,36.2538,31.3938,38.1738,35.7138,36.8338,39.5938,34.1738,36.1138,34.7938
218.0,218.0,74,2.0,38.0662,38.0662,39.7062,39.9062,34.9062,195.2262,37.2862,39.6062,44.1662,36.4262,31.5662,38.3462,35.8862,37.0062,39.7662,34.3462,36.2862,34.9662
219.0,219.0,74,3.0,38.2386,38.2386,39.8786,40.0986,35.0786,195.3986,37.4586,39.7786,44.3386,36.5986,31.7386,38.5186,36.0586,37.1786,39.9786,34.5186,36.4586,35.1386
220.0,220.0,75,1.0,38.411,38.411,40.051,40.271,35.251,195.571,37.5655,39.951,44.511,36.771,31.8862,38.691,36.231,37.351,40.151,34.691,36.631,35.311
221.0,221.0,75,2.0,38.5834,38.5834,40.2234,40.4434,35.4234,195.7434,37.5787,40.1234,44.6834,36.9834,32.0034,38.8634,36.4034,37.5234,40.3234,34.8634,36.8034,35.4834
222.0,222.0,75,3.0,38.7559,38.7559,40.3959,40.6159,35.5959,195.9159,37.7359,40.2959,44.8759,37.1559,32.1759,39.0359,36.5759,37.6959,40.4959,35.0359,36.9759,35.6559
223.0,223.0,76,1.0,38.9283,38.9283,40.5883,40.7883,35.7683,196.0883,37.9083,40.4683,45.0483,37.3283,32.3483,39.2083,36.7483,37.8683,40.6683,35.2083,37.1342,35.8283
224.0,224.0,76,2.0,39.1007,39.1007,40.7607,40.9607,35.9407,196.2607,38.0807,40.6407,45.3207,37.5207,32.5207,39.3807,36.9207,38.0407,40.8407,35.3613,37.3007,36.0007
225.0,225.0,76,3.0,39.2731,39.2731,40.9331,41.1331,36.1131,196.4331,38.2531,40.8131,45.4931,37.6931,32.6931,39.5531,37.0931,38.2131,41.0131,35.3721,37.4731,36.1731
226.0,226.0,77,1.0,39.4455,39.4455,41.1055,41.3255,36.2855,196.6055,38.4255,40.9855,45.6655,37.8655,32.8655,39.7255,37.2655,38.3855,41.1855,35.4255,37.6455,36.3455
227.0,227.0,77,2.0,39.6179,39.6179,41.2779,41.4979,36.4579,196.7779,38.5979,41.1579,45.8579,38.0379,33.0379,39.8979,37.4379,38.5579,41.3579,35.5979,37.8179,36.5179
228.0,228.0,77,3.0,39.7903,39.7903,41.4503,41.6703,36.6303,196.9503,38.7703,41.3303,46.0303,38.2103,33.2103,40.0703,37.6103,38.7303,41.5406,35.7703,37.9903,36.6903
229.0,229.0,78,1.0,39.9514,39.9514,41.6228,41.8428,36.8028,197.1228,38.9428,41.5028,46.2028,38.3828,33.3828,40.2428,37.7828,38.9028,41.7228,35.8766,38.1628,36.8628
230.0,230.0,78,2.0,40.1152,40.1152,41.7952,42.0152,36.9752,197.2952,39.0952,41.6752,46.3752,38.5552,33.5552,40.4152,37.9552,39.0752,41.8952,36.0352,38.3352,37.0352
231.0,231.0,78,3.0,40.2876,40.2876,41.9676,42.1876,37.1476,197.4676,39.2476,41.8476,46.5476,38.7276,33.7276,40.5876,38.1276,39.1676,42.0676,36.1876,38.5076,37.1676
232.0,232.0,79,1.0,40.46,40.46,42.14,42.36,37.32,197.64,39.42,42.02,46.72,38.94,33.9,40.68,38.3,39.34,42.24,36.3,38.635,37.34
233.0,233.0,79,2.0,40.6324,40.6324,42.2962,42.4924,37.4924,197.8124,39.5185,42.1924,46.9172,39.1124,34.0724,40.8524,38.4724,39.5124,42.4372,36.4724,38.7924,37.4724
234.0,234.0,79,3.0,40.8048,40.8048,42.4648,42.6324,37.6648,197.9848,39.6848,42.3248,47.1048,39.2848,34.2448,41.0248,38.6448,39.6848,42.6248,36.6248,38.9248,37.6248
235.0,235.0,80,1.0,40.9772,40.9772,42.6372,42.7972,37.8372,198.1572,39.8372,42.4972,47.2772,39.4572,34.4172,41.1886,38.8172,39.8572,42.7972,36.7772,39.0972,37.7972
236.0,236.0,80,2.0,41.1497,41.1497,42.8097,42.9697,38.0097,198.3097,40.0097,42.6697,47.4697,39.6297,34.5897,41.3297,38.9897,40.0297,42.9697,36.9297,39.2697,37.9366
237.0,237.0,80,3.0,41.3221,41.3221,42.9821,43.1421,38.1821,198.4621,40.1821,42.8421,47.6421,39.8021,34.7621,41.5021,39.1621,40.1421,43.1421,37.0621,39.4421,38.1021
238.0,238.0,81,1.0,41.4945,41.4945,43.1545,43.3145,38.3545,198.6345,40.3545,43.0145,47.8545,39.9745,34.9345,41.6745,39.3345,40.3145,43.3145,37.2145,39.6145,38.2745
239.0,239.0,81,2.0,41.6669,41.6669,43.3269,43.4869,38.5269,198.8069,40.5269,43.1669,48.0269,40.1469,35.1069,41.8269,39.5069,40.4669,43.4869,37.3869,39.7869,38.4469
240.0,240.0,81,3.0,41.8393,41.8393,43.4993,43.6593,38.6993,198.9793,40.6993,43.3393,48.2793,40.3193,35.2664,41.9993,39.6593,40.6393,43.6593,37.5393,39.9593,38.6193
241.0,241.0,82,1.0,42.0117,42.0117,43.6317,43.8117,38.8717,199.1517,40.8317,43.5117,48.4634,40.4917,35.4117,42.1717,39.8117,40.7917,43.8317,37.6717,40.1317,38.6986
242.0,242.0,82,2.0,42.1841,42.1841,43.8041,43.9841,39.0441,199.3241,41.0041,43.6841,48.6441,40.6641,35.5841,42.3441,39.9841,40.9641,43.9841,37.8441,40.2841,38.8641
243.0,243.0,82,3.0,42.3566,42.3566,43.9766,44.1566,39.2166,199.4966,41.0966,43.8366,48.8166,40.8366,35.7566,42.4393,40.1566,41.0966,44.1566,38.0166,40.4566,38.9966
244.0,244.0,83,1.0,42.529,42.529,44.149,44.329,39.389,199.669,41.269,44.009,48.989,41.009,35.929,42.609,40.329,41.269,44.329,38.149,40.609,39.169
245.0,245.0,83,2.0,42.7014,42.7014,44.3014,44.4414,39.5214,199.8214,41.4214,44.1414,49.1614,41.1814,36.1014,42.7614,40.4814,41.4214,44.5014,38.3214,40.7814,39.2814
246.0,246.0,83,3.0,42.8738,42.8738,44.4738,44.6138,39.6938,199.9738,41.5738,44.3138,49.3338,41.3538,36.2738,42.9338,40.6538,41.5738,44.6738,38.4738,40.9138,39.4538
247.0,247.0,84,1.0,43.0462,43.0462,44.6462,44.7862,39.8662,200.1462,41.7262,44.4862,49.5262,41.5262,36.4462,43.1062,40.8262,41.7262,44.8462,38.6462,41.0862,39.6262
248.0,248.0,84,2.0,43.2186,43.2186,44.7986,44.9386,39.9986,200.3186,41.8986,44.6586,49.6986,41.6986,36.6186,43.2786,40.9986,41.8986,44.9786,38.7786,41.2586,39.7586
249.0,249.0,84,3.0,43.391,43.391,44.971,45.111,40.171,200.491,42.011,44.811,49.871,41.871,36.791,43.451,41.171,42.051,45.151,38.9355,41.431,39.931
250.0,250.0,85,1.0,43.5434,43.5434,45.1434,45.2834,40.3434,200.6634,42.1834,44.9434,50.0634,42.0434,36.9634,43.6234,41.3434,42.2034,45.3234,39.1034,41.5517,40.0634
251.0,251.0,85,2.0,43.7159,43.7159,45.298,45.4159,40.4959,200.8359,42.3359,45.0959,50.2359,42.2159,37.1559,43.7959,41.5159,42.3759,45.4759,39.1992,41.7159,40.2159
252.0,252.0,85,3.0,43.8883,43.8883,45.4683,45.5883,40.6683,201.0083,42.4883,45.2683,50.4366,42.3883,37.3283,43.9683,41.6883,42.5483,45.6483,39.3683,41.8883,40.3883
253.0,253.0,86,1.0,44.0607,44.0607,45.6407,45.7607,40.8407,201.1807,42.6607,45.4407,50.6407,42.5607,37.5028,44.1607,41.8607,42.7207,45.8207,39.5207,42.0607,40.5607
254.0,254.0,86,2.0,44.2331,44.2331,45.8131,45.9331,40.9931,201.3531,42.7931,45.6131,50.8131,42.7331,37.7531,44.3331,42.0331,42.8131,45.9931,39.6531,42.2331,40.7331
255.0,255.0,86,3.0,44.4055,44.4055,45.9655,46.1055,41.1655,201.5255,42.9655,45.7855,50.9855,42.9055,37.9255,44.5055,42.2055,42.9855,46.1655,39.8255,42.4055,40.9006
256.0,256.0,87,1.0,44.5779,44.5779,46.1179,46.2379,41.3379,201.6579,43.1179,45.9579,51.1579,43.0779,38.0979,44.6393,42.3579,43.1193,46.3179,39.9379,42.5579,40.9198
257.0,257.0,87,2.0,44.7503,44.7503,46.2903,46.4103,41.4903,201.8303,43.2703,46.1303,51.3503,43.2503,38.3103,44.7503,42.5303,43.2903,46.4903,40.1103,42.7303,41.0903
258.0,258.0,87,3.0,44.9228,44.9228,46.4628,46.5828,41.6628,202.0028,43.4428,46.3028,51.5428,43.4228,38.4828,44.9228,42.7028,43.4628,46.6628,40.2828,42.8628,41.2428
259.0,259.0,88,1.0,45.0952,45.0952,46.6352,46.7352,41.8352,202.1752,43.5952,46.4152,51.7152,43.5952,38.6552,45.0952,42.8552,43.6152,46.8352,40.3952,43.0152,41.4152
260.0,260.0,88,2.0,45.2676,45.2676,46.8076,46.9152,42.0076,202.3476,43.7676,46.5876,51.9476,43.7876,38.8276,45.2676,43.0276,43.7876,47.0076,40.5676,43.1876,41.5876
260.5,260.5,88,2.5,45.3538,45.3538,46.8938,47.0138,42.0938,202.4338,43.8446,46.6738,52.0338,43.8738,38.9138,45.3538,43.1138,43.8738,47.0938,40.6538,43.2538,41.6738
261.0,261.0,88,3.0,45.44,45.44,46.98,47.1,42.14,202.52,43.9,46.76,52.12,43.96,39.0,45.44,43.2,43.96,47.18,40.74,43.34,41.72
261.5,261.5,88,3.5,45.5262,45.5262,47.0354,47.1862,42.2262,202.6062,43.9862,46.8462,52.2262,44.0462,39.0862,45.5262,43.2862,44.0062,47.2662,40.8262,43.4262,41.7754
262.0,262.0,89,1.0,45.6124,45.6124,47.0924,47.2724,42.3124,202.6924,44.0724,46.9324,52.3124,44.1324,39.1724,45.6124,43.3724,44.0924,47.3524,40.9124,43.5124,41.8524
263.0,263.0,89,2.0,45.7848,45.7848,47.2648,47.4448,42.4848,202.8648,44.2248,47.0648,52.4848,44.3048,39.3448,45.7248,43.5448,44.2648,47.5248,41.0448,43.6848,42.0248
264.0,264.0,89,3.0,45.9572,45.9572,47.4372,47.5772,42.6572,203.0372,44.3972,47.2372,52.6744,44.4772,39.5172,45.8972,43.7172,44.4372,47.6972,41.2172,43.8372,42.1572
