score_qstamp,qstamp,measure,beat,736441_tstamp,729167_tstamp,711707_tstamp,723421_tstamp,RNS_tstamp
1168.125,1168.125,302,2.0,532.5871,484.8871,520.9871,530.5271,645.2271
1168.375,1168.375,302,2.25,532.6621,484.9621,521.0621,530.6021,645.3021
1168.625,1168.625,302,2.5,532.8142,485.0371,521.1371,530.6771,645.3771
1168.875,1168.875,302,2.75,532.8921,485.1121,521.2121,530.7521,645.4521
1169.125,1169.125,302,3.0,532.9671,485.1871,521.2871,530.8271,645.5271
1169.375,1169.375,302,3.25,533.0421,485.2621,521.3621,530.9021,645.6042
1169.625,1169.625,302,3.5,533.1371,485.3371,521.4371,530.9771,645.6971
1169.875,1169.875,302,3.75,533.2521,485.4121,521.6721,531.0721,645.7721
1170.125,1170.125,302,4.0,533.3271,485.4871,521.7471,531.1471,645.8471
1170.375,1170.375,302,4.25,533.4021,485.5621,521.8221,531.2221,645.9221
1170.625,1170.625,302,4.5,533.4771,485.6371,521.8971,531.2971,645.9971
1170.875,1170.875,302,4.75,533.5721,485.7121,521.9721,531.3721,646.0721
1171.125,1171.125,303,1.0,533.7071,485.7871,522.0471,531.4671,646.1471
1171.625,1171.625,303,1.5,533.8571,485.9771,522.1971,531.7571,646.4313
1171.875,1171.875,303,1.75,533.9521,486.0521,522.3521,531.8321,646.5121
1172.125,1172.125,303,2.0,534.0271,486.1271,522.4271,531.9071,646.5871
1172.375,1172.375,303,2.25,534.1021,486.2021,522.5021,531.9821,646.6621
1172.625,1172.625,303,2.5,534.1771,486.2771,522.5771,532.0571,646.7371
1172.875,1172.875,303,2.75,534.2521,486.3521,522.6521,532.1321,646.8121
1173.125,1173.125,303,3.0,534.3271,486.4271,522.7271,532.2071,646.8871
1173.625,1173.625,303,3.5,534.5455,486.5771,522.8771,532.3571,647.0371
1174.125,1174.125,303,4.0,534.7271,486.7271,523.0271,532.5271,647.1871
1174.625,1174.625,303,4.5,534.8771,486.8686,523.1771,532.6771,647.3371
1175.125,1175.125,304,1.0,535.0271,487.0071,523.3271,532.8271,647.4871
1175.625,1175.625,304,1.5,535.1971,487.1571,523.4771,532.9771,647.6371
1176.125,1176.125,304,2.0,535.3871,487.3071,523.7271,533.2271,647.8071
1176.625,1176.625,304,2.5,535.5571,487.4571,523.8771,533.3771,647.9771
1177.125,1177.125,304,3.0,535.7071,487.6071,524.0271,533.5271,648.1471
1177.625,1177.625,304,3.5,535.8771,487.7571,524.1771,533.6771,648.3171
1177.875,1177.875,304,3.75,536.0321,487.8321,524.2921,533.7642,648.3921
1178.125,1178.125,304,4.0,536.1071,487.9071,524.3671,533.8471,648.4671
1178.375,1178.375,304,4.25,536.1821,487.9821,524.4421,533.9221,648.5421
1178.625,1178.625,304,4.5,536.2571,488.0571,524.5171,533.9971,648.6171
1178.875,1178.875,304,4.75,536.3721,488.1321,524.6721,534.0721,648.6921
1179.125,1179.125,305,1.0,536.4671,488.2071,524.7671,534.1471,648.7671
1179.625,1179.625,305,1.5,536.6171,488.3571,524.9171,534.4171,648.9171
1180.125,1180.125,305,2.0,536.7671,488.5071,525.0742,534.5671,649.0671
1180.625,1180.625,305,2.5,536.9171,488.6571,525.2942,534.7171,649.2171
1181.125,1181.125,305,3.0,537.0871,488.8071,525.4471,534.8671,649.3671
1181.625,1181.625,305,3.5,537.3171,489.0371,525.6371,535.0571,649.6942
1182.125,1182.125,305,4.0,537.4955,489.1871,525.7871,535.2071,649.8671
1182.625,1182.625,305,4.5,537.6971,489.3371,525.9371,535.3771,650.0171
1183.125,1183.125,306,1.0,537.9071,489.4871,526.0871,535.5471,650.1671
1185.125,1185.125,306,3.0,538.5671,490.1942,526.9742,536.2355,650.7542
1187.125,1187.125,307,1.0,539.3652,490.8271,527.6742,536.9897,651.3813
1189.125,1189.125,307,3.0,540.1084,491.4271,528.5284,537.6671,652.0981
1191.125,1191.125,308,1.0,540.7542,492.1271,529.2871,538.4071,652.8271
1194.125,1194.125,308,4.0,541.7342,492.9271,530.2471,539.3484,653.7071
1195.125,1195.125,309,1.0,542.0871,493.2271,530.6071,539.6871,654.0071
1196.125,1196.125,309,2.0,542.4471,493.5071,530.9071,540.0071,654.3213
1197.125,1197.125,309,3.0,542.7471,493.8071,531.2471,540.3071,654.6671
1198.125,1198.125,309,4.0,543.0471,494.1671,531.6471,540.6671,654.9671
1198.4583,1198.4583,309,4.3333,543.1471,494.2671,531.7471,540.7871,655.0871
1198.7917,1198.7917,309,4.6667,543.276,494.4016,531.8472,540.9472,655.1872
1199.125,1199.125,310,1.0,543.4671,494.5271,531.9542,541.0471,655.2871
1200.125,1200.125,310,2.0,543.8271,494.8271,532.3542,541.4142,655.5871
1202.125,1202.125,310,4.0,544.5071,495.4271,533.0271,542.1071,656.3213
1203.125,1203.125,311,1.0,544.8871,495.7271,533.3871,542.4142,656.6471
1204.125,1204.125,311,2.0,545.1871,496.0671,533.7271,542.7671,656.9671
1205.125,1205.125,311,3.0,545.5471,496.3671,534.0871,543.1342,657.3013
1206.125,1206.125,311,4.0,545.8826,496.6813,534.4071,543.5071,657.6484
1206.4583,1206.4583,311,4.3333,546.0871,496.8471,534.6071,543.6671,657.8271
1206.7917,1206.7917,311,4.6667,546.1872,496.9472,534.7072,543.7672,657.9272
1207.125,1207.125,312,1.0,546.2942,497.0471,534.8071,543.8742,658.0271
1208.125,1208.125,312,2.0,546.6342,497.3471,535.2271,544.1871,658.3271
1210.125,1210.125,312,4.0,547.2471,497.9471,535.8271,544.8742,658.9271
1211.125,1211.125,313,1.0,547.5871,498.2471,536.1742,545.2071,659.2542
1212.125,1212.125,313,2.0,547.9471,498.5471,536.5071,545.5071,659.5871
1213.125,1213.125,313,3.0,548.2671,498.8671,536.8071,545.8742,659.8871
1214.125,1214.125,313,4.0,548.6071,499.2142,537.1871,546.2555,660.2013
1214.4583,1214.4583,313,4.3333,548.7871,499.3271,537.2871,546.4071,660.3471
1214.7917,1214.7917,313,4.6667,548.8872,499.4272,537.3872,546.5072,660.4872
1215.125,1215.125,314,1.0,548.9871,499.5271,537.5413,546.6071,660.5871
1216.125,1216.125,314,2.0,549.2871,499.8271,537.8871,546.9071,660.9271
1216.375,1216.375,314,2.25,549.3663,499.9021,537.9821,546.9905,661.0021
1216.625,1216.625,314,2.5,549.5171,499.9771,538.0571,547.1371,661.1313
1216.875,1216.875,314,2.75,549.6242,500.0521,538.1321,547.2121,661.2842
1217.125,1217.125,314,3.0,549.7071,500.1271,538.2071,547.2871,661.3742
1218.125,1218.125,314,4.0,550.0071,500.4271,538.5471,547.5871,661.6871
1218.375,1218.375,314,4.25,550.0821,500.5021,538.6221,547.6621,661.7621
1218.625,1218.625,314,4.5,550.1571,500.5771,538.6971,547.7371,661.8371
1218.875,1218.875,314,4.75,550.2321,500.6521,538.7921,547.8721,661.9121
1219.125,1219.125,315,1.0,550.3071,500.7271,538.9471,547.9471,661.9871
1220.125,1220.125,315,2.0,550.6471,501.0271,539.2471,548.2871,662.2871
1221.125,1221.125,315,3.0,550.9884,501.3271,539.5471,548.6271,662.6471
1222.125,1222.125,315,4.0,551.3271,501.6342,539.9142,548.9484,662.9471
1223.125,1223.125,316,1.0,551.6671,501.9471,540.2271,549.3071,663.2671
1224.125,1224.125,316,2.0,552.0471,502.2071,540.6671,549.7471,663.5871
1224.375,1224.375,316,2.25,552.1221,502.2821,540.7421,549.8221,663.6621
1224.625,1224.625,316,2.5,552.1971,502.3571,540.8171,549.8971,663.7371
1224.875,1224.875,316,2.75,552.3121,502.426,540.8921,549.9842,663.8121
1225.125,1225.125,316,3.0,552.3871,502.4871,540.9671,550.0671,663.8871
1226.125,1226.125,316,4.0,552.6942,502.7871,541.3271,550.4071,664.2271
1226.375,1226.375,316,4.25,552.7821,502.8621,541.4021,550.4821,664.3021
1226.625,1226.625,316,4.5,552.8571,502.9371,541.4771,550.5571,664.3771
1226.875,1226.875,316,4.75,552.9321,503.0121,541.5521,550.6321,664.4521
1227.125,1227.125,317,1.0,553.0071,503.0671,541.6271,550.7071,664.5342
1228.125,1228.125,317,2.0,553.4271,503.4471,542.0471,551.1071,664.8871
1229.125,1229.125,317,3.0,553.7542,503.7471,542.3471,551.4071,665.2071
1230.125,1230.125,317,4.0,554.0671,504.0471,542.6471,551.7071,665.5542
1231.125,1231.125,318,1.0,554.4071,504.3471,542.9671,552.0471,665.8671
1231.625,1231.625,318,1.5,554.5771,504.4971,543.1571,552.1971,666.0371
1232.125,1232.125,318,2.0,554.7471,504.6471,543.3671,552.3471,666.2142
1232.375,1232.375,318,2.25,554.8242,504.7221,543.4421,552.4221,666.3221
1232.625,1232.625,318,2.5,554.9171,504.7971,543.5171,552.4971,666.3971
1232.875,1232.875,318,2.75,554.9921,504.8721,543.5921,552.5721,666.4721
1233.125,1233.125,318,3.0,555.0671,504.9471,543.6671,552.6542,666.5471
1233.625,1233.625,318,3.5,555.2371,505.0971,543.8371,552.8371,666.6971
1234.125,1234.125,318,4.0,555.3871,505.2271,544.0071,552.9871,666.8471
1234.375,1234.375,318,4.25,555.4621,505.3021,544.0821,553.0621,666.9221
1234.625,1234.625,318,4.5,555.5371,505.3771,544.1571,553.1371,666.9971
1234.875,1234.875,318,4.75,555.6121,505.4521,544.2842,553.2121,667.0721
1235.125,1235.125,319,1.0,555.6871,505.5271,544.3671,553.2871,667.1542
1235.625,1235.625,319,1.5,555.8571,505.6771,544.5371,553.4371,667.3571
1236.125,1236.125,319,2.0,556.0071,505.8271,544.6871,553.5942,667.5142
1236.375,1236.375,319,2.25,556.1063,505.9021,544.7821,553.6821,667.6021
1236.625,1236.625,319,2.5,556.2171,505.9771,544.8771,553.8313,667.6771
1236.875,1236.875,319,2.75,556.2921,506.0521,544.9521,553.9121,667.7521
1237.125,1237.125,319,3.0,556.3742,506.1271,545.0413,553.9871,667.8271
1237.625,1237.625,319,3.5,556.5971,506.2771,545.2171,554.1571,667.9971
1238.125,1238.125,319,4.0,556.7471,506.4271,545.3671,554.3071,668.1471
1238.375,1238.375,319,4.25,556.8221,506.5021,545.4421,554.4021,668.2221
1238.625,1238.625,319,4.5,556.8971,506.5771,545.5171,554.4771,668.2971
1238.875,1238.875,319,4.75,556.9721,506.6521,545.5921,554.5521,668.3721
1239.125,1239.125,320,1.0,557.0471,506.7271,545.6671,554.6342,668.4471
1242.125,1242.125,320,4.0,558.1071,507.6271,546.7671,555.7071,669.4071
1242.375,1242.375,320,4.25,558.1821,507.7021,546.8421,555.7863,669.4821
1242.625,1242.625,320,4.5,558.2571,507.7771,546.9342,555.8971,669.5571
1242.875,1242.875,320,4.75,558.3321,507.8521,547.0121,555.9721,669.6321
1243.125,1243.125,321,1.0,558.4071,507.9342,547.0871,556.0471,669.7742
1244.125,1244.125,321,2.0,558.7826,508.2671,547.4871,556.3826,670.1671
1245.125,1245.125,321,3.0,559.1471,508.5671,547.7871,556.7471,670.4871
1246.125,1246.125,321,4.0,559.4871,508.8671,548.1071,557.0871,670.7871
1247.125,1247.125,322,1.0,559.8071,509.1671,548.4671,557.4871,671.0871
1247.625,1247.625,322,1.5,560.0771,509.6342,548.9771,557.7771,671.3171
1248.125,1248.125,322,2.0,560.2671,509.7871,549.1271,557.9671,671.5271
1248.625,1248.625,322,2.5,560.4171,509.9371,549.2771,558.1171,671.6771
1249.125,1249.125,322,3.0,560.5742,510.0871,549.4271,558.2671,671.8342
1249.625,1249.625,322,3.5,560.7371,510.2371,549.5771,558.4171,672.0371
1250.125,1250.125,322,4.0,560.8871,510.3871,549.7271,558.5671,672.1942
1250.375,1250.375,322,4.25,560.9621,510.4621,549.8021,558.6421,672.3221
1250.625,1250.625,322,4.5,561.0571,510.5371,549.8771,558.7371,672.3971
1250.875,1250.875,322,4.75,561.1321,510.6121,549.9521,558.8121,672.4721
1251.125,1251.125,323,1.0,561.2071,510.6871,550.0271,558.8871,672.5471
1252.125,1252.125,323,2.0,561.5671,510.9671,550.3471,559.3471,672.8471
1253.125,1253.125,323,3.0,561.8871,511.2671,550.6471,559.6271,673.1471
1254.125,1254.125,323,4.0,562.2071,511.4305,550.9471,559.9671,673.4471
1255.125,1255.125,324,1.0,562.5071,511.6071,551.2471,560.2871,673.7471
1255.625,1255.625,324,1.5,562.9171,511.7771,551.4971,560.5942,673.9371
1256.125,1256.125,324,2.0,563.0671,511.9271,551.6871,560.7471,674.0871
1256.625,1256.625,324,2.5,563.2171,512.0771,551.8371,560.8971,674.2371
1257.125,1257.125,324,3.0,563.3671,512.2271,551.9871,561.0471,674.3871
1257.625,1257.625,324,3.5,563.5171,512.3771,552.1371,561.1971,674.5371
1258.125,1258.125,324,4.0,563.6671,512.5271,552.3071,561.3471,674.6871
1258.625,1258.625,324,4.5,563.8171,512.6771,552.4571,561.4971,674.8371
1259.125,1259.125,325,1.0,563.9671,512.8271,552.6071,561.6471,674.9942
1259.625,1259.625,325,1.5,564.3571,512.9771,552.8571,561.8971,675.2371
1260.125,1260.125,325,2.0,564.5071,513.1271,553.0271,562.0471,675.3871
1260.625,1260.625,325,2.5,564.6571,513.2771,553.1771,562.1971,675.5371
1261.125,1261.125,325,3.0,564.8142,513.4271,553.3342,562.3471,675.6942
1261.625,1261.625,325,3.5,564.9771,513.5771,553.5771,562.6371,675.8571
1262.125,1262.125,325,4.0,565.1271,513.7271,553.7271,562.7871,676.0071
1262.625,1262.625,325,4.5,565.2771,513.8771,553.8771,562.9371,676.1571
1263.125,1263.125,326,1.0,565.4342,514.0271,554.0271,563.0871,676.3071
1266.125,1266.125,326,4.0,566.4671,514.9471,555.0471,564.1071,677.2471
1266.375,1266.375,326,4.25,566.5642,515.0221,555.1421,564.1821,677.3263
1266.625,1266.625,326,4.5,566.6571,515.0971,555.2171,564.2771,677.4371
1266.875,1266.875,326,4.75,566.7321,515.1721,555.3521,564.4321,677.5121
1267.125,1267.125,327,1.0,566.8342,515.2471,555.4271,564.5071,677.5871
1268.125,1268.125,327,2.0,567.1471,515.5471,555.7271,564.8071,677.9142
1269.125,1269.125,327,3.0,567.4471,515.8471,556.0271,565.1671,678.2271
1270.125,1270.125,327,4.0,567.8342,516.1471,556.4671,565.6071,678.5671
1271.125,1271.125,328,1.0,568.2471,516.4471,556.8471,565.9471,678.9671
1271.625,1271.625,328,1.5,568.4571,516.6171,557.0371,566.1542,679.1571
1272.125,1272.125,328,2.0,568.6071,516.7671,557.1871,566.3071,679.3071
1272.625,1272.625,328,2.5,568.7571,516.9171,557.3371,566.4571,679.4571
1273.125,1273.125,328,3.0,568.9284,517.0742,557.5297,566.6142,679.6355
1273.625,1273.625,328,3.5,569.1171,517.2371,557.7571,566.7971,679.8371
1274.125,1274.125,328,4.0,569.2671,517.3871,557.9213,566.9471,680.0071
1274.375,1274.375,328,4.25,569.3421,517.4621,558.0221,567.0221,680.0821
1274.625,1274.625,328,4.5,569.4542,517.5371,558.0971,567.1142,680.1571
1274.875,1274.875,328,4.75,569.5721,517.6242,558.1721,567.2121,680.2321
1275.125,1275.125,329,1.0,569.6471,517.7071,558.2471,567.2871,680.3071
1276.125,1276.125,329,2.0,569.9471,518.0071,558.5471,567.6471,680.6071
1277.125,1277.125,329,3.0,570.2471,518.3071,558.8471,567.9471,680.9071
1278.125,1278.125,329,4.0,570.6271,518.5534,559.2471,568.2471,681.2071
1279.125,1279.125,330,1.0,570.9626,518.8271,559.5471,568.7271,681.5484
1279.375,1279.375,330,1.25,571.1221,518.9021,559.7484,568.8221,681.6863
1279.625,1279.625,330,1.5,571.2142,518.9771,559.8971,568.8971,681.7971
1279.875,1279.875,330,1.75,571.3121,519.0521,559.9721,568.9721,681.8721
1280.125,1280.125,330,2.0,571.3871,519.1271,560.0471,569.0471,681.9471
1281.125,1281.125,330,3.0,571.7368,519.4271,560.3471,569.3471,682.2613
1283.125,1283.125,331,1.0,572.4271,520.0471,561.0271,570.0671,683.0071
1285.125,1285.125,331,3.0,573.0271,520.6471,561.7071,570.6671,683.6271
1287.125,1287.125,332,1.0,573.8071,521.2671,562.4071,571.3871,684.2071
1289.125,1289.125,332,3.0,574.5471,521.9071,563.1671,572.0071,684.9271
1291.125,1291.125,333,1.0,575.1942,522.5071,563.7942,572.7671,685.5271
1293.125,1293.125,333,3.0,575.9871,523.1471,564.5671,573.4271,686.1671
1295.125,1295.125,334,1.0,576.6071,523.7471,565.1671,574.0271,686.7742
1297.125,1297.125,334,3.0,577.2871,524.3471,565.8871,574.8013,687.4955
1299.125,1299.125,335,1.0,577.9942,524.9471,566.6155,575.4271,688.1684
1301.125,1301.125,335,3.0,578.7671,525.5471,567.3671,576.0271,688.8071
1303.125,1303.125,336,1.0,579.3742,526.1271,567.9671,576.6271,689.4071
1305.125,1305.125,336,3.0,580.0813,526.7671,568.6942,577.2742,690.1071
1307.125,1307.125,337,1.0,580.8071,527.2871,569.3871,578.1071,690.8071
1309.125,1309.125,337,3.0,581.5271,527.8871,570.1871,578.7071,691.4071
1311.125,1311.125,338,1.0,582.1342,528.4871,570.7871,579.3071,692.0071
1313.125,1313.125,338,3.0,582.9071,529.1071,571.5142,580.1071,692.6813
1315.125,1315.125,339,1.0,583.5942,529.7271,572.2471,580.7071,693.3071
1315.375,1315.375,339,1.25,583.8621,529.8021,572.4821,580.8621,693.4863
1315.625,1315.625,339,1.5,583.9371,529.8771,572.5571,580.9542,693.5971
1315.875,1315.875,339,1.75,584.0121,529.9521,572.6321,581.0321,693.6921
1316.125,1316.125,339,2.0,584.0871,530.0271,572.7071,581.1071,693.7671
1316.625,1316.625,339,2.5,584.2371,530.1771,572.8771,581.2571,693.9171
1317.125,1317.125,339,3.0,584.3871,530.3271,573.0271,581.4071,694.0671
1317.625,1317.625,339,3.5,584.5371,530.4771,573.1771,581.5571,694.2171
1318.125,1318.125,339,4.0,584.6871,530.6271,573.3271,581.7071,694.3671
1318.625,1318.625,339,4.5,584.8371,530.7657,573.4771,581.8571,694.5171
1319.125,1319.125,340,1.0,584.9871,530.8871,573.6342,582.0071,694.6671
1319.625,1319.625,340,1.5,585.3571,531.0371,573.8771,582.3771,694.9342
1320.125,1320.125,340,2.0,585.5071,531.1871,574.0271,582.5271,695.0871
1320.625,1320.625,340,2.5,585.6571,531.3371,574.1771,582.6771,695.2371
1321.125,1321.125,340,3.0,585.8071,531.4871,574.3342,582.8271,695.3871
1321.625,1321.625,340,3.5,585.9571,531.6371,574.5771,583.0171,695.5371
1322.125,1322.125,340,4.0,586.1071,531.7871,574.7271,583.1671,695.6871
1322.625,1322.625,340,4.5,586.2571,531.9371,574.8771,583.3171,695.8371
1323.125,1323.125,341,1.0,586.4071,532.0871,575.0471,583.4671,695.9871
1323.625,1323.625,341,1.5,586.6971,532.2371,575.3571,583.6371,696.2971
1324.125,1324.125,341,2.0,586.8471,532.3871,575.5071,583.8071,696.4471
1324.625,1324.625,341,2.5,586.9971,532.5371,575.6571,583.9571,696.5971
1325.125,1325.125,341,3.0,587.1471,532.6871,575.8071,584.1071,696.7471
1325.625,1325.625,341,3.5,587.4171,532.8371,576.0371,584.2571,696.8971
1326.125,1326.125,341,4.0,587.5671,532.9871,576.1871,584.4071,697.0471
1326.625,1326.625,341,4.5,587.7171,533.1371,576.3371,584.5571,697.1971
1327.125,1327.125,342,1.0,587.8671,533.2871,576.4871,584.7142,697.3471
1327.375,1327.375,342,1.25,588.0821,533.3621,576.7842,584.9221,697.4221
1327.625,1327.625,342,1.5,588.1571,533.4371,576.8771,584.9971,697.4971
1327.875,1327.875,342,1.75,588.2321,533.5121,576.9521,585.0721,697.5721
1328.125,1328.125,342,2.0,588.3071,533.5871,577.0271,585.1471,697.6471
1328.625,1328.625,342,2.5,588.4571,533.7371,577.1771,585.2971,697.7971
1329.125,1329.125,342,3.0,588.6142,533.8871,577.3271,585.4471,697.9471
1329.625,1329.625,342,3.5,588.7771,534.0371,577.4771,585.5971,698.0971
1330.125,1330.125,342,4.0,588.9271,534.1871,577.6271,585.7471,698.2471
1330.625,1330.625,342,4.5,589.1171,534.3371,577.7771,585.8971,698.3971
1331.125,1331.125,343,1.0,589.2671,534.4871,577.9271,586.0471,698.5471
1331.375,1331.375,343,1.25,589.6221,534.5621,578.0021,586.1221,698.6463
1331.625,1331.625,343,1.5,589.6971,534.6371,578.0771,586.1971,698.7771
1331.875,1331.875,343,1.75,589.7721,534.7121,578.1521,586.2721,698.8521
1332.125,1332.125,343,2.0,589.8471,534.7871,578.2271,586.3471,698.9271
1332.625,1332.625,343,2.5,589.9971,534.9371,578.3771,586.4971,699.0771
1333.125,1333.125,343,3.0,590.1471,535.0871,578.5697,586.6684,699.2271
1333.375,1333.375,343,3.25,590.2221,535.1621,578.7421,586.7821,699.3021
1333.625,1333.625,343,3.5,590.2971,535.2371,578.8171,586.8571,699.3771
1333.875,1333.875,343,3.75,590.3721,535.3121,578.8921,586.9321,699.4521
1334.125,1334.125,343,4.0,590.4471,535.3871,578.9671,587.0071,699.5271
1334.625,1334.625,343,4.5,590.5971,535.5371,579.1171,587.1571,699.6771
1335.125,1335.125,344,1.0,590.7471,535.6871,579.2671,587.3071,699.8342
1335.625,1335.625,344,1.5,590.9371,535.8371,579.4771,587.5371,699.9971
1336.125,1336.125,344,2.0,591.0871,535.9871,579.6271,587.6871,700.1471
1336.625,1336.625,344,2.5,591.2371,536.1371,579.7771,587.8371,700.2971
1337.125,1337.125,344,3.0,591.3871,536.2871,579.9271,587.9871,700.4471
1337.625,1337.625,344,3.5,591.5371,536.399,580.0971,588.1371,700.5971
1338.125,1338.125,344,4.0,591.7071,536.5471,580.2471,588.2942,700.7471
1338.625,1338.625,344,4.5,591.9171,536.6971,580.4771,588.4571,700.8971
1339.125,1339.125,345,1.0,592.0671,536.8471,580.6342,588.6071,701.0684
1339.625,1339.625,345,1.5,592.2171,536.9971,580.7971,588.7971,701.2571
1340.125,1340.125,345,2.0,592.3671,537.1471,580.9471,588.9471,701.4071
1340.625,1340.625,345,2.5,592.5371,537.2971,581.0971,589.1371,701.5571
1341.125,1341.125,345,3.0,592.7213,537.4471,581.3013,589.2871,701.7142
1341.625,1341.625,345,3.5,592.8971,537.5971,581.4771,589.4371,701.8771
1342.125,1342.125,345,4.0,593.0471,537.7271,581.6342,589.5871,702.0271
1342.625,1342.625,345,4.5,593.2571,537.8771,581.8371,589.7771,702.1771
1343.125,1343.125,346,1.0,593.4271,538.0271,581.9871,589.9671,702.3271
1343.625,1343.625,346,1.5,593.5771,538.1771,582.1571,590.1171,702.4771
1344.125,1344.125,346,2.0,593.7413,538.3071,582.3271,590.2742,702.6068
1344.625,1344.625,346,2.5,593.9171,538.4571,582.5171,590.4771,702.7171
1345.125,1345.125,346,3.0,594.0671,538.6071,582.6871,590.6271,702.8671
1345.625,1345.625,346,3.5,594.2171,538.7571,582.8371,590.7771,703.0371
1346.125,1346.125,346,4.0,594.3671,538.9071,582.9871,590.9271,703.3271
1346.625,1346.625,346,4.5,594.5171,539.0571,583.1542,591.0971,703.4771
1347.125,1347.125,347,1.0,594.7471,539.2071,583.3213,591.3071,703.6271
1347.625,1347.625,347,1.5,594.9771,539.3571,583.5971,591.5771,703.7771
1348.125,1348.125,347,2.0,595.1271,539.5071,583.7471,591.7471,703.9271
1348.625,1348.625,347,2.5,595.2771,539.6571,583.8971,591.8971,704.0771
1349.125,1349.125,347,3.0,595.4271,539.8071,584.0671,592.0471,704.2271
1349.625,1349.625,347,3.5,595.5771,539.9571,584.2171,592.1971,704.3971
1350.125,1350.125,347,4.0,595.7471,540.1071,584.4071,592.3671,704.5671
1350.625,1350.625,347,4.5,595.8971,540.2571,584.5571,592.5171,704.7171
1351.125,1351.125,348,1.0,596.1071,540.4071,584.7471,592.6671,704.8671
1351.625,1351.625,348,1.5,596.2771,540.5571,584.9971,592.8771,705.0771
1352.125,1352.125,348,2.0,596.4271,540.7071,585.1471,593.0271,705.2271
