qstamp,tstamp,measure,beat,Principal Violin,Flute 1,Flute 2,Violin 1,Violin 2,Viola,Violoncello,Violone,Continuo
610.25,375.5385,407,1.8333,G5,B5,D5,r,r,r,r,r,r
610.5,375.6923,408,1.0,F#5,A5,D5,A5,F#5,A4,D3,D2,D3
610.75,375.8462,408,1.1667,A5,F#5,D5,A5,F#5,A4,D3,D2,D3
611.0,376.0,408,1.3333,D6,D5,D5,r,r,r,r,r,r
611.25,376.1538,408,1.5,A5,F#5,D5,r,r,r,r,r,r
611.5,376.3077,408,1.6667,F#5,A5,D5,r,r,r,r,r,r
611.75,376.4615,408,1.8333,D5,C6,D5,r,r,r,r,r,r
612.0,376.6154,409,1.0,D4,B5,D5,B5,G5,G4,G2,G1,G2
612.5,376.9231,409,1.3333,D4,A5,C5,r,r,r,r,r,r
613.0,377.2308,409,1.6667,D4,G5,B4,r,r,r,r,r,r
613.5,377.5385,410,1.0,D4,r,r,D6,B5,G3,r,r,G3
614.0,377.8462,410,1.3333,D4,G5,B4,r,r,r,r,r,r
614.25,378.0,410,1.5,D4,A5,C5,r,r,r,r,r,r
614.5,378.1538,410,1.6667,D4,B5,D5,r,r,r,r,r,r
615.0,378.4615,411,1.0,D4,A5,C5,A5,F#5,D4,r,r,D4
615.5,378.7692,411,1.3333,D4,G5,B4,r,r,r,r,r,r
616.0,379.0769,411,1.6667,D4,F#5,A4,r,r,r,r,r,r
616.5,379.3846,412,1.0,D4,r,r,C6,A5,D3,r,r,D3
617.0,379.6923,412,1.3333,D4,F#5,A4,r,r,r,r,r,r
617.25,379.8462,412,1.5,D4,G5,B4,r,r,r,r,r,r
617.5,380.0,412,1.6667,D4,A5,C5,r,r,r,r,r,r
618.0,380.3077,413,1.0,D4,G5,B4,B5,G5,G3,r,r,G3
618.25,380.4615,413,1.1667,D5,G5,B4,B5,G5,G3,r,r,G3
618.5,380.6154,413,1.3333,D5,D5,B4,r,r,r,r,r,r
618.75,380.7692,413,1.5,B4,E5,C5,r,r,r,r,r,r
619.0,380.9231,413,1.6667,B4,F5,D5,G4,D4,B3,G2,G1,G2
619.25,381.0769,413,1.8333,G4,F5,D5,G4,D4,B3,G2,G1,G2
619.5,381.2308,414,1.0,G4,F5,D5,G4,E4,C4,C3,C2,C3
619.75,381.3846,414,1.1667,E5,F5,D5,G4,E4,C4,C3,C2,C3
620.0,381.5385,414,1.3333,E5,E5,C5,r,r,r,r,r,r
620.25,381.6923,414,1.5,C#5,F5,D5,r,r,r,r,r,r
620.5,381.8462,414,1.6667,C#5,G5,E5,A4,E4,C#4,A2,A1,A2
620.75,382.0,414,1.8333,A4,G5,E5,A4,E4,C#4,A2,A1,A2
621.0,382.1538,415,1.0,A4,G5,E5,A4,F#4,D4,D3,D2,D3
621.25,382.3077,415,1.1667,F#5,G5,E5,A4,F#4,D4,D3,D2,D3
621.5,382.4615,415,1.3333,F#5,F#5,D5,r,r,r,r,r,r
621.75,382.6154,415,1.5,E-5,G5,E5,r,r,r,r,r,r
622.0,382.7692,415,1.6667,E-5,A5,F#5,B4,F#4,E-4,B2,B1,B2
622.25,382.9231,415,1.8333,B4,A5,F#5,B4,F#4,E-4,B2,B1,B2
622.5,383.0769,416,1.0,B4,A5,F#5,B4,G4,E4,E3,E2,E3
622.75,383.2308,416,1.1667,G5,A5,F#5,B4,G4,E4,E3,E2,E3
623.0,383.3846,416,1.3333,G5,G5,E5,r,r,r,r,r,r
623.25,383.5385,416,1.5,E5,A5,F#5,r,r,r,r,r,r
623.5,383.6923,416,1.6667,E5,B5,G5,B4,G4,E4,D3,D2,D3
623.75,383.8462,416,1.8333,G5,B5,G5,B4,G4,E4,D3,D2,D3
624.0,384.0,417,1.0,G5,B5,G5,E5,C5,G4,C3,C2,C3
624.25,384.1538,417,1.1667,C5,B5,G5,E5,D5,G4,C3,C2,C3
624.5,384.3077,417,1.3333,C5,A5,F#5,A4,C5,D4,D3,D2,D3
624.75,384.4615,417,1.5,F#5,B5,G5,A4,B4,D4,D3,D2,D3
625.0,384.6154,417,1.6667,F#5,C6,A5,D5,A4,F#4,D2,D1,D2
625.25,384.7692,417,1.8333,A4,C6,A5,D5,A4,F#4,D2,D1,D2
625.5,384.9231,418,1.0,B4,C6,A5,D5,G4,B3,G2,G1,G2
625.75,385.0769,418,1.1667,E5,C6,A5,E5,G4,B3,G2,G1,G2
626.0,385.2308,418,1.3333,D5,B5,G5,D5,D4,G4,G3,G2,G3
626.25,385.3846,418,1.5,C5,C6,A5,C5,D4,G4,G3,G2,G3
626.5,385.5385,418,1.6667,B4,D6,B5,B4,F#4,D4,F3,F2,F3
626.75,385.6923,418,1.8333,A4,D6,B5,A4,F#4,D4,F3,F2,F3
627.0,385.8462,419,1.0,G4,D6,B5,G4,B4,E4,E3,E2,E3
627.25,386.0,419,1.1667,G4,E5,C5,G4,B4,E4,E3,E2,E3
627.5,386.1538,419,1.3333,B4,F5,D5,B4,F#4,G4,E3,E2,E3
627.75,386.3077,419,1.5,B4,G5,E5,B4,F#4,G4,E3,E2,E3
628.0,386.4615,419,1.6667,G4,A5,F5,G4,E4,E4,E3,E2,E3
628.25,386.6154,419,1.8333,G4,B5,D5,G4,E4,E4,E3,E2,E3
628.5,386.7692,420,1.0,E4,C6,G5,E4,C4,C4,E3,E2,E3
628.75,386.9231,420,1.1667,E4,E6,C6,E4,C4,C4,E3,E2,E3
629.0,387.0769,420,1.3333,E4,E6,C6,E4,C4,C4,G3,G2,G3
629.25,387.2308,420,1.5,E4,C6,A5,E4,C4,C4,G3,G2,G3
629.5,387.3846,420,1.6667,E4,C6,A5,E4,C4,C4,E3,E2,E3
629.75,387.5385,420,1.8333,E4,A5,E5,E4,C4,C4,E3,E2,E3
630.0,387.6923,421,1.0,E4,A5,E5,E4,C4,C4,C3,C2,C3
630.25,387.8462,421,1.1667,E5,A5,A5,E5,E4,C4,C3,C2,C3
630.5,388.0,421,1.3333,E5,C6,A5,E5,E4,C4,C3,C2,C3
630.75,388.1538,421,1.5,C5,A5,E5,C5,A4,E4,C3,C2,C3
631.0,388.3077,421,1.6667,C5,A5,E5,C5,A4,E4,C3,C2,C3
631.25,388.4615,421,1.8333,A4,F#5,D5,A4,D5,A4,C3,C2,C3
631.5,388.6154,422,1.0,A4,F#5,D5,A4,D5,A4,C3,C2,C3
631.75,388.7692,422,1.1667,D5,A5,F#5,D5,A4,D4,C4,C3,C4
632.0,388.9231,422,1.3333,D5,A5,F#5,D5,A4,D4,C4,C3,C4
632.25,389.0769,422,1.5,A4,F#5,D5,A4,A4,D4,C3,C2,C3
632.5,389.2308,422,1.6667,A4,F#5,D5,A4,A4,D4,C3,C2,C3
632.75,389.3846,422,1.8333,F#4,D5,F#5,F#4,B4,D4,B2,B1,B2
633.0,389.5385,423,1.0,D4,C6,G5,D4,B4,D4,B2,B1,B2
633.25,389.6923,423,1.1667,D5,C6,G5,D5,D5,G4,B2,B1,B2
633.5,389.8462,423,1.3333,G5,r,r,G5,B4,B4,E3,E2,E3
633.75,390.0,423,1.5,G5,G5,B5,G5,B4,B4,E3,E2,E3
634.0,390.1538,423,1.6667,r,C6,A5,r,r,r,A2,A1,A2
634.25,390.3077,423,1.8333,E5,C6,A5,E5,C5,A4,A2,A1,A2
634.5,390.4615,424,1.0,F#5,r,r,F#5,A4,A4,D3,D2,D3
634.75,390.6154,424,1.1667,F#5,A5,F#5,F#5,A4,A4,D3,D2,D3
635.0,390.7692,424,1.3333,r,B5,G5,r,r,r,G2,G1,G2
635.25,390.9231,424,1.5,D5,B5,G5,D5,D5,G4,G2,G1,G2
635.5,391.0769,424,1.6667,E5,r,r,E5,C5,G4,C3,C2,C3
635.75,391.2308,424,1.8333,E5,E5,G5,E5,C5,G4,C3,C2,C3
636.0,391.3846,425,1.0,r,A5,E5,r,r,r,C3,C2,C3
636.25,391.5385,425,1.1667,E5,A5,E5,E5,C5,E4,C3,C2,C3
636.5,391.6923,425,1.3333,D5,r,r,D5,B4,F#4,D3,D2,D3
636.75,391.8462,425,1.5,C5,F#5,A4,C5,A4,F#4,D3,D2,D3
637.0,392.0,425,1.6667,B4,G5,E5,B4,G4,B3,E3,E2,E3
637.25,392.1538,425,1.8333,A4,G5,E5,A4,F#4,B3,E3,E2,E3
637.5,392.3077,426,1.0,B4,r,r,B4,G4,E4,C3,C2,C3
637.75,392.4615,426,1.1667,C5,A5,E5,C5,E5,E4,C3,C2,C3
638.0,392.6154,426,1.3333,A4,F#5,D5,A4,A4,F#4,D3,D2,D3
638.5,392.9231,426,1.6667,A4,F#5,C5,A4,D5,A4,D2,D1,D2
638.75,393.0769,426,1.8333,G4,G5,C5,G4,D5,A4,D2,D1,D2
639.0,393.2308,427,1.0,G4,G5,B4,G4,D5,B4,G2,G1,G2
