qstamp,tstamp,measure,beat,Violin 1,Violin 2,Violin 3,Viola 1,Viola 2,Viola 3,Violoncello 1,Violoncello 2,Violoncello 3,Violone,Harpsichord
486.5,224.5385,34,1.3333,A4,E-4,C4,E-4,C4,A3,F#2,F#2,F#2,F#1,F#2
486.75,224.6538,34,1.5,E-5,C5,A4,E-4,C4,A3,F#2,F#2,F#2,F#1,F#2
487.0,224.7692,34,1.6667,C5,A4,E-4,A4,E-4,C4,F#2,F#2,F#2,F#1,F#2
487.25,224.8846,34,1.8333,B4,G4,D4,A4,E-4,C4,F#2,F#2,F#2,F#1,F#2
487.5,225.0,34,2.0,C5,A4,E-4,E-4,C4,A3,F#2,F#2,F#2,F#1,F#2
487.75,225.1154,34,2.1667,E-5,C5,A4,E-4,C4,A3,F#2,F#2,F#2,F#1,F#2
488.0,225.2308,34,2.3333,A4,E-4,C4,A4,E-4,C4,F#2,F#2,F#2,F#1,F#2
488.25,225.3462,34,2.5,E-5,C5,A4,A4,E-4,C4,F#2,F#2,F#2,F#1,F#2
488.5,225.4615,34,2.6667,C5,A4,E-4,C5,A4,E-4,F#2,F#2,F#2,F#1,F#2
488.75,225.5769,34,2.8333,E-5,C5,A4,C5,A4,E-4,F#2,F#2,F#2,F#1,F#2
489.0,225.6923,34,3.0,G4,D4,B3,B4,G4,D4,F2,F2,F2,F1,F2
489.25,225.8077,34,3.1667,G4,D4,B3,D5,B4,G4,F2,F2,F2,F1,F2
489.5,225.9231,34,3.3333,B4,G4,D4,G4,D4,B3,F2,F2,F2,F1,F2
489.75,226.0385,34,3.5,B4,G4,D4,D5,B4,G4,F2,F2,F2,F1,F2
490.0,226.1538,34,3.6667,D5,B4,G4,B4,G4,D4,F2,F2,F2,F1,F2
490.25,226.2692,34,3.8333,D5,B4,G4,A4,F#4,C4,F2,F2,F2,F1,F2
490.5,226.3846,34,4.0,B4,G4,D4,B4,G4,D4,F2,F2,F2,F1,F2
490.75,226.5,34,4.1667,B4,G4,D4,D5,B4,G4,F2,F2,F2,F1,F2
491.0,226.6154,34,4.3333,D5,B4,G4,G4,D4,B3,F2,F2,F2,F1,F2
491.25,226.7308,34,4.5,D5,B4,G4,D5,B4,G4,F2,F2,F2,F1,F2
491.5,226.8462,34,4.6667,G5,D5,B4,B4,G4,D4,F2,F2,F2,F1,F2
491.75,226.9615,34,4.8333,G5,D5,B4,D5,B4,F4,F2,F2,F2,F1,F2
492.0,227.0769,35,1.0,C4,C4,C4,C5,G4,G4,E2,E2,E2,E1,E2
492.25,227.1923,35,1.1667,C4,C4,C4,D5,G4,G4,E2,E2,E2,E1,E2
492.5,227.3077,35,1.3333,C4,C4,C4,E5,C5,C5,E2,E2,E2,E1,E2
492.75,227.4231,35,1.5,C4,C4,C4,C5,C5,C5,E2,E2,E2,E1,E2
493.0,227.5385,35,1.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
493.25,227.6538,35,1.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
493.5,227.7692,35,2.0,C4,C4,C4,A4,A4,A4,F2,F2,F2,F1,F2
493.75,227.8846,35,2.1667,C4,C4,C4,C5,A4,A4,F2,F2,F2,F1,F2
494.0,228.0,35,2.3333,C4,C4,C4,E5,C5,C5,F2,F2,F2,F1,F2
494.25,228.1154,35,2.5,C4,C4,C4,C5,C5,C5,F2,F2,F2,F1,F2
494.5,228.2308,35,2.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
494.75,228.3462,35,2.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
495.0,228.4615,35,3.0,C4,C4,C4,G4,G4,G4,G2,G2,G2,G1,G2
495.25,228.5769,35,3.1667,C4,C4,C4,C5,G4,G4,G2,G2,G2,G1,G2
495.375,228.6346,35,3.25,C4,C4,C4,D5,G4,G4,G2,G2,G2,G1,G2
495.5,228.6923,35,3.3333,C4,C4,C4,E5,C5,C5,G2,G2,G2,G1,G2
495.75,228.8077,35,3.5,C4,C4,C4,C5,C5,C5,G2,G2,G2,G1,G2
496.0,228.9231,35,3.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
496.25,229.0385,35,3.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
496.5,229.1538,35,4.0,C4,C4,C4,F4,F4,F4,A2,A2,A2,A1,A2
496.75,229.2692,35,4.1667,C4,C4,C4,C5,F4,F4,A2,A2,A2,A1,A2
497.0,229.3846,35,4.3333,C4,C4,C4,E5,C5,C5,A2,A2,A2,A1,A2
497.25,229.5,35,4.5,C4,C4,C4,C5,C5,C5,A2,A2,A2,A1,A2
497.5,229.6154,35,4.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
497.75,229.7308,35,4.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
498.0,229.8462,36,1.0,C4,C4,C4,G4,G4,G4,E2,E2,E2,E1,E2
498.25,229.9615,36,1.1667,C4,C4,C4,C5,G4,G4,E2,E2,E2,E1,E2
498.375,230.0192,36,1.25,C4,C4,C4,D5,G4,G4,E2,E2,E2,E1,E2
498.5,230.0769,36,1.3333,C4,C4,C4,E5,C5,C5,E2,E2,E2,E1,E2
498.75,230.1923,36,1.5,C4,C4,C4,C5,C5,C5,E2,E2,E2,E1,E2
499.0,230.3077,36,1.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
499.25,230.4231,36,1.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
499.5,230.5385,36,2.0,C4,C4,C4,A4,A4,A4,F2,F2,F2,F1,F2
499.75,230.6538,36,2.1667,C4,C4,C4,C5,A4,A4,F2,F2,F2,F1,F2
500.0,230.7692,36,2.3333,C4,C4,C4,E5,C5,C5,F2,F2,F2,F1,F2
500.25,230.8846,36,2.5,C4,C4,C4,C5,C5,C5,F2,F2,F2,F1,F2
500.5,231.0,36,2.6667,C4,C4,C4,B4,E5,E5,r,r,r,r,r
500.75,231.1154,36,2.8333,C4,C4,C4,C5,E5,E5,r,r,r,r,r
501.0,231.2308,36,3.0,E4,E4,E4,G4,G4,G4,G2,G2,G2,G1,G2
501.25,231.3462,36,3.1667,E4,E4,E4,C5,G4,G4,G2,G2,G2,G1,G2
501.375,231.4038,36,3.25,E4,E4,E4,D5,G4,G4,G2,G2,G2,G1,G2
501.5,231.4615,36,3.3333,G4,G4,G4,E5,C5,C5,F2,F2,F2,F1,F2
501.75,231.5769,36,3.5,G4,G4,G4,C5,C5,C5,F2,F2,F2,F1,F2
502.0,231.6923,36,3.6667,D4,D4,D4,G4,B4,B4,G2,G2,G2,G1,G2
502.25,231.8077,36,3.8333,D4,D4,D4,B4,B4,B4,G2,G2,G2,G1,G2
502.5,231.9231,36,4.0,E4,E4,E4,C5,C5,C5,C2,C2,C2,C1,C2
502.75,232.0385,36,4.1667,E4,E4,E4,A4,C5,C5,C2,C2,C2,C1,C2
503.0,232.1538,36,4.3333,C4,C4,C4,G4,G3,G3,C2,C2,C2,C1,C2
503.25,232.2692,36,4.5,C4,C4,C4,F4,G3,G3,C2,C2,C2,C1,C2
503.5,232.3846,36,4.6667,G3,G3,G3,E4,G3,G3,D2,D2,D2,D1,D2
503.75,232.5,36,4.8333,G3,G3,G3,D4,G3,G3,D2,D2,D2,D1,D2
504.0,232.6154,37,1.0,C4,C4,C4,C4,G3,G3,E2,E2,E2,E1,E2
504.25,232.7308,37,1.1667,C4,C4,C4,B3,G3,G3,E2,E2,E2,E1,E2
504.5,232.8462,37,1.3333,E4,E4,E4,C4,G3,G3,D2,D2,D2,D1,D2
504.75,232.9615,37,1.5,E4,E4,E4,D4,G3,G3,D2,D2,D2,D1,D2
505.0,233.0769,37,1.6667,G4,G4,G4,E4,G3,G3,C2,C2,C2,C1,C2
505.25,233.1923,37,1.8333,G4,G4,G4,F4,G3,G3,C2,C2,C2,C1,C2
505.5,233.3077,37,2.0,B3,B3,B3,G4,G3,G3,G2,G2,G2,G1,G2
505.75,233.4231,37,2.1667,B3,B3,B3,A4,G3,G3,G2,G2,G2,G1,G2
506.0,233.5385,37,2.3333,D4,D4,D4,G4,G3,G3,A2,A2,A2,A1,A2
506.25,233.6538,37,2.5,D4,D4,D4,F4,G3,G3,A2,A2,A2,A1,A2
506.5,233.7692,37,2.6667,G4,G4,G4,E4,G3,G3,B2,B2,B2,B1,B2
506.75,233.8846,37,2.8333,G4,G4,G4,D4,G3,G3,B2,B2,B2,B1,B2
507.0,234.0,37,3.0,C4,C4,C4,E4,C4,G3,C3,C3,C3,C2,C3
507.25,234.1154,37,3.1667,C4,C4,C4,E4,B3,G3,C3,C3,C3,C2,C3
507.5,234.2308,37,3.3333,E4,E4,E4,G4,C4,G3,C3,C3,C3,C2,C3
507.75,234.3462,37,3.5,E4,E4,E4,G4,D4,G3,C3,C3,C3,C2,C3
508.0,234.4615,37,3.6667,G4,G4,G4,C5,E4,G3,r,r,r,r,r
508.25,234.5769,37,3.8333,G4,G4,G4,C5,F4,G3,r,r,r,r,r
508.5,234.6923,37,4.0,G3,G3,G3,B4,G4,G3,G3,G3,G3,G2,G3
508.75,234.8077,37,4.1667,G3,G3,G3,C5,A4,G3,G3,G3,G3,G2,G3
509.0,234.9231,37,4.3333,D4,D4,D4,B4,G4,G3,G3,G3,G3,G2,G3
509.25,235.0385,37,4.5,D4,D4,D4,A4,F4,G3,G3,G3,G3,G2,G3
509.5,235.1538,37,4.6667,G4,G4,G4,G4,E4,G3,r,r,r,r,r
509.75,235.2692,37,4.8333,G4,G4,G4,F4,D4,G3,r,r,r,r,r
510.0,235.3846,38,1.0,C4,C4,C4,E4,E4,G3,C3,C3,C3,C2,C3
510.25,235.5,38,1.1667,B3,B3,B3,E4,E4,G3,C3,C3,C3,C2,C3
510.5,235.6154,38,1.3333,C4,C4,C4,C4,G4,G3,C3,C3,C3,C2,C3
510.75,235.7308,38,1.5,D4,D4,D4,C4,G4,G3,C3,C3,C3,C2,C3
511.0,235.8462,38,1.6667,E4,E4,E4,G4,C5,G3,r,r,r,r,r
511.25,235.9615,38,1.8333,F4,F4,F4,G4,C5,G3,r,r,r,r,r
511.5,236.0769,38,2.0,G4,G4,G4,G4,B4,G3,G2,G2,G2,G1,G2
511.75,236.1923,38,2.1667,A4,A4,A4,G4,C5,G3,G2,G2,G2,G1,G2
512.0,236.3077,38,2.3333,G4,G4,G4,G4,B4,G3,G2,G2,G2,G1,G2
512.25,236.4231,38,2.5,F4,F4,F4,G4,A4,G3,G2,G2,G2,G1,G2
512.5,236.5385,38,2.6667,E4,E4,E4,G4,G4,G3,r,r,r,r,r
512.75,236.6538,38,2.8333,D4,D4,D4,G4,F4,G3,r,r,r,r,r
513.0,236.7692,38,3.0,C4,C4,C4,G4,E4,G3,C3,C3,C3,C2,C3
513.25,236.8846,38,3.1667,C4,C4,C4,G4,E4,G3,B2,B2,B2,B1,B2
513.5,237.0,38,3.3333,E4,E4,E4,G4,C4,G4,C3,C3,C3,C2,C3
513.75,237.1154,38,3.5,E4,E4,E4,G4,C4,G4,D3,D3,D3,D2,D3
514.0,237.2308,38,3.6667,G4,G4,G4,G4,G4,C5,E3,E3,E3,E2,E3
514.25,237.3462,38,3.8333,G4,G4,G4,G4,G4,C5,F3,F3,F3,F2,F3
514.5,237.4615,38,4.0,D5,D5,D5,G4,G4,B4,G3,G3,G3,G2,G3
514.75,237.5769,38,4.1667,D5,D5,D5,G4,G4,C5,A3,A3,A3,A2,A3
515.0,237.6923,38,4.3333,F5,F5,F5,G4,G4,B4,G3,G3,G3,G2,G3
515.25,237.8077,38,4.5,F5,F5,F5,G4,G4,A4,F3,F3,F3,F2,F3
515.5,237.9231,38,4.6667,G4,G4,G4,G4,G4,G4,E3,E3,E3,E2,E3
515.75,238.0385,38,4.8333,G4,G4,G4,G4,G4,F4,D3,D3,D3,D2,D3
516.0,238.1538,39,1.0,E5,E5,E5,G4,E4,G4,C3,C3,C3,C2,C3
516.25,238.2692,39,1.1667,E5,E5,E5,G4,F4,A4,B2,B2,B2,B1,B2
516.5,238.3846,39,1.3333,E5,E5,E5,C5,E4,G4,C3,C3,C3,C2,C3
516.75,238.5,39,1.5,E5,E5,E5,C5,D4,F4,D3,D3,D3,D2,D3
517.0,238.6154,39,1.6667,E5,E5,E5,G4,C4,E4,E3,E3,E3,E2,E3
517.25,238.7308,39,1.8333,E5,E5,E5,G4,B3,D4,C3,C3,C3,C2,C3
517.5,238.8462,39,2.0,E5,E5,E5,A4,A3,C4,F#3,F#3,F#3,F#2,F#3
517.75,238.9615,39,2.1667,E5,E5,E5,B4,G3,C4,G3,G3,G3,G2,G3
518.0,239.0769,39,2.3333,E5,E5,E5,A4,A3,A4,F#3,F#3,F#3,F#2,F#3
518.25,239.1923,39,2.5,E5,E5,E5,G4,B3,A4,E3,E3,E3,E2,E3
518.5,239.3077,39,2.6667,E5,E5,E5,F#4,C4,C4,D3,D3,D3,D2,D3
518.75,239.4231,39,2.8333,E5,E5,E5,E4,A3,C4,C3,C3,C3,C2,C3
519.0,239.5385,39,3.0,D5,D5,D5,F#4,D4,D4,B2,B2,B2,B1,B2
519.25,239.6538,39,3.1667,D5,D5,D5,F#4,E4,G4,A2,A2,A2,A1,A2
519.5,239.7692,39,3.3333,D5,D5,D5,B4,D4,F#4,B2,B2,B2,B1,B2
519.75,239.8846,39,3.5,D5,D5,D5,B4,C4,E4,C3,C3,C3,C2,C3
520.0,240.0,39,3.6667,D5,D5,D5,F#4,B3,D4,D3,D3,D3,D2,D3
520.25,240.1154,39,3.8333,D5,D5,D5,F#4,A3,C4,B2,B2,B2,B1,B2
520.5,240.2308,39,4.0,D5,D5,D5,G4,G3,B3,E3,E3,E3,E2,E3
520.75,240.3462,39,4.1667,D5,D5,D5,A4,F#3,B3,F#3,F#3,F#3,F#2,F#3
521.0,240.4615,39,4.3333,D5,D5,D5,G4,G3,E4,E3,E3,E3,E2,E3
521.25,240.5769,39,4.5,D5,D5,D5,F#4,A3,E4,D3,D3,D3,D2,D3
521.5,240.6923,39,4.6667,D5,D5,D5,E4,B3,B3,C3,C3,C3,C2,C3
521.75,240.8077,39,4.8333,D5,D5,D5,D4,G3,B3,B2,B2,B2,B1,B2
522.0,240.9231,40,1.0,C5,C5,C5,E4,C4,C4,A2,A2,A2,A1,A2
522.25,241.0385,40,1.1667,C5,C5,C5,E4,D4,F4,G2,G2,G2,G1,G2
522.5,241.1538,40,1.3333,C5,C5,C5,A4,C4,E4,A2,A2,A2,A1,A2
522.75,241.2692,40,1.5,C5,C5,C5,A4,B3,D4,B2,B2,B2,B1,B2
523.0,241.3846,40,1.6667,C5,C5,C5,E4,A3,C4,C3,C3,C3,C2,C3
523.25,241.5,40,1.8333,C5,C5,C5,E4,G3,B3,A2,A2,A2,A1,A2
523.5,241.6154,40,2.0,C5,C5,C5,F#4,F#3,A3,D3,D3,D3,D2,D3
523.75,241.7308,40,2.1667,C5,C5,C5,F#4,E3,A3,E3,E3,E3,E2,E3
524.0,241.8462,40,2.3333,C5,C5,C5,A4,F#3,D4,D3,D3,D3,D2,D3
524.25,241.9615,40,2.5,C5,C5,C5,A4,G3,D4,C3,C3,C3,C2,C3
524.5,242.0769,40,2.6667,C5,C5,C5,D5,A3,F#4,B2,B2,B2,B1,B2
524.75,242.1923,40,2.8333,C5,C5,C5,D5,F#3,F#4,A2,A2,A2,A1,A2
525.0,242.3077,40,3.0,B4,B4,B4,G4,D4,G4,G2,G2,G2,G1,G2
525.25,242.4231,40,3.1667,A4,B4,B4,G4,D4,G4,G2,G2,G2,G1,G2
525.5,242.5385,40,3.3333,G4,D5,D4,B4,B4,B4,G2,G2,G2,G1,G2
525.75,242.6538,40,3.5,A4,D5,D4,B4,B4,B4,G2,G2,G2,G1,G2
526.0,242.7692,40,3.6667,B4,G5,D4,D5,D5,D5,r,r,r,r,r
526.25,242.8846,40,3.8333,C5,G5,D4,D5,D5,D5,r,r,r,r,r
526.5,243.0,40,4.0,D5,A4,D4,F#4,F#4,F#4,D2,D2,D2,D1,D2
526.75,243.1154,40,4.1667,E5,A4,D4,F#4,F#4,F#4,D2,D2,D2,D1,D2
527.0,243.2308,40,4.3333,D5,C5,D4,A4,A4,A4,D2,D2,D2,D1,D2
527.25,243.3462,40,4.5,C5,C5,D4,A4,A4,A4,D2,D2,D2,D1,D2
527.5,243.4615,40,4.6667,B4,F#5,D4,D5,D5,D5,r,r,r,r,r
527.75,243.5769,40,4.8333,A4,F#5,D4,D5,D5,D5,r,r,r,r,r
528.0,243.6923,41,1.0,B4,G4,D4,G4,G4,G4,G2,G2,G2,G1,G2
528.25,243.8077,41,1.1667,B4,F#4,D4,G4,G4,G4,G2,G2,G2,G1,G2
528.5,243.9231,41,1.3333,D5,G4,D4,B4,B4,B4,G2,G2,G2,G1,G2
528.75,244.0385,41,1.5,D5,A4,D4,B4,B4,B4,G2,G2,G2,G1,G2
529.0,244.1538,41,1.6667,G5,B4,D4,D5,D5,D5,r,r,r,r,r
529.25,244.2692,41,1.8333,G5,C5,D4,D5,D5,D5,r,r,r,r,r
529.5,244.3846,41,2.0,F#5,D5,D4,D4,D4,D4,D3,D3,D3,D2,D3
529.75,244.5,41,2.1667,G5,E5,D4,D4,D4,D4,D3,D3,D3,D2,D3
530.0,244.6154,41,2.3333,F#5,D5,D4,A4,A4,A4,D3,D3,D3,D2,D3
530.25,244.7308,41,2.5,E5,C5,D4,A4,A4,A4,D3,D3,D3,D2,D3
530.5,244.8462,41,2.6667,D5,B4,D4,D5,D5,D5,r,r,r,r,r
530.75,244.9615,41,2.8333,C5,A4,D4,D5,D5,D5,r,r,r,r,r
531.0,245.0769,41,3.0,B4,B4,D4,G3,G3,G3,G3,G3,G3,G2,G3
531.25,245.1923,41,3.1667,B4,B4,D4,F#3,F#3,F#3,G3,G3,G3,G2,G3
531.5,245.3077,41,3.3333,G4,D5,D4,G3,G3,G3,B3,B3,B3,B2,B3
531.75,245.4231,41,3.5,G4,D5,D4,A3,A3,A3,B3,B3,B3,B2,B3
532.0,245.5385,41,3.6667,D5,G5,D4,B3,B3,B3,D4,D4,D4,D3,D4
532.25,245.6538,41,3.8333,D5,G5,D4,C4,C4,C4,D4,D4,D4,D3,D4
532.5,245.7692,41,4.0,D5,F#5,D4,D4,D4,D4,D3,D3,D3,D2,D3
532.75,245.8846,41,4.1667,D5,G5,D4,E4,E4,E4,D3,D3,D3,D2,D3
533.0,246.0,41,4.3333,D5,F#5,D4,D4,D4,D4,A3,A3,A3,A2,A3
533.25,246.1154,41,4.5,D5,E5,D4,C4,C4,C4,A3,A3,A3,A2,A3
533.5,246.2308,41,4.6667,D5,D5,D4,B3,B3,B3,D4,D4,D4,D3,D4
533.75,246.3462,41,4.8333,D5,C5,D4,A3,A3,A3,D4,D4,D4,D3,D4
534.0,246.4615,42,1.0,D5,B4,D4,G3,G3,G3,G2,G2,G2,G1,G2
534.25,246.5769,42,1.1667,D5,B4,D4,G3,G3,G3,F#2,F#2,F#2,F#1,F#2
534.5,246.6923,42,1.3333,D5,G4,D5,B3,B3,B3,G2,G2,G2,G1,G2
534.75,246.8077,42,1.5,D5,G4,D5,B3,B3,B3,A2,A2,A2,A1,A2
535.0,246.9231,42,1.6667,D5,D5,G5,D4,D4,D4,B2,B2,B2,B1,B2
535.25,247.0385,42,1.8333,D5,D5,G5,D4,D4,D4,C3,C3,C3,C2,C3
535.5,247.1538,42,2.0,D5,D5,F#5,A4,A4,A4,D3,D3,D3,D2,D3
535.75,247.2692,42,2.1667,D5,D5,G5,A4,A4,A4,E3,E3,E3,E2,E3
536.0,247.3846,42,2.3333,D5,D5,F#5,C5,C5,C5,D3,D3,D3,D2,D3
536.25,247.5,42,2.5,D5,D5,E5,C5,C5,C5,C3,C3,C3,C2,C3
536.5,247.6154,42,2.6667,D5,D5,D5,D4,D4,D4,B2,B2,B2,B1,B2
536.75,247.7308,42,2.8333,D5,D5,C5,D4,D4,D4,A2,A2,A2,A1,A2
537.0,247.8462,42,3.0,B5,D5,B4,B4,B4,B4,G2,G2,G2,G1,G2
537.25,247.9615,42,3.1667,C6,D5,E5,B4,B4,B4,F#2,F#2,F#2,F#1,F#2
537.5,248.0769,42,3.3333,B5,G5,D5,B4,B4,B4,G2,G2,G2,G1,G2
537.75,248.1923,42,3.5,A5,G5,C5,B4,B4,B4,A2,A2,A2,A1,A2
538.0,248.3077,42,3.6667,G5,D5,B4,B4,B4,B4,B2,B2,B2,B1,B2
538.25,248.4231,42,3.8333,F#5,D5,A4,B4,B4,B4,G2,G2,G2,G1,G2
538.5,248.5385,42,4.0,E5,E5,G4,B4,B4,B4,C3,C3,C3,C2,C3
538.75,248.6538,42,4.1667,D5,F#5,G4,B4,B4,B4,D3,D3,D3,D2,D3
539.0,248.7692,42,4.3333,E5,E5,C5,B4,B4,B4,C3,C3,C3,C2,C3
539.25,248.8846,42,4.5,F#5,D5,C5,B4,B4,B4,B2,B2,B2,B1,B2
539.5,249.0,42,4.6667,G5,C5,G4,B4,B4,B4,A2,A2,A2,A1,A2
539.75,249.1154,42,4.8333,E5,B4,G4,B4,B4,B4,G2,G2,G2,G1,G2
540.0,249.2308,43,1.0,A5,A4,A4,A4,A4,A4,F#2,F#2,F#2,F#1,F#2
540.25,249.3462,43,1.1667,B5,A4,D5,A4,A4,A4,E2,E2,E2,E1,E2
540.5,249.4615,43,1.3333,A5,F#5,C5,A4,A4,A4,F#2,F#2,F#2,F#1,F#2
540.75,249.5769,43,1.5,G5,F#5,B4,A4,A4,A4,G2,G2,G2,G1,G2
541.0,249.6923,43,1.6667,F#5,A4,A4,A4,A4,A4,A2,A2,A2,A1,A2
541.25,249.8077,43,1.8333,E5,A4,G4,A4,A4,A4,F#2,F#2,F#2,F#1,F#2
541.5,249.9231,43,2.0,D5,D5,F#4,A4,A4,A4,B2,B2,B2,B1,B2
541.75,250.0385,43,2.1667,C5,E5,F#4,A4,A4,A4,C3,C3,C3,C2,C3
542.0,250.1538,43,2.3333,D5,D5,B4,A4,A4,A4,B2,B2,B2,B1,B2
542.25,250.2692,43,2.5,E5,C5,B4,A4,A4,A4,A2,A2,A2,A1,A2
542.5,250.3846,43,2.6667,F#5,B4,F#4,A4,A4,A4,G2,G2,G2,G1,G2
542.75,250.5,43,2.8333,D5,A4,F#4,A4,A4,A4,F#2,F#2,F#2,F#1,F#2
543.0,250.6154,43,3.0,G5,B4,G4,G4,G4,G4,E2,E2,E2,E1,E2
543.25,250.7308,43,3.1667,A5,B4,C5,G4,G4,G4,D2,D2,D2,D1,D2
543.5,250.8462,43,3.3333,G5,E5,B4,G4,G4,G4,E2,E2,E2,E1,E2
543.75,250.9615,43,3.5,F#5,E5,A4,G4,G4,G4,F#2,F#2,F#2,F#1,F#2
544.0,251.0769,43,3.6667,E5,B4,G4,G4,G4,G4,G2,G2,G2,G1,G2
544.25,251.1923,43,3.8333,D5,B4,F#4,G4,G4,G4,E2,E2,E2,E1,E2
544.5,251.3077,43,4.0,C5,C5,E4,G4,G4,G4,A2,A2,A2,A1,A2
544.75,251.4231,43,4.1667,B4,D5,E4,G4,G4,G4,B2,B2,B2,B1,B2
545.0,251.5385,43,4.3333,C5,C5,A4,G4,G4,G4,A2,A2,A2,A1,A2
545.25,251.6538,43,4.5,D5,B4,A4,G4,G4,G4,G2,G2,G2,G1,G2
545.5,251.7692,43,4.6667,E5,A4,E4,G4,G4,G4,F#2,F#2,F#2,F#1,F#2
545.75,251.8846,43,4.8333,B4,G4,E4,G4,G4,G4,E2,E2,E2,E1,E2
546.0,252.0,44,1.0,C5,A4,F#4,F#4,F#4,F#4,D2,D2,D2,D1,D2
546.25,252.1154,44,1.1667,C5,A4,F#4,A4,F#4,F#4,D2,D2,D2,D1,D2
546.5,252.2308,44,1.3333,A4,F#4,D5,D4,A4,F#4,D2,D2,D2,D1,D2
546.75,252.3462,44,1.5,A4,F#4,D5,A4,A4,F#4,D2,D2,D2,D1,D2
547.0,252.4615,44,1.6667,F#4,D4,A4,F#4,D5,A4,D2,D2,D2,D1,D2
547.25,252.5769,44,1.8333,F#4,D4,A4,A4,D5,A4,D2,D2,D2,D1,D2
547.5,252.6923,44,2.0,D5,B4,G4,G4,G4,G4,D2,D2,D2,D1,D2
547.75,252.8077,44,2.1667,D5,B4,G4,B4,G4,G4,D2,D2,D2,D1,D2
548.0,252.9231,44,2.3333,B4,G4,D5,D4,B4,G4,D2,D2,D2,D1,D2
548.25,253.0385,44,2.5,B4,G4,D5,B4,B4,G4,D2,D2,D2,D1,D2
548.5,253.1538,44,2.6667,G4,D4,B4,G4,D5,B4,D2,D2,D2,D1,D2
548.75,253.2692,44,2.8333,G4,D4,B4,B4,D5,B4,D2,D2,D2,D1,D2
549.0,253.3846,44,3.0,C5,A4,F#4,A4,F#4,A4,D2,D2,D2,D1,D2
549.25,253.5,44,3.1667,C5,A4,F#4,C5,A4,A4,D2,D2,D2,D1,D2
549.5,253.6154,44,3.3333,A4,F#4,D5,D4,D4,A4,D2,D2,D2,D1,D2
549.75,253.7308,44,3.5,A4,F#4,D5,C5,A4,A4,D2,D2,D2,D1,D2
550.0,253.8462,44,3.6667,F#4,D4,A4,A4,F#4,C5,D2,D2,D2,D1,D2
550.25,253.9615,44,3.8333,F#4,D4,A4,C5,A4,C5,D2,D2,D2,D1,D2
550.5,254.0769,44,4.0,B4,G4,D4,B4,G4,B4,D2,D2,D2,D1,D2
550.75,254.1923,44,4.1667,B4,G4,D4,D5,B4,B4,D2,D2,D2,D1,D2
551.0,254.3077,44,4.3333,G4,D4,B4,D4,D4,B4,D2,D2,D2,D1,D2
551.25,254.4231,44,4.5,G4,D4,B4,D5,B4,B4,D2,D2,D2,D1,D2
551.5,254.5385,44,4.6667,D4,B3,G4,B4,G4,D5,D2,D2,D2,D1,D2
551.75,254.6538,44,4.8333,D4,B3,G4,D5,B4,D5,D2,D2,D2,D1,D2
552.0,254.7692,45,1.0,A4,F#4,D5,C5,A4,F#4,D2,D2,D2,D1,D2
552.25,254.8846,45,1.1667,A4,F#4,D5,F#4,C5,A4,D2,D2,D2,D1,D2
552.5,255.0,45,1.3333,F#4,F#4,A4,C5,D4,D4,D2,D2,D2,D1,D2
552.75,255.1154,45,1.5,F#4,F#4,A4,F#4,C5,A4,D2,D2,D2,D1,D2
553.0,255.2308,45,1.6667,D4,D5,F#4,C5,A4,F#4,D2,D2,D2,D1,D2
553.25,255.3462,45,1.8333,D4,D5,F#4,F#4,C5,A4,D2,D2,D2,D1,D2
553.5,255.4615,45,2.0,B4,G4,D5,B4,B4,G4,D2,D2,D2,D1,D2
553.75,255.5769,45,2.1667,B4,G4,D5,G4,D5,B4,D2,D2,D2,D1,D2
554.0,255.6923,45,2.3333,G4,G4,B4,B4,D4,D4,D2,D2,D2,D1,D2
554.25,255.8077,45,2.5,G4,G4,B4,G4,D5,B4,D2,D2,D2,D1,D2
554.5,255.9231,45,2.6667,D4,D5,G4,B4,B4,G4,D2,D2,D2,D1,D2
554.75,256.0385,45,2.8333,D4,D5,G4,G4,D5,B4,D2,D2,D2,D1,D2
555.0,256.1538,45,3.0,F#5,D5,D5,A4,C5,A4,D2,D2,D2,D1,D2
555.25,256.2692,45,3.1667,A5,F#5,A4,D4,F#4,C5,D2,D2,D2,D1,D2
555.5,256.3846,45,3.3333,D5,A4,D5,A4,C5,D4,D2,D2,D2,D1,D2
555.75,256.5,45,3.5,A5,F#5,A4,D4,F#4,C5,D2,D2,D2,D1,D2
556.0,256.6154,45,3.6667,F#5,D5,D5,A4,C5,A4,D2,D2,D2,D1,D2
556.25,256.7308,45,3.8333,A5,F#5,A4,D4,F#4,C5,D2,D2,D2,D1,D2
556.5,256.8462,45,4.0,G5,D5,D5,G4,B4,B4,D2,D2,D2,D1,D2
