qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,C Trumpet 1,C Trumpet 2,Alto Trombone,Tenor Trombone,Violin 1,Violin 2,Viola,Violoncello,Contrabass
382.25,254.8333,128,1.8333,r,r,r,r,D4,B-3,F3,D3,B-4,F4,r,r,r,r,B-5,C5,B-4,r,r
382.5,255.0,128,2.0,r,r,r,r,D4,B-3,F3,D3,B-4,F4,r,r,r,r,B-5,B-4,r,r,r
382.75,255.1667,128,2.1667,r,r,r,r,D4,B-3,F3,D3,B-4,F4,r,r,r,r,B-5,C5,r,r,r
383.0,255.3333,128,2.3333,r,r,r,r,D4,B-3,F3,D3,B-4,F4,r,r,r,r,F5,B-4,r,r,r
383.25,255.5,128,2.5,r,r,r,r,D4,B-3,F3,D3,B-4,F4,r,r,r,r,F5,A4,r,r,r
383.5,255.6667,128,2.6667,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,G5,G4,B-3,E3,E2
383.75,255.8333,128,2.8333,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,G5,A4,B-3,E3,E2
384.0,256.0,129,1.0,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,r,B-4,G3,E3,E2
384.25,256.1667,129,1.1667,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,r,C5,G3,E3,E2
384.5,256.3333,129,1.3333,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,r,B-4,C3,E3,E2
384.75,256.5,129,1.5,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,r,A4,C3,E3,E2
385.0,256.6667,129,1.6667,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,B-5,G4,C4,r,r
385.25,256.8333,129,1.8333,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,B-5,F#4,C4,r,r
385.5,257.0,129,2.0,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,B-5,G4,r,r,r
385.75,257.1667,129,2.1667,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,B-5,A4,r,r,r
386.0,257.3333,129,2.3333,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,G5,B-4,r,r,r
386.25,257.5,129,2.5,r,r,r,r,C4,B-3,G3,E3,B-4,G4,r,r,r,r,G5,B4,r,r,r
386.5,257.6667,129,2.6667,r,r,r,r,E4,C4,G3,C3,B-4,G4,r,r,r,r,C6,C5,G4,C3,C2
386.75,257.8333,129,2.8333,r,r,r,r,E4,C4,G3,C3,B-4,G4,r,r,r,r,C6,B-4,G4,C3,C2
387.0,258.0,130,1.0,r,r,r,r,F4,C4,A3,F3,A4,F4,r,r,r,r,r,A4,G4,F3,F2
387.25,258.1667,130,1.1667,r,r,r,r,F4,C4,A3,F3,A4,F4,r,r,r,r,r,B-4,G4,F3,F2
387.5,258.3333,130,1.3333,r,r,r,r,C4,A3,A3,F3,A4,F4,r,r,r,r,r,A4,F4,F3,F2
387.75,258.5,130,1.5,r,r,r,r,C4,A3,A3,F3,A4,F4,r,r,r,r,r,G4,F4,F3,F2
388.0,258.6667,130,1.6667,r,r,r,r,C4,A3,A3,F3,A4,F4,r,r,r,r,A5,A4,C5,r,r
388.25,258.8333,130,1.8333,r,r,r,r,C4,A3,A3,F3,A4,F4,r,r,r,r,A5,G4,C5,r,r
388.5,259.0,130,2.0,r,r,r,r,D4,A3,F3,D3,A4,F4,r,r,r,r,A5,F4,r,D3,D2
388.75,259.1667,130,2.1667,r,r,r,r,D4,A3,F3,D3,A4,F4,r,r,r,r,A5,G4,r,D3,D2
389.0,259.3333,130,2.3333,r,r,r,r,D4,A3,F3,D3,A4,F4,r,r,r,r,F5,F4,r,D3,D2
389.25,259.5,130,2.5,r,r,r,r,D4,A3,F3,D3,A4,F4,r,r,r,r,F5,E4,r,D3,D2
389.5,259.6667,130,2.6667,r,r,r,r,C4,A3,F3,A2,A4,F4,r,r,r,r,C6,F4,C4,A2,A1
389.75,259.8333,130,2.8333,r,r,r,r,C4,A3,F3,A2,A4,F4,r,r,r,r,C6,A4,C4,A2,A1
390.0,260.0,131,1.0,r,r,r,r,D4,G3,F3,B-2,G4,F4,r,r,r,r,r,A4,D4,B-2,B-1
390.25,260.1667,131,1.1667,r,r,r,r,D4,G3,F3,B-2,G4,F4,r,r,r,r,r,G4,D4,B-2,B-1
390.5,260.3333,131,1.3333,r,r,r,r,D4,G3,F3,B-2,G4,F4,r,r,r,r,r,F4,B-3,B-2,B-1
390.75,260.5,131,1.5,r,r,r,r,D4,G3,F3,B-2,G4,F4,r,r,r,r,r,G4,B-3,B-2,B-1
391.0,260.6667,131,1.6667,r,r,r,r,D4,G3,F3,B-2,G4,F4,r,r,r,r,G5,D4,G4,r,r
391.25,260.8333,131,1.8333,r,r,r,r,D4,G3,F3,B-2,G4,F4,r,r,r,r,G5,G4,G4,r,r
391.5,261.0,131,2.0,r,r,r,r,C4,G3,E3,C3,G4,C4,r,r,r,r,G5,F4,r,C3,C2
391.75,261.1667,131,2.1667,r,r,r,r,C4,G3,E3,C3,G4,C4,r,r,r,r,G5,E4,r,C3,C2
392.0,261.3333,131,2.3333,r,r,r,r,C4,G3,E3,C3,G4,C4,r,r,r,r,E5,D4,r,C3,C2
392.25,261.5,131,2.5,r,r,r,r,C4,G3,E3,C3,G4,C4,r,r,r,r,E5,E4,r,C3,C2
392.5,261.6667,131,2.6667,r,r,r,r,C4,G3,E3,C3,G4,C4,r,r,r,r,C6,C4,C3,C3,C2
392.75,261.8333,131,2.8333,r,r,r,r,C4,G3,E3,C3,G4,C4,r,r,r,r,C6,E4,C3,C3,C2
393.0,262.0,132,1.0,r,r,r,r,C4,A3,F3,F2,A4,F4,r,r,r,r,r,C4,A3,F3,F2
393.1667,262.1111,132,1.1111,r,r,r,r,C4,A3,F3,F2,A4,F4,r,r,r,r,r,C4,A3,F3,F2
393.25,262.1667,132,1.1667,r,r,r,r,C4,A3,F3,F2,A4,F4,r,r,r,r,r,F4,A3,F3,F2
393.3333,262.2222,132,1.2222,r,r,r,r,C4,A3,F3,F2,A4,F4,r,r,r,r,r,F4,A3,F3,F2
393.5,262.3333,132,1.3333,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,r,C4,A3,F3,F2
393.6667,262.4445,132,1.4444,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,r,C4,A3,F3,F2
393.75,262.5,132,1.5,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,r,B-3,A3,F3,F2
393.8333,262.5555,132,1.5556,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,r,B-3,A3,F3,F2
394.0,262.6667,132,1.6667,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,F5,A3,A3,r,r
394.1667,262.7778,132,1.7778,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,F5,A3,A3,r,r
394.25,262.8333,132,1.8333,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,F5,B-3,A3,r,r
394.3333,262.8889,132,1.8889,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,F5,B-3,A3,r,r
394.5,263.0,132,2.0,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,F5,C4,A3,r,r
394.6667,263.1111,132,2.1111,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,F5,C4,A3,r,r
394.75,263.1667,132,2.1667,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,F5,D4,A3,r,r
394.8333,263.2222,132,2.2222,r,r,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,F5,D4,A3,r,r
395.0,263.3333,132,2.3333,F6,C6,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,A5,E4,A3,r,r
395.1667,263.4445,132,2.4444,F6,C6,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,A5,E4,A3,r,r
395.25,263.5,132,2.5,F6,C6,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,A5,F4,A3,r,r
395.3333,263.5555,132,2.5556,F6,C6,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,A5,F4,A3,r,r
395.5,263.6667,132,2.6667,F6,C6,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,C6,G4,A3,r,r
395.6667,263.7778,132,2.7778,F6,C6,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,C6,G4,A3,r,r
395.75,263.8333,132,2.8333,F6,C6,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,C6,A4,A3,r,r
395.8333,263.8889,132,2.8889,F6,C6,A5,F5,C4,A3,F3,F2,A4,F4,r,r,r,r,C6,A4,A3,r,r
396.0,264.0,133,1.0,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,A4,F4,F6,A5,A3,A3,F1
396.25,264.1667,133,1.1667,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,A4,F4,F6,A5,B-3,B-3,F1
396.5,264.3333,133,1.3333,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,A4,F4,F6,A5,A3,A3,F2
396.75,264.5,133,1.5,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,A4,F4,F6,A5,G3,G3,F2
397.0,264.6667,133,1.6667,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,F3,F3,F2
397.25,264.8333,133,1.8333,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,E3,E3,F2
397.5,265.0,133,2.0,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,F3,F3,F2
397.75,265.1667,133,2.1667,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,G3,G3,F2
398.0,265.3333,133,2.3333,F6,C6,A5,F5,A4,F4,F3,F2,F4,F3,C5,C4,r,r,F6,A5,A3,A3,F1
398.25,265.5,133,2.5,F6,C6,A5,F5,A4,F4,F3,F2,F4,F3,C5,C4,r,r,F6,A5,B-3,B-3,F1
398.5,265.6667,133,2.6667,F6,C6,A5,F5,A4,F4,F3,F2,C5,C4,C5,C4,r,r,F6,A5,C4,C4,F1
398.75,265.8333,133,2.8333,F6,C6,A5,F5,A4,F4,F3,F2,C5,C4,C5,C4,r,r,F6,A5,B-3,B-3,F1
399.0,266.0,134,1.0,F6,C6,A5,F5,A4,F4,F3,F2,r,r,C5,C4,A4,F4,F6,A5,A3,A3,F1
399.25,266.1667,134,1.1667,F6,C6,A5,F5,A4,F4,F3,F2,r,r,C5,C4,A4,F4,F6,A5,B-3,B-3,F1
399.5,266.3333,134,1.3333,F6,C6,A5,F5,A4,F4,F3,F2,r,r,C5,C4,A4,F4,F6,A5,A3,A3,F2
399.75,266.5,134,1.5,F6,C6,A5,F5,A4,F4,F3,F2,r,r,C5,C4,A4,F4,F6,A5,G3,G3,F2
400.0,266.6667,134,1.6667,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,F3,F3,F2
400.25,266.8333,134,1.8333,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,E3,E3,F2
400.5,267.0,134,2.0,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,F3,F3,F2
400.75,267.1667,134,2.1667,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,E3,E3,F2
401.0,267.3333,134,2.3333,F6,C6,A5,F5,A4,F4,F3,F2,C4,C3,C5,C4,r,r,F6,A5,F3,F3,F1
401.25,267.5,134,2.5,F6,C6,A5,F5,A4,F4,F3,F2,C4,C3,C5,C4,r,r,F6,A5,C3,C3,F1
401.5,267.6667,134,2.6667,F6,C6,A5,F5,A4,F4,F3,F2,F4,F3,C5,C4,r,r,F6,A5,D3,D3,F1
401.75,267.8333,134,2.8333,F6,C6,A5,F5,A4,F4,F3,F2,F4,F3,C5,C4,r,r,F6,A5,E3,E3,F1
402.0,268.0,135,1.0,F6,C6,A5,F5,A4,F4,F3,F2,r,r,C5,C4,A4,F4,F6,A5,F3,F3,F1
402.25,268.1667,135,1.1667,F6,C6,A5,F5,A4,F4,F3,F2,r,r,C5,C4,A4,F4,F6,A5,G3,G3,F1
402.5,268.3333,135,1.3333,F6,C6,A5,F5,A4,F4,F3,F2,r,r,C5,C4,A4,F4,F6,A5,F3,F3,F2
402.75,268.5,135,1.5,F6,C6,A5,F5,A4,F4,F3,F2,r,r,C5,C4,A4,F4,F6,A5,E3,E3,F2
403.0,268.6667,135,1.6667,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,F3,F3,F2
403.25,268.8333,135,1.8333,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,G3,G3,F2
403.5,269.0,135,2.0,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,A3,A3,F2
403.75,269.1667,135,2.1667,F6,C6,A5,F5,A4,F4,F3,F2,A4,A3,C5,C4,r,r,F6,A5,B-3,B-3,F2
404.0,269.3333,135,2.3333,F6,C6,A5,F5,A4,F4,F3,F2,F4,F3,C5,C4,r,r,F6,A5,C4,C4,F1
404.25,269.5,135,2.5,F6,C6,A5,F5,A4,F4,F3,F2,F4,F3,C5,C4,r,r,F6,A5,B3,B3,F1
404.5,269.6667,135,2.6667,F6,C6,A5,F5,A4,F4,F3,F2,C5,C4,C5,C4,r,r,F6,C5,C4,C4,F1
404.75,269.8333,135,2.8333,F6,C6,A5,F5,A4,F4,F3,F2,C5,C4,C5,C4,r,r,F6,C5,A3,A3,F1
405.0,270.0,136,1.0,F6,D6,B-5,F5,B-4,F4,D3,D2,r,r,D5,D5,B-4,F4,F6,D5,B-3,B-3,D2
405.1667,270.1111,136,1.1111,F6,D6,B-5,F5,B-4,F4,D3,D2,r,r,D5,D5,B-4,F4,F6,B-5,B-3,B-3,D2
405.25,270.1667,136,1.1667,F6,D6,B-5,F5,B-4,F4,D3,D2,r,r,D5,D5,B-4,F4,F6,B-5,C4,C4,D2
405.3333,270.2222,136,1.2222,F6,D6,B-5,F5,B-4,F4,D3,D2,r,r,D5,D5,B-4,F4,F6,B-5,C4,C4,D2
405.5,270.3333,136,1.3333,F6,D6,B-5,F5,B-4,F4,D3,D2,r,r,D5,D5,B-4,F4,F6,B-5,D4,D4,D3
405.75,270.5,136,1.5,F6,D6,B-5,F5,B-4,F4,D3,D2,r,r,D5,D5,B-4,F4,F6,B-5,C4,C4,D3
406.0,270.6667,136,1.6667,F6,D6,B-5,F5,B-4,F4,D3,D2,B-4,F4,r,r,r,r,F6,B-5,B-3,B-3,D3
406.25,270.8333,136,1.8333,F6,D6,B-5,F5,B-4,F4,D3,D2,B-4,F4,r,r,r,r,F6,B-5,C4,C4,D3
406.5,271.0,136,2.0,F6,D6,B-5,F5,B-4,F4,D3,D2,B-4,F4,r,r,r,r,F6,B-5,B-3,B-3,D3
406.75,271.1667,136,2.1667,F6,D6,B-5,F5,B-4,F4,D3,D2,B-4,F4,r,r,r,r,F6,B-5,C4,C4,D3
407.0,271.3333,136,2.3333,F6,D6,B-5,F5,B-4,F4,D3,D2,F4,F3,r,r,r,r,F6,B-5,B-3,B-3,D2
407.25,271.5,136,2.5,F6,D6,B-5,F5,B-4,F4,D3,D2,F4,F3,r,r,r,r,F6,B-5,A3,A3,D2
407.5,271.6667,136,2.6667,G6,C6,B-5,G5,B-4,G4,E3,E2,G4,C3,C5,r,r,r,G6,B-5,G3,G3,E2
407.75,271.8333,136,2.8333,G6,C6,B-5,G5,B-4,G4,E3,E2,G4,C3,C5,r,r,r,G6,B-5,A3,A3,E2
408.0,272.0,137,1.0,G6,C6,B-5,G5,B-4,G4,E3,E2,r,r,C5,C4,B-4,G4,G6,B-5,B-3,B-3,E2
408.25,272.1667,137,1.1667,G6,C6,B-5,G5,B-4,G4,E3,E2,r,r,C5,C4,B-4,G4,G6,B-5,C4,C4,E2
408.5,272.3333,137,1.3333,G6,C6,B-5,G5,B-4,G4,E3,E2,r,r,C5,C4,B-4,G4,G6,B-5,B-3,B-3,E3
408.75,272.5,137,1.5,G6,C6,B-5,G5,B-4,G4,E3,E2,r,r,C5,C4,B-4,G4,G6,B-5,A3,A3,E3
409.0,272.6667,137,1.6667,G6,C6,B-5,G5,B-4,G4,E3,E2,B-4,G4,C5,C4,r,r,G6,B-5,G3,G3,E2
409.25,272.8333,137,1.8333,G6,C6,B-5,G5,B-4,G4,E3,E2,B-4,G4,C5,C4,r,r,G6,B-5,F#3,F#3,E2
409.5,273.0,137,2.0,G6,C6,B-5,G5,B-4,G4,E3,E2,B-4,G4,C5,C4,r,r,G6,B-5,G3,G3,E2
409.75,273.1667,137,2.1667,G6,C6,B-5,G5,B-4,G4,E3,E2,B-4,G4,C5,C4,r,r,G6,B-5,A3,A3,E2
410.0,273.3333,137,2.3333,G6,C6,B-5,G5,B-4,G4,E3,E2,G4,C4,C5,C4,r,r,G6,B-5,B-3,B-3,E2
410.25,273.5,137,2.5,G6,C6,B-5,G5,B-4,G4,E3,E2,G4,C4,C5,C4,r,r,G6,B-5,B3,B3,E2
410.5,273.6667,137,2.6667,G6,C6,B-5,G5,B-4,G4,C3,C2,C5,C4,C5,C4,r,r,G6,E5,C4,C4,C2
410.75,273.8333,137,2.8333,G6,C6,B-5,G5,B-4,G4,C3,C2,C5,C4,C5,C4,r,r,G6,E5,B-3,B-3,C2
411.0,274.0,138,1.0,G6,C6,A5,G5,A4,G4,F3,r,r,r,C5,r,A4,A3,G6,A5,A3,A3,F1
411.25,274.1667,138,1.1667,G6,C6,A5,G5,A4,G4,F3,r,r,r,C5,r,A4,A3,G6,A5,B-3,B-3,F1
411.5,274.3333,138,1.3333,F6,C6,A5,F5,A4,F4,F3,r,r,r,C5,r,A4,A3,F6,A5,A3,A3,F2
411.75,274.5,138,1.5,F6,C6,A5,F5,A4,F4,F3,r,r,r,C5,r,A4,A3,F6,A5,G3,G3,F2
412.0,274.6667,138,1.6667,F6,C6,A5,F5,A4,F4,F3,r,A4,F4,C5,r,r,r,F6,A5,A3,A3,F2
412.25,274.8333,138,1.8333,F6,C6,A5,F5,A4,F4,F3,r,A4,F4,C5,r,r,r,F6,A5,G3,G3,F2
412.5,275.0,138,2.0,F6,D6,A5,F5,A4,F4,D3,D2,A4,F4,D5,D5,A4,D4,F6,A5,F3,F3,D2
412.75,275.1667,138,2.1667,F6,D6,A5,F5,A4,F4,D3,D2,A4,F4,D5,D5,A4,D4,F6,A5,G3,G3,D2
413.0,275.3333,138,2.3333,F6,D6,A5,F5,A4,F4,D3,D2,F4,A3,r,r,A4,D4,F6,A5,F3,F3,D2
413.25,275.5,138,2.5,F6,D6,A5,F5,A4,F4,D3,D2,F4,A3,r,r,A4,D4,F6,A5,E3,E3,D2
413.5,275.6667,138,2.6667,F6,C6,A5,F5,A4,F4,A2,A2,A4,F4,r,r,r,r,F6,A5,F3,F3,A1
413.75,275.8333,138,2.8333,F6,C6,A5,F5,A4,F4,A2,A2,A4,F4,r,r,r,r,F6,A5,A3,A3,A1
414.0,276.0,139,1.0,F6,F5,G5,F5,G4,F4,B-2,B-1,r,r,r,r,G4,B-3,F6,F5,A3,A3,B-1
414.1667,276.1111,139,1.1111,F6,F5,G5,F5,G4,F4,B-2,B-1,r,r,r,r,G4,B-3,F6,G5,A3,A3,B-1
414.25,276.1667,139,1.1667,F6,F5,G5,F5,G4,F4,B-2,B-1,r,r,r,r,G4,B-3,F6,G5,G3,G3,B-1
414.3333,276.2222,139,1.2222,F6,F5,G5,F5,G4,F4,B-2,B-1,r,r,r,r,G4,B-3,F6,G5,G3,G3,B-1
414.5,276.3333,139,1.3333,F6,D6,G5,F5,G4,F4,B-2,B-1,r,r,r,r,G4,B-3,F6,G5,F3,F3,B-2
414.75,276.5,139,1.5,F6,D6,G5,F5,G4,F4,B-2,B-1,r,r,r,r,G4,B-3,F6,G5,G3,G3,B-2
415.0,276.6667,139,1.6667,F6,D6,G5,F5,G4,F4,B-2,B-1,G4,F4,r,r,r,r,F6,G5,D3,D3,B-1
415.25,276.8333,139,1.8333,F6,D6,G5,F5,G4,F4,B-2,B-1,G4,F4,r,r,r,r,F6,G5,G3,G3,B-1
415.5,277.0,139,2.0,E6,C6,G5,E5,G4,E4,C3,C2,G4,C4,C5,C4,G4,C4,E6,G5,F3,F3,C2
415.75,277.1667,139,2.1667,E6,C6,G5,E5,G4,E4,C3,C2,G4,C4,C5,C4,G4,C4,E6,G5,E3,E3,C2
416.0,277.3333,139,2.3333,E6,C6,G5,E5,G4,E4,C3,C2,C4,C4,C5,C4,G4,C4,E6,G5,D3,D3,C2
416.25,277.5,139,2.5,E6,C6,G5,E5,G4,E4,C3,C2,C4,C4,C5,C4,G4,C4,E6,G5,E3,E3,C2
416.5,277.6667,139,2.6667,E6,C6,G5,E5,G4,E4,C3,C2,G4,C4,C5,C4,r,r,E6,G5,C3,C3,C2
416.75,277.8333,139,2.8333,E6,C6,G5,E5,G4,E4,C3,C2,G4,C4,C5,C4,r,r,E6,G5,E3,E3,C2
417.0,278.0,140,1.0,F6,C6,A5,F5,A4,F4,F3,F2,F4,A3,C5,C4,F4,F3,F6,F5,C3,C3,F1
417.25,278.1667,140,1.1667,F6,C6,A5,F5,A4,F4,F3,F2,F4,A3,C5,C4,F4,F3,F6,C4,C3,C3,F1
417.5,278.3333,140,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,r,F4,F3,F3,F1
417.75,278.5,140,1.5,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,r,C4,F3,F3,F1
418.0,278.6667,140,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,F3,F3,r
418.25,278.8333,140,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,F3,F3,r
418.5,279.0,140,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,C3,C3,r
418.75,279.1667,140,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
419.0,279.3333,140,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,G3,G3,r
419.25,279.5,140,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G3,r
419.5,279.6667,140,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-3,G3,G3,r
419.75,279.8333,140,2.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,G3,G3,r
420.0,280.0,141,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,C3,C3,r
420.25,280.1667,141,1.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C3,C3,r
420.5,280.3333,141,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,A3,A3,r
420.75,280.5,141,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,A3,A3,r
421.0,280.6667,141,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A3,A3,A3,r
421.25,280.8333,141,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,A3,A3,r
421.5,281.0,141,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G3,C4,C4,r
421.75,281.1667,141,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,C4,C4,r
422.0,281.3333,141,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,B-3,B-3,r
422.25,281.5,141,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C4,B-3,B-3,r
422.5,281.6667,141,2.6667,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,C5,E4,G3,G3,B-1
422.75,281.8333,141,2.8333,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,C5,G4,E3,E3,B-1
423.0,282.0,142,1.0,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,C5,A4,C3,C3,A1
423.25,282.1667,142,1.1667,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,C5,A4,F3,F3,A1
423.5,282.3333,142,1.3333,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,A4,A3,A3,A1
423.75,282.5,142,1.5,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,A4,C4,C4,A1
424.0,282.6667,142,1.6667,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,r,A3,A3,A1
424.25,282.8333,142,1.8333,C6,C5,F5,F5,F4,F4,F3,F3,C4,C3,C5,C4,r,r,F5,r,F3,F3,A1
424.5,283.0,142,2.0,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,C5,r,C3,C3,E2
424.75,283.1667,142,2.1667,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,C5,r,G3,G3,E2
425.0,283.3333,142,2.3333,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,B-3,B-3,E2
425.25,283.5,142,2.5,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,C4,C4,E2
425.5,283.6667,142,2.6667,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,B-3,B-3,E2
425.75,283.8333,142,2.8333,C6,C5,G5,G5,G4,G4,G3,r,C4,C3,C5,C4,r,r,G5,r,G3,G3,E2
426.0,284.0,143,1.0,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,C5,r,C3,C3,F2
426.25,284.1667,143,1.1667,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,C5,r,F3,F3,F2
426.5,284.3333,143,1.3333,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,A3,A3,F2
426.75,284.5,143,1.5,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,C4,C4,F2
427.0,284.6667,143,1.6667,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,A3,A3,F2
427.25,284.8333,143,1.8333,C6,C5,A5,F5,A4,F4,A3,F3,C4,C3,C5,C4,r,r,A5,r,F3,F3,F2
427.5,285.0,143,2.0,C6,C5,B-5,G5,B-4,G4,B-3,G3,C4,C3,C5,C4,r,r,C6,r,C3,C3,C2
427.75,285.1667,143,2.1667,C6,C5,B-5,G5,B-4,G4,B-3,G3,C4,C3,C5,C4,r,r,C6,r,G3,G3,C2
428.0,285.3333,143,2.3333,C6,C5,B-5,G5,B-4,G4,B-3,G3,C4,C3,C5,C4,r,r,B-5,B-3,B-3,B-3,C2
428.25,285.5,143,2.5,C6,C5,B-5,G5,B-4,G4,B-3,G3,C4,C3,C5,C4,r,r,B-5,C4,C4,C4,C2
428.5,285.6667,143,2.6667,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,G5,B-3,C3,C3,C2
428.75,285.8333,143,2.8333,C6,C5,G5,E5,G4,E4,G3,E3,C4,C3,C5,C4,r,r,E5,C4,C3,C3,C2
