qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,E Horn 1,E Horn 2,C Horn 3,C Horn 4,E Trumpet 1,E Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1445.0,602.0581,363,1.0,B-5,B-5,E5,C#5,B-4,B-4,F#3,F#2,E4,E3,E4,C#4,E5,E4,r,B-4,B-5,B-4,F#3,F#2
1445.5,602.2664,363,1.25,B-5,B-5,E5,C#5,B-4,B-4,F#3,F#2,E4,E3,E4,C#4,E5,E4,r,r,E5,E4,F#3,F#2
1446.0,602.4747,363,1.5,B-5,B-5,E5,C#5,B-4,B-4,F#3,F#2,E4,E3,E4,C#4,E5,E4,r,r,C#5,C#4,F#3,F#2
1446.5,602.683,363,1.75,B-5,B-5,E5,C#5,B-4,B-4,F#3,F#2,E4,E3,E4,C#4,E5,E4,r,E5,B-4,r,F#3,F#2
1447.0,602.8913,363,2.0,E6,C#6,E5,C#5,E5,C#5,F#3,B-2,F#4,F#4,E4,C#4,F#5,E5,r,E6,E5,C#4,B-2,B-1
1447.5,603.0996,363,2.25,E6,C#6,E5,C#5,E5,C#5,F#3,B-2,F#4,F#4,E4,C#4,F#5,E5,r,C#6,C#5,C#4,B-2,B-1
1448.0,603.3079,363,2.5,E6,C#6,E5,C#5,E5,C#5,F#3,B-2,F#4,F#4,E4,C#4,F#5,E5,r,B-5,B-4,C#4,B-2,B-1
1448.5,603.5162,363,2.75,E6,C#6,E5,C#5,E5,C#5,F#3,B-2,F#4,F#4,E4,C#4,F#5,E5,r,F#5,F#4,C#4,B-2,B-1
1449.0,603.7245,364,1.0,E6,C#6,E5,C#5,E5,C#5,F#3,B-2,F#4,F#4,E4,C#4,F#5,E5,r,E5,E5,C#4,B-2,B-1
1449.5,603.9328,364,1.25,E6,C#6,E5,C#5,E5,C#5,F#3,B-2,F#4,F#4,E4,C#4,F#5,E5,r,C#5,C#5,C#4,B-2,B-1
1450.0,604.1411,364,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#4,r,r,r
1450.5,604.3494,364,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G#4,E4,B2,B1
1450.75,604.4536,364,1.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,F#4,B2,B1
1451.0,604.5578,364,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,E5,G#4,B3,B2
1452.5,605.1828,364,2.75,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,B2,G#5,E5,G#4,B3,B2
1452.75,605.287,364,2.875,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,B2,G#5,E5,G#4,B3,B2
1453.0,605.3912,365,1.0,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,B2,G#5,E5,G#4,B3,B2
1454.5,606.0162,365,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,F#4,B2,B1
1454.75,606.1204,365,1.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,E5,G#4,B2,B1
1455.0,606.2246,365,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F#5,A4,B3,B2
1456.5,606.8496,365,2.75,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,B2,A5,F#5,A4,B3,B2
1456.75,606.9538,365,2.875,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,B2,A5,F#5,A4,B3,B2
1457.0,607.058,366,1.0,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,B2,A5,F#5,A4,B3,B2
1458.5,607.683,366,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,E5,G#4,E2,E1
1458.75,607.7872,366,1.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,A5,F#5,A4,E2,E1
1459.0,607.8914,366,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,G#5,B4,E3,E2
1459.6667,608.1692,366,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,E5,G#4,E3,E2
1460.0,608.3081,366,2.5,r,r,r,r,r,r,r,r,E4,E3,r,r,E5,E4,E3,G#5,E5,G#4,A2,A1
1460.3333,608.447,366,2.6667,r,r,r,r,r,r,r,r,E4,E3,r,r,E5,E4,E3,G#5,E5,G#4,A2,A1
1461.0,608.7248,367,1.0,r,r,r,r,r,r,r,r,E4,E3,r,r,E5,E4,E3,B5,G#5,B4,E3,E2
1461.6667,609.0026,367,1.3333,r,r,r,r,r,r,r,r,E4,E3,r,r,E5,E4,E3,G#5,E5,G#4,E3,E2
1462.0,609.1415,367,1.5,r,r,r,r,r,r,r,r,E4,E3,r,r,E5,E4,E3,G#5,E5,G#4,C#3,C#2
1462.3333,609.2804,367,1.6667,r,r,r,r,r,r,r,r,E4,E3,r,r,E5,E4,E3,G#5,E5,G#4,C#3,C#2
1463.0,609.5582,367,2.0,r,r,r,r,r,r,r,r,E4,E3,r,r,E5,E4,E3,B5,G#5,B4,E3,E2
1463.6667,609.836,367,2.3333,r,r,r,r,r,r,r,r,E4,E3,r,r,E5,E4,E3,G#5,E5,G#4,E3,E2
1464.0,609.9749,367,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,E5,G#4,G#3,G#2
1464.3333,610.1138,367,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,E5,G#4,G#3,G#2
1464.5,610.1833,367,2.75,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,B2,r,r,r,G#3,G#2
1464.75,610.2875,367,2.875,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,B2,r,r,r,G#3,G#2
1465.0,610.3917,368,1.0,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,B2,F#5,E-5,F#4,B3,B2
1466.5,611.0167,368,1.75,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1466.75,611.1209,368,1.875,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1467.0,611.2251,368,2.0,B4,B4,B4,B4,B3,B3,B3,B3,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1467.6667,611.5029,368,2.3333,E5,G#4,E5,G#4,E4,G#3,E4,G#3,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1468.3333,611.7807,368,2.6667,E5,G#4,E5,G#4,E4,G#3,E4,G#3,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1469.0,612.0585,369,1.0,G#5,E5,G#5,E5,G#4,E4,E4,E3,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1469.6667,612.3363,369,1.3333,B5,F#5,B5,F#5,B4,F#4,B3,B2,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1470.3333,612.6141,369,1.6667,B5,F#5,B5,F#5,B4,F#4,B3,B2,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1471.0,612.8919,369,2.0,B5,F#5,B5,F#5,B4,F#4,B3,B2,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1471.6667,613.1697,369,2.3333,G#5,E5,G#5,E5,G#4,E4,E4,E3,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1472.3333,613.4475,369,2.6667,G#5,E5,G#5,E5,G#4,E4,E4,E3,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1472.5,613.517,369,2.75,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1472.75,613.6212,369,2.875,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1473.0,613.7254,370,1.0,F#5,E-5,F#5,E-5,F#4,E-4,B3,B3,B4,B3,r,r,B4,B3,r,r,r,r,r,r
1474.5,614.3504,370,1.75,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,G#5,B4,G#4,r,r
1474.75,614.4546,370,1.875,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,B-5,E-5,B-4,r,r
1475.0,614.5588,370,2.0,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,B5,G#5,B4,r,r
1476.5,615.1838,370,2.75,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,B5,G#5,B4,B3,B1
1476.75,615.288,370,2.875,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,B5,G#5,B4,B3,B1
1477.0,615.3922,371,1.0,r,r,r,r,r,r,r,r,B4,B3,r,r,B4,B3,r,B5,G#5,B4,E-4,E-2
1478.5,616.0172,371,1.75,r,r,r,r,r,r,r,r,r,r,E-4,E-3,E-5,E-5,r,B-5,E-5,B-4,E-4,E-2
1478.75,616.1214,371,1.875,r,r,r,r,r,r,r,r,r,r,E-4,E-3,E-5,E-5,r,B5,G#5,B4,E-4,E-2
1479.0,616.2256,371,2.0,r,r,r,r,r,r,r,r,r,r,E-4,E-3,E-5,E-5,r,C#6,B-5,C#5,r,r
1480.5,616.8506,371,2.75,r,r,r,r,r,r,r,r,r,r,E-4,E-3,E-5,E-5,r,C#6,B-5,C#5,E-4,E-2
1480.75,616.9548,371,2.875,r,r,r,r,r,r,r,r,r,r,E-4,E-3,E-5,E-5,r,C#6,B-5,C#5,E-4,E-2
1481.0,617.059,372,1.0,r,r,r,r,r,r,r,r,r,r,E-4,E-3,E-5,E-5,r,C#6,B-5,C#5,G#4,G#2
1482.5,617.684,372,1.75,r,r,r,r,r,r,r,r,r,r,E-4,E-4,G#5,G#4,r,B5,G#5,B4,G#4,G#2
1482.75,617.7882,372,1.875,r,r,r,r,r,r,r,r,r,r,E-4,E-4,G#5,G#4,r,C#6,B-5,C#5,G#4,G#2
1483.0,617.8924,372,2.0,E-6,B5,E-6,B5,E-5,B4,E-4,B3,r,r,E-4,E-4,G#5,G#4,r,E-6,B5,E-5,r,r
1483.6667,618.1702,372,2.3333,E-6,B5,E-6,B5,E-5,B4,E-4,B3,r,r,E-4,E-4,G#5,G#4,r,B5,B4,B4,r,r
1484.3333,618.448,372,2.6667,E-6,B5,E-6,B5,E-5,B4,E-4,B3,r,r,r,r,r,r,r,B5,B4,B4,r,r
1485.0,618.7258,373,1.0,E-6,B5,E-6,B5,E-5,B4,E-4,B3,r,r,r,r,r,r,r,E-5,E-5,E-4,r,r
1485.6667,619.0036,373,1.3333,E-6,B5,E-6,B5,E-5,B4,E-4,B3,r,r,r,r,r,r,r,B4,B4,B3,r,r
1486.3333,619.2814,373,1.6667,E-6,B5,E-6,B5,E-5,B4,E-4,B3,r,r,r,r,r,r,r,B4,B4,B3,r,r
1487.0,619.5592,373,2.0,E-6,B5,E-6,B5,E-5,B4,E-4,B3,r,r,r,r,r,r,r,E-4,E-4,E-3,E-4,E-3
1487.6667,619.837,373,2.3333,B5,B5,B5,B5,B4,B4,B3,B3,r,r,r,r,r,r,r,E-4,E-4,E-3,B3,B2
1488.3333,620.1148,373,2.6667,B5,B5,B5,B5,B4,B4,B3,B3,r,r,r,r,r,r,r,r,r,r,B3,B2
1489.0,620.3926,374,1.0,E-5,E-5,E-5,E-5,E-4,E-4,E-3,E-3,r,r,r,r,r,r,r,r,r,r,E-3,E-2
1489.6667,620.6704,374,1.3333,B4,B4,B4,B4,B3,B3,B2,B2,r,r,r,r,r,r,r,r,r,r,B2,B1
1490.3333,620.9482,374,1.6667,B4,B4,B4,B4,B3,B3,B2,B2,r,r,r,r,r,r,r,r,r,r,B2,B1
1490.5,621.0177,374,1.75,r,r,r,r,r,r,r,r,E-4,E-4,r,r,E-5,E-5,r,G#4,E-4,G#4,r,r
1490.75,621.1219,374,1.875,r,r,r,r,r,r,r,r,E-4,E-4,r,r,E-5,E-5,r,B4,G#4,G#4,r,r
1491.0,621.2261,374,2.0,E-6,B5,E-5,B4,B4,G#4,F2,F2,E-4,E-4,r,r,E-5,E-5,r,E-5,B4,B4,F2,F1
1492.5,621.8511,374,2.75,E-6,B5,E-5,B4,B4,G#4,F2,F2,E-4,E-4,F4,F4,E-5,E-5,r,E-5,B4,B4,F2,F1
1492.75,621.9553,374,2.875,E-6,B5,E-5,B4,B4,G#4,F2,F2,E-4,E-4,F4,F4,E-5,E-5,r,E-5,B4,B4,F2,F1
1493.0,622.0595,375,1.0,r,r,r,r,r,r,r,r,r,r,F4,F4,r,r,r,r,r,r,r,r
1494.5,622.6845,375,1.75,D6,G#5,D5,G#4,D5,G#4,F3,F3,G#4,G#4,F4,F4,G#5,G#4,r,D5,G#4,G#4,F3,F2
1494.75,622.7887,375,1.875,D6,G#5,D5,G#4,D5,G#4,D3,D3,G#4,G#4,F4,F4,G#5,G#4,r,F5,D5,G#4,D3,D2
1495.0,622.8929,375,2.0,G#6,D6,G#5,D5,D5,G#4,B-2,B-2,G#4,G#4,r,r,G#5,G#4,r,G#5,F5,D5,B-2,B-1
1496.5,623.5179,375,2.75,G#6,D6,G#5,D5,D5,G#4,B-2,B-2,G#4,G#4,B-4,B-3,G#5,G#4,r,G#5,F5,D5,B-2,B-1
1496.75,623.6221,375,2.875,G#6,D6,G#5,D5,D5,G#4,B-2,B-2,G#4,G#4,B-4,B-3,G#5,G#4,r,G#5,F5,D5,B-2,B-1
1497.0,623.7263,376,1.0,r,r,r,r,r,r,r,r,r,r,B-4,B-3,r,r,r,r,r,r,r,r
1498.5,624.3513,376,1.75,G6,C#6,G5,C#5,C#5,G4,B-3,B-3,G4,G4,B-4,B-3,G5,G5,r,G5,C#5,C#5,B-3,B-2
1498.75,624.4555,376,1.875,G6,C#6,G5,C#5,C#5,G4,G3,G3,G4,G4,B-4,B-3,G5,G5,r,B-5,G5,C#5,G3,G2
1499.0,624.5597,376,2.0,G6,C#6,G5,C#5,C#5,G4,E-3,E-3,G4,G4,r,r,G5,G5,r,C#6,B-5,B-4,E-3,E-2
1499.6667,624.8375,376,2.3333,G6,C#6,G5,C#5,C#5,G4,E-3,E-3,G4,G4,r,r,G5,G5,r,B-5,G5,B-4,E-3,E-2
1500.0,624.9764,376,2.5,E-6,C#6,E-5,C#5,E-5,B-4,G3,G3,E-4,E-4,r,r,E-5,E-5,r,B-5,G5,B-4,G3,G2
1500.3333,625.1153,376,2.6667,E-6,C#6,E-5,C#5,E-5,B-4,G3,G3,E-4,E-4,r,r,E-5,E-5,r,B-5,G5,B-4,G3,G2
1500.5,625.1848,376,2.75,E-6,C#6,E-5,C#5,E-5,B-4,G3,G3,E-4,E-4,E-4,E-3,E-5,E-5,r,r,r,B-4,G3,G2
1500.75,625.289,376,2.875,E-6,C#6,E-5,C#5,E-5,B-4,G3,G3,E-4,E-4,E-4,E-3,E-5,E-5,r,r,r,B-4,G3,G2
1501.0,625.3932,377,1.0,E-6,B5,E-5,B4,E-5,B4,G#3,G#3,r,r,E-4,E-3,r,r,r,B5,B4,B4,G#3,G#2
1501.6667,625.671,377,1.3333,E-6,B5,E-5,B4,E-5,B4,G#3,G#3,r,r,E-4,E-3,r,r,r,G#5,G#4,G#4,G#3,G#2
1502.0,625.8099,377,1.5,r,r,r,r,r,r,r,r,r,r,F4,F4,r,r,r,G#5,G#4,G#4,F3,F2
1502.3333,625.9488,377,1.6667,r,r,r,r,r,r,r,r,r,r,F4,F4,r,r,r,G#5,G#4,G#4,F3,F2
1503.0,626.2266,377,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D4,D4,D3,D2
1503.6667,626.5044,377,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-3,B-3,D3,D2
1504.0,626.6433,377,2.5,r,r,r,r,r,r,r,r,r,r,B-3,B-3,r,r,r,B-4,B-3,B-3,B-2,B-1
1504.3333,626.7822,377,2.6667,r,r,r,r,r,r,r,r,r,r,B-3,B-3,r,r,r,B-4,B-3,B-3,B-2,B-1
1505.0,627.06,378,1.0,r,r,B4,B4,B4,B4,B3,B3,B3,B3,E-4,E-4,B4,B3,r,E-5,E-5,F#4,B2,B1
1506.5,627.685,378,1.75,r,r,B4,B4,B4,B4,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r
1506.75,627.7892,378,1.875,r,r,E-5,E-5,E-5,E-5,E-4,E-4,E-4,E-4,r,r,r,r,r,r,r,r,r,r
1507.0,627.8934,378,2.0,r,r,F#5,F#5,F#5,F#5,F#4,F#4,F#4,F#4,r,r,r,r,r,r,r,r,r,r
1507.6667,628.1712,378,2.3333,r,r,E-5,E-5,E-5,E-5,E-4,E-4,E-4,E-4,r,r,r,r,r,r,r,r,r,r
1508.3333,628.449,378,2.6667,r,r,E-5,E-5,E-5,E-5,E-4,E-4,E-4,E-4,r,r,r,r,r,r,r,r,r,r
1508.5,628.5185,378,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E4,E4,E3,E3,E2
1508.75,628.6227,378,2.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,G3,G2
1509.0,628.7269,379,1.0,r,r,F#5,E-5,F#5,E-5,F#4,E-4,F#4,E-4,r,r,r,r,r,B4,B4,B3,B3,B2
1510.5,629.3519,379,1.75,B5,B5,E-5,E-5,B4,B4,E-4,E-4,E-4,E-4,r,r,r,r,r,r,r,r,r,r
1510.75,629.4561,379,1.875,E-6,E-6,E-5,E-5,E-5,E-5,E-4,E-4,E-4,E-4,r,r,r,r,r,r,r,r,r,r
1511.0,629.5603,379,2.0,F#6,F#6,B4,B4,F#5,F#5,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r
1511.6667,629.8381,379,2.3333,E-6,E-6,B4,B4,E-5,E-5,B3,B3,B3,B3,r,r,r,r,r,r,r,r,r,r
1512.3333,630.1159,379,2.6667,E-6,E-6,B5,G5,E-5,E-5,B3,G3,B4,G4,r,r,r,r,r,r,r,r,r,r
1512.5,630.1854,379,2.75,r,r,B5,G5,r,r,B3,G3,B4,G4,r,r,r,r,r,E4,E4,E4,E3,E2
1512.75,630.2896,379,2.875,r,r,B5,G5,r,r,B3,G3,B4,G4,r,r,r,r,r,C4,C4,C4,C3,C2
1513.0,630.3938,380,1.0,r,r,C6,A5,C6,A5,C4,A3,C5,A4,r,r,r,r,r,A3,A3,A3,A2,A1
1513.6667,630.6716,380,1.3333,r,r,B5,G5,B5,G5,B3,G3,B4,G4,r,r,r,r,r,A3,A3,A3,A2,A1
1514.3333,630.9494,380,1.6667,r,r,B5,G5,B5,G5,B3,G3,B4,G4,r,r,r,r,r,r,r,r,r,r
1514.5,631.0189,380,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D4,D4,D3,D2
1514.75,631.1231,380,1.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B3,B3,B3,B2,B1
1515.0,631.2273,380,2.0,r,r,B5,G5,B5,G5,B3,G3,B4,G4,r,r,r,r,r,G3,G3,G3,G2,G1
1515.6667,631.5051,380,2.3333,r,r,A5,F#5,A5,F#5,A3,F#3,A4,F#4,r,r,r,r,r,G3,G3,G3,G2,G1
1516.3333,631.7829,380,2.6667,r,r,A5,F#5,A5,F#5,A3,F#3,A4,F#4,r,r,r,r,r,r,r,r,r,r
1516.5,631.8524,380,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G4,G3,G2
1516.75,631.9566,380,2.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B4,B4,B3,B2
1517.0,632.0608,381,1.0,r,r,A5,F#5,A5,F#5,A3,F#3,A4,F#4,r,r,r,r,r,D5,D5,D5,D4,D3
1518.5,632.6858,381,1.75,D6,D6,F#5,F#5,D5,D5,F#3,F#3,F#4,F#4,r,r,r,r,r,r,r,r,r,r
1518.75,632.79,381,1.875,F#6,F#6,F#5,F#5,F#5,F#5,F#3,F#3,F#4,F#4,r,r,r,r,r,r,r,r,r,r
1519.0,632.8942,381,2.0,A6,A6,D5,D5,A5,A5,D3,D3,D4,D4,r,r,r,r,r,r,r,r,r,r
1519.6667,633.172,381,2.3333,F#6,F#6,D5,D5,F#5,F#5,D3,D3,D4,D4,r,r,r,r,r,r,r,r,r,r
1520.3333,633.4498,381,2.6667,F#6,F#6,D5,D5,F#5,F#5,D3,D3,D4,D4,r,r,r,r,r,D6,D5,r,r,r
1521.0,633.7276,382,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,E-5,r,r,r
1521.6667,634.0054,382,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,r,r,r,r
1522.3333,634.2832,382,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,B5,B4,r,r
1523.0,634.561,382,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,C5,r,r
1523.6667,634.8388,382,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,B5,r,r,r
1524.3333,635.1166,382,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,B5,G#4,G#4,r
1525.0,635.3944,383,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,A4,A4,r
1525.6667,635.6722,383,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,G#4,r,r
1526.3333,635.95,383,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,G#4,F4,r
1527.0,636.2278,383,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,A4,F#4,r
1527.6667,636.5056,383,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,A4,F4,r
1528.0,636.6445,383,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,A4,F4,D2
1528.3333,636.7834,383,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,F#5,C5,F4,D2
1529.0,637.0612,384,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,F#5,C5,F#4,D3
1529.6667,637.339,384,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,F#5,B-4,F#4,D3
1530.0,637.4779,384,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,F#5,B-4,D3,D2
1530.3333,637.6168,384,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,F#5,B-4,D3,D2
1531.0,637.8946,384,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,G5,B-4,G3,G2
1531.6667,638.1724,384,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,G5,A4,G3,G2
1532.0,638.3113,384,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,G5,A4,G2,G1
1532.3333,638.4502,384,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,G5,A4,G2,G1
1533.0,638.728,385,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,A5,A4,F3,F2
1534.0,639.1447,385,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C6,A5,A4,F2,F1
1534.5,639.353,385,1.75,F6,F5,F5,F5,F5,F4,F3,F3,r,r,r,r,r,r,r,A5,A4,A4,F2,F1
1534.75,639.4572,385,1.875,A6,A5,A5,A5,A5,A4,A3,A3,r,r,r,r,r,r,r,A5,A4,A4,F2,F1
1535.0,639.5614,385,2.0,C7,C6,C6,C6,C6,C5,C4,C4,r,r,r,r,r,r,r,F5,F4,A4,r,r
1535.6667,639.8392,385,2.3333,A6,A5,A5,A5,A5,A4,A3,A3,r,r,r,r,r,r,r,r,r,A4,r,r
1536.3333,640.117,385,2.6667,A6,A5,A5,A5,A5,A4,A3,A3,r,r,r,r,r,r,r,D6,D5,r,r,r
1537.0,640.3948,386,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,B4,r,r,r
1537.6667,640.6726,386,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,r,r,r,r
1538.3333,640.9504,386,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D6,B5,B4,r,r
1539.0,641.2282,386,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,C5,r,r
1539.6667,641.506,386,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,B5,r,r,r
1540.3333,641.7838,386,2.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,B5,G#4,G#4,r
1541.0,642.0616,387,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,A4,A4,r
1541.6667,642.3394,387,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,G#4,r,r
1542.3333,642.6172,387,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,r,G#4,F4,r
1543.0,642.895,387,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,A4,F#4,r
1543.6667,643.1728,387,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-6,C6,A4,F4,r
1544.0,643.3117,387,2.5,E-6,A5,E-5,A4,E-5,A4,E-4,A3,B3,B2,r,r,B4,B3,B2,E-6,C6,A4,F4,B1
1544.3333,643.4506,387,2.6667,E-6,A5,E-5,A4,E-5,A4,E-4,A3,B3,B2,r,r,B4,B3,B2,E-6,C6,A4,F4,B1
1545.0,643.7284,388,1.0,E-6,A5,E-5,A4,E-5,A4,E-4,A3,B3,B2,r,r,B4,B3,B2,E-6,A5,F#4,C4,C3
1545.6667,644.0062,388,1.3333,E-6,A5,E-5,A4,E-5,A4,E-4,A3,B3,B2,r,r,B4,B3,B2,E6,G5,E4,B3,B2
1546.0,644.1451,388,1.5,E-6,C6,E-5,C5,E-5,C5,E-4,C4,B3,B2,r,r,B4,B3,B2,E6,G5,E4,B3,B2
1546.3333,644.284,388,1.6667,E-6,C6,E-5,C5,E-5,C5,E-4,C4,B3,B2,r,r,B4,B3,B2,E6,G5,E4,B3,B2
1547.0,644.5618,388,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E6,G5,E4,B3,B2
1547.6667,644.8396,388,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#6,F#5,E-4,A3,A2
1548.0,644.9785,388,2.5,E6,B5,E5,B4,E5,B4,E4,B3,B3,B2,r,r,B4,B3,B2,F#6,F#5,E-4,A3,A2
1548.3333,645.1174,388,2.6667,E6,B5,E5,B4,E5,B4,E4,B3,B3,B2,r,r,B4,B3,B2,F#6,F#5,E-4,A3,A2
1549.0,645.3952,389,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,E-5,A4,F#4,C4,C3
1549.6667,645.673,389,1.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,E5,G4,E4,B3,B2
1550.0,645.8119,389,1.5,E-6,C6,E-5,C5,E-5,C5,E-4,C4,B3,B2,r,r,B4,B3,B2,E5,G4,E4,B3,B2
1550.3333,645.9508,389,1.6667,E-6,C6,E-5,C5,E-5,C5,E-4,C4,B3,B2,r,r,B4,B3,B2,E5,G4,E4,B3,B2
1551.0,646.2286,389,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,E5,G4,E4,B3,B2
1551.6667,646.5064,389,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B2,F#5,F#4,E-4,A3,A2
1552.0,646.6453,389,2.5,E6,B5,E5,B4,E5,B4,E4,B3,B3,B2,r,r,B4,B3,B2,F#5,F#4,E-4,A3,A2
1552.3333,646.7842,389,2.6667,E6,B5,E5,B4,E5,B4,E4,B3,B3,B2,r,r,B4,B3,B2,F#5,F#4,E-4,A3,A2
