qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,Violin 1,Violin 2,Viola,Violoncello,Contrabass
777.75,353.5227,251,2.75,r,r,r,r,r,r,r,r,r,r,A4,r,G3,E3,r
778.0,353.6364,252,1.0,r,r,r,r,r,r,r,r,r,r,A3,r,F#3,D3,r
778.25,353.75,252,1.25,r,r,r,r,r,r,r,r,r,r,F#4,r,F#3,D3,r
778.5,353.8636,252,1.5,r,r,r,r,r,r,r,r,r,r,A4,r,F#3,D3,r
778.75,353.9773,252,1.75,r,r,r,r,r,r,r,r,r,r,A4,r,F#3,D3,r
779.0,354.0909,252,2.0,r,r,r,r,r,r,r,r,r,r,A3,r,F#3,D3,r
779.25,354.2045,252,2.25,r,r,r,r,r,r,r,r,r,r,A4,r,F#3,D3,r
779.5,354.3182,252,2.5,r,r,r,r,r,r,r,r,r,r,A3,r,E3,C#3,r
779.75,354.4318,252,2.75,r,r,r,r,r,r,r,r,r,r,A4,r,E3,C#3,r
780.0,354.5455,253,1.0,r,r,r,r,r,r,r,r,r,r,A3,r,A3,F#3,r
780.25,354.6591,253,1.25,r,r,r,r,r,r,r,r,r,r,F#4,r,A3,F#3,r
780.5,354.7727,253,1.5,r,r,r,r,r,r,r,r,r,r,A4,r,A3,F#3,r
780.75,354.8864,253,1.75,r,r,r,r,r,r,r,r,r,r,A4,r,A3,F#3,r
781.0,355.0,253,2.0,r,r,r,r,r,r,r,r,r,r,A3,r,G3,E3,r
781.25,355.1136,253,2.25,r,r,r,r,r,r,r,r,r,r,G4,r,G3,E3,r
781.5,355.2273,253,2.5,r,r,r,r,r,r,r,r,r,r,A4,r,G3,E3,r
781.75,355.3409,253,2.75,r,r,r,r,r,r,r,r,r,r,A4,r,G3,E3,r
782.0,355.4545,254,1.0,r,r,r,r,r,r,r,r,r,r,A3,r,F#3,D3,r
782.25,355.5682,254,1.25,r,r,r,r,r,r,r,r,r,r,A4,r,F#3,D3,r
782.5,355.6818,254,1.5,r,r,r,r,r,r,r,r,r,r,D4,r,F#3,D3,r
782.75,355.7955,254,1.75,r,r,r,r,r,r,r,r,r,r,D5,r,G3,E3,r
783.0,355.9091,254,2.0,r,r,r,r,r,r,r,r,r,r,D4,r,A3,F#3,r
783.25,356.0227,254,2.25,r,r,r,r,r,r,r,r,r,r,D5,r,A3,F#3,r
783.5,356.1364,254,2.5,r,r,r,r,r,r,r,r,r,r,D4,r,G3,E3,r
783.75,356.25,254,2.75,r,r,r,r,r,r,r,r,r,r,D5,r,G3,E3,r
784.0,356.3636,255,1.0,r,r,r,r,r,r,D3,D3,r,r,F#4,A3,r,D3,D2
784.25,356.4773,255,1.25,r,r,r,r,r,r,D3,D3,r,r,F#4,C4,r,D3,D2
784.5,356.5909,255,1.5,r,r,r,r,r,r,r,r,r,r,F#4,D4,r,D3,r
784.75,356.7045,255,1.75,r,r,r,r,r,r,r,r,r,r,F#4,C4,r,D3,r
785.0,356.8182,255,2.0,r,r,r,r,r,r,r,r,r,r,A4,A3,r,D3,r
785.25,356.9318,255,2.25,r,r,r,r,r,r,r,r,r,r,A4,C4,r,D3,r
785.5,357.0455,255,2.5,r,r,r,r,r,r,r,r,r,r,A4,D4,r,D3,r
785.75,357.1591,255,2.75,r,r,r,r,r,r,r,r,r,r,A4,C4,r,D3,r
786.0,357.2727,256,1.0,r,r,r,r,r,r,r,r,r,r,G4,A3,r,D3,r
786.25,357.3864,256,1.25,r,r,r,r,r,r,r,r,r,r,G4,C4,r,D3,r
786.5,357.5,256,1.5,r,r,r,r,r,r,r,r,r,r,G4,D4,r,D3,r
786.75,357.6136,256,1.75,r,r,r,r,r,r,r,r,r,r,G4,C4,r,D3,r
787.0,357.7273,256,2.0,r,r,r,r,r,r,r,r,r,r,G4,A3,r,D3,r
787.25,357.8409,256,2.25,r,r,r,r,r,r,r,r,r,r,G4,C4,r,D3,r
787.5,357.9545,256,2.5,r,r,r,r,r,r,r,r,r,r,F#4,D4,r,D3,r
787.75,358.0682,256,2.75,r,r,r,r,r,r,r,r,r,r,F#4,C4,r,D3,r
788.0,358.1818,257,1.0,r,r,r,r,r,r,r,r,r,r,B-4,G3,r,D3,G1
788.25,358.2955,257,1.25,r,r,r,r,r,r,r,r,r,r,B-4,B-3,r,D3,G1
788.5,358.4091,257,1.5,r,r,r,r,r,r,r,r,r,r,B-4,D4,r,D3,r
788.75,358.5227,257,1.75,r,r,r,r,r,r,r,r,r,r,B-4,B-3,r,D3,r
789.0,358.6364,257,2.0,r,r,r,r,r,r,r,r,r,r,A4,G3,r,D3,r
789.25,358.75,257,2.25,r,r,r,r,r,r,r,r,r,r,A4,B-3,r,D3,r
789.5,358.8636,257,2.5,r,r,r,r,r,r,r,r,r,r,A4,D4,r,D3,r
789.75,358.9773,257,2.75,r,r,r,r,r,r,r,r,r,r,A4,B-3,r,D3,r
790.0,359.0909,258,1.0,r,r,r,r,r,r,r,r,r,r,G4,G3,r,D3,r
790.25,359.2045,258,1.25,r,r,r,r,r,r,r,r,r,r,G4,B-3,r,D3,r
790.5,359.3182,258,1.5,r,r,r,r,r,r,r,r,r,r,G4,D4,r,D3,r
790.75,359.4318,258,1.75,r,r,r,r,r,r,r,r,r,r,A4,B-3,r,D3,r
791.0,359.5455,258,2.0,r,r,r,r,r,r,r,r,r,r,B-4,G3,r,D3,r
791.25,359.6591,258,2.25,r,r,r,r,r,r,r,r,r,r,B-4,B-3,r,D3,r
791.5,359.7727,258,2.5,r,r,r,r,r,r,r,r,r,r,G4,D4,r,D3,r
791.75,359.8864,258,2.75,r,r,r,r,r,r,r,r,r,r,G4,B-3,r,D3,r
792.0,360.0,259,1.0,r,r,r,r,r,r,C4,A3,r,r,A4,F#4,D3,D3,D2
792.25,360.1136,259,1.25,r,r,r,r,r,r,C4,A3,r,r,A4,F#4,A3,D3,D2
792.5,360.2273,259,1.5,r,r,r,r,r,r,C4,A3,r,r,A4,F#4,D4,D3,r
792.75,360.3409,259,1.75,r,r,r,r,r,r,C4,A3,r,r,A4,F#4,A3,D3,r
793.0,360.4545,259,2.0,r,r,r,r,r,r,A3,F#3,r,r,C5,A4,D3,D3,r
793.25,360.5682,259,2.25,r,r,r,r,r,r,A3,F#3,r,r,C5,A4,F#3,D3,r
793.5,360.6818,259,2.5,r,r,r,r,r,r,A3,F#3,r,r,C5,A4,A3,D3,r
793.75,360.7955,259,2.75,r,r,r,r,r,r,A3,F#3,r,r,C5,A4,F#3,D3,r
794.0,360.9091,260,1.0,r,r,r,r,r,r,B-3,G3,r,r,B-4,G4,D3,D3,r
794.25,361.0227,260,1.25,r,r,r,r,r,r,B-3,G3,r,r,B-4,G4,G3,D3,r
794.5,361.1364,260,1.5,r,r,r,r,r,r,B-3,G3,r,r,B-4,G4,B-3,D3,r
794.75,361.25,260,1.75,r,r,r,r,r,r,B-3,G3,r,r,B-4,G4,G3,D3,r
795.0,361.3636,260,2.0,r,r,r,r,r,r,B-3,G3,r,r,B-4,G4,D3,D3,r
795.25,361.4773,260,2.25,r,r,r,r,r,r,B-3,G3,r,r,B-4,G4,A3,D3,r
795.5,361.5909,260,2.5,r,r,r,r,r,r,C4,A3,r,r,A4,F#4,C4,D3,r
795.75,361.7045,260,2.75,r,r,r,r,r,r,C4,A3,r,r,A4,F#4,A3,D3,r
796.0,361.8182,261,1.0,r,r,r,r,r,r,B3,D3,G4,G4,D5,F4,D3,G2,G1
796.25,361.9318,261,1.25,r,r,r,r,r,r,B3,D3,G4,G4,D5,F4,G3,G2,G1
796.5,362.0455,261,1.5,r,r,r,r,r,r,B3,D3,G4,G4,D5,F4,B3,G2,r
796.75,362.1591,261,1.75,r,r,r,r,r,r,B3,D3,G4,G4,D5,F4,G3,G2,r
797.0,362.2727,261,2.0,r,r,r,r,r,r,C4,E3,G4,G4,C5,E4,E3,G2,r
797.25,362.3864,261,2.25,r,r,r,r,r,r,C4,E3,G4,G4,C5,E4,G3,G2,r
797.5,362.5,261,2.5,r,r,r,r,r,r,C4,E3,G4,G4,C5,E4,C4,G2,r
797.75,362.6136,261,2.75,r,r,r,r,r,r,C4,E3,G4,G4,C5,E4,G3,G2,r
798.0,362.7273,262,1.0,r,r,r,r,r,r,D4,F3,G4,G4,B4,D4,F3,G2,G1
798.25,362.8409,262,1.25,r,r,r,r,r,r,D4,F3,G4,G4,B4,D4,G3,G2,G1
798.5,362.9545,262,1.5,r,r,r,r,r,r,D4,F3,G4,G4,B4,D4,D4,G2,r
798.75,363.0682,262,1.75,r,r,r,r,r,r,C4,E3,G4,G4,C5,E4,G3,G2,r
799.0,363.1818,262,2.0,r,r,r,r,r,r,B3,D3,G4,G4,D5,F4,F3,G2,r
799.25,363.2955,262,2.25,r,r,r,r,r,r,B3,D3,G4,G4,D5,F4,G3,G2,r
799.5,363.4091,262,2.5,r,r,r,r,r,r,D4,F3,G4,G4,B4,D4,F3,G2,r
799.75,363.5227,262,2.75,r,r,r,r,r,r,D4,F3,G4,G4,B4,D4,G3,G2,r
800.0,363.6364,263,1.0,E5,E5,C6,C5,E4,E4,C3,C3,C4,C3,C6,E5,E4,C3,C2
801.0,364.0909,263,2.0,G5,G5,C6,C5,G4,G4,E3,E3,C4,C3,C6,G5,G4,E3,E2
802.0,364.5455,264,1.0,F5,F5,C6,C5,F4,F4,D3,D3,C4,C3,C6,F5,F4,D3,D2
803.5,365.2273,264,2.5,E5,E5,C6,C5,E4,E4,C3,C3,C4,C3,C6,E5,E4,C3,C2
804.0,365.4545,265,1.0,A5,A5,C6,C5,A4,A4,F3,F3,C4,C3,C6,A5,A4,F3,F2
805.0,365.9091,265,2.0,G5,G5,C6,C5,G4,G4,E3,E3,C4,C3,C6,G5,G4,E3,E2
806.0,366.3636,266,1.0,F5,F5,C6,C5,F4,F4,D3,D3,C4,C3,C6,F5,F4,D3,D2
806.5,366.5909,266,1.5,F5,F5,C6,C5,F4,F4,D3,D3,C4,C3,C6,F5,F4,D3,D2
806.75,366.7045,266,1.75,G5,G5,C6,C5,G4,G4,E3,E3,C4,C3,C6,G5,G4,E3,E2
807.0,366.8182,266,2.0,A5,A5,C6,C5,A4,A4,F3,F3,C4,C3,C6,A5,A4,F3,F2
807.5,367.0455,266,2.5,F5,F5,C6,C5,F4,F4,D3,D3,C4,C3,C6,F5,F4,D3,D2
808.0,367.2727,267,1.0,G5,G5,C6,C5,G4,G4,E3,E3,C4,C3,C6,G5,G4,E3,E2
809.0,367.7273,267,2.0,B-5,B-5,C6,C5,B-4,B-4,G3,G3,C4,C3,C6,B-5,B-4,G3,G2
810.0,368.1818,268,1.0,A5,A5,C6,C5,A4,A4,F3,F3,C4,C3,C6,A5,A4,F3,F2
811.5,368.8636,268,2.5,G5,G5,C6,C5,G4,G4,E3,E3,C4,C3,C6,G5,G4,E3,E2
812.0,369.0909,269,1.0,C6,C6,C6,C5,C5,C5,A3,A3,C4,C3,C6,C6,C5,A3,A2
813.0,369.5455,269,2.0,B-5,B-5,C6,C5,B-4,B-4,G3,G3,C4,C3,C6,B-5,B-4,G3,G2
814.0,370.0,270,1.0,A5,A5,C6,C5,A4,A4,F3,F3,C4,C3,C6,A5,A4,F3,F2
814.5,370.2273,270,1.5,A5,A5,C6,C5,A4,A4,F3,F3,C4,C3,C6,A5,A4,F3,F2
814.75,370.3409,270,1.75,B-5,B-5,C6,C5,B-4,B-4,G3,G3,C4,C3,C6,B-5,B-4,G3,G2
815.0,370.4545,270,2.0,C6,C6,C6,C5,C5,C5,A3,A3,C4,C3,C6,C6,C5,A3,A2
815.5,370.6818,270,2.5,A5,A5,C6,C5,A4,A4,F3,F3,C4,C3,C6,A5,A4,F3,F2
816.0,370.9091,271,1.0,D6,D6,C6,C5,D5,D5,B-3,B-3,C4,C3,C6,D6,D5,B-3,B-2
817.0,371.3636,271,2.0,C6,C6,C6,C5,C5,C5,A3,A3,C4,C3,C6,C6,C5,A3,A2
818.0,371.8182,272,1.0,B-5,B-5,C6,C5,B-4,B-4,G3,G3,C4,C3,C6,B-5,B-4,G3,G2
818.5,372.0455,272,1.5,G5,G5,C6,C5,G4,G4,E3,E3,C4,C3,C6,G5,G4,E3,E2
818.75,372.1591,272,1.75,A5,A5,C6,C5,A4,A4,F3,F3,C4,C3,C6,A5,A4,F3,F2
819.0,372.2727,272,2.0,B-5,B-5,C6,C5,B-4,B-4,G3,G3,C4,C3,C6,B-5,B-4,G3,G2
819.5,372.5,272,2.5,C6,C6,C6,C5,C5,C5,A3,A3,C4,C3,C6,C6,C5,A3,A2
820.0,372.7273,273,1.0,D6,D6,C6,C5,D5,D5,B-3,B-3,C4,C3,C6,D6,D5,B-3,B-2
821.0,373.1818,273,2.0,C6,C6,C6,C5,C5,C5,A3,A3,C4,C3,C6,C6,C5,A3,A2
822.0,373.6364,274,1.0,B-5,B-5,C6,C5,B-4,B-4,G3,G3,C4,C3,C6,B-5,B-4,G3,G2
822.5,373.8636,274,1.5,G5,G5,C6,C5,G4,G4,E3,E3,C4,C3,C6,G5,G4,E3,E2
822.75,373.9773,274,1.75,A5,A5,C6,C5,A4,A4,F3,F3,C4,C3,C6,A5,A4,F3,F2
823.0,374.0909,274,2.0,B-5,B-5,C6,C5,B-4,B-4,G3,G3,C4,C3,C6,B-5,B-4,G3,G2
823.5,374.3182,274,2.5,C6,C6,C6,C5,C5,C5,A3,A3,C4,C3,C6,C6,C5,A3,A2
824.0,374.5455,275,1.0,D6,D6,D6,D5,D5,D5,B-2,B-2,F2,F1,D6,D6,D5,B-2,B-1
824.5,374.7727,275,1.5,r,r,r,r,r,r,r,r,F2,F1,D6,F4,r,B-2,B-1
824.6667,374.8485,275,1.6667,r,r,r,r,r,r,r,r,F2,F1,D6,G4,r,B-2,B-1
824.8333,374.9242,275,1.8333,r,r,r,r,r,r,r,r,F2,F1,D6,G4,r,B-2,B-1
825.0,375.0,275,2.0,r,r,r,r,r,r,r,r,F2,F1,D6,B-4,r,B-2,B-1
825.5,375.2273,275,2.5,r,r,r,r,r,r,r,r,F2,F1,D6,C5,r,B-2,B-1
826.0,375.4545,276,1.0,r,r,r,r,r,r,r,r,F2,F1,D6,D5,r,B-2,B-1
826.5,375.6818,276,1.5,r,r,r,r,r,r,r,r,F2,F1,D6,r,F3,B-2,B-1
826.6667,375.7576,276,1.6667,r,r,r,r,r,r,r,r,F2,F1,D6,r,G3,B-2,B-1
826.8333,375.8333,276,1.8333,r,r,r,r,r,r,r,r,F2,F1,D6,r,G3,B-2,B-1
827.0,375.9091,276,2.0,r,r,r,r,r,r,r,r,F2,F1,D6,r,B-3,B-2,B-1
827.5,376.1364,276,2.5,r,r,r,r,r,r,r,r,F2,F1,D6,r,C4,B-2,B-1
828.0,376.3636,277,1.0,r,r,r,r,r,r,r,r,F2,F1,D6,r,D4,B-2,B-1
828.5,376.5909,277,1.5,r,r,r,r,r,r,r,r,F2,F1,D6,r,r,F2,B-1
828.6667,376.6667,277,1.6667,r,r,r,r,r,r,r,r,F2,F1,D6,r,r,G2,B-1
828.8333,376.7424,277,1.8333,r,r,r,r,r,r,r,r,F2,F1,D6,r,r,G2,B-1
829.0,376.8182,277,2.0,r,r,r,r,r,r,r,r,F2,F1,D6,r,r,B-2,B-1
829.5,377.0455,277,2.5,r,r,r,r,r,r,r,r,F2,F1,D6,r,r,C3,B-1
830.0,377.2727,278,1.0,r,r,r,r,r,r,r,r,F2,F1,D6,r,r,D3,B-1
830.5,377.5,278,1.5,r,r,r,r,r,r,r,r,F2,F1,D6,F4,F3,r,B-1
830.75,377.6136,278,1.75,r,r,r,r,r,r,r,r,F2,F1,D6,G4,G3,r,B-1
831.0,377.7273,278,2.0,r,r,r,r,r,r,r,r,F2,F1,D6,A4,A3,B-2,B-1
831.5,377.9545,278,2.5,r,r,r,r,r,r,r,r,F2,F1,D6,B-4,B-3,B-2,B-1
832.0,378.1818,279,1.0,r,r,r,r,r,r,r,r,F2,F1,C6,C5,C4,F2,F1
832.5,378.4091,279,1.5,r,r,r,r,r,r,r,r,r,r,C6,A4,A3,F2,F1
833.0,378.6364,279,2.0,r,r,r,r,r,r,r,r,r,r,C6,B-4,B-3,F2,F1
833.5,378.8636,279,2.5,r,r,r,r,r,r,r,r,r,r,C6,D5,D4,F2,F1
834.0,379.0909,280,1.0,r,r,r,r,r,r,r,r,r,r,C6,C5,C4,F2,F1
834.5,379.3182,280,1.5,r,r,r,r,r,r,r,r,r,r,C6,B-4,B-3,F2,F1
834.75,379.4318,280,1.75,r,r,r,r,r,r,r,r,r,r,C6,A4,A3,F2,F1
835.0,379.5455,280,2.0,r,r,r,r,r,r,r,r,r,r,C6,G4,G3,F2,F1
835.5,379.7727,280,2.5,r,r,r,r,r,r,r,r,r,r,C6,C4,C3,F2,F1
836.0,380.0,281,1.0,r,r,r,r,r,r,r,r,r,r,C6,F4,F3,F2,F1
836.5,380.2273,281,1.5,r,r,r,r,r,r,r,r,r,r,B-5,G4,G3,F2,F1
836.75,380.3409,281,1.75,r,r,r,r,r,r,r,r,r,r,A5,G4,G3,F2,F1
837.0,380.4545,281,2.0,r,r,r,r,r,r,r,r,r,r,G5,A4,A3,F2,F1
837.25,380.5682,281,2.25,r,r,r,r,r,r,r,r,r,r,F5,A4,A3,F2,F1
837.5,380.6818,281,2.5,r,r,r,r,r,r,r,r,r,r,E5,B-4,B-3,F2,F1
837.75,380.7955,281,2.75,r,r,r,r,r,r,r,r,r,r,F5,A4,A3,F2,F1
838.0,380.9091,282,1.0,r,r,r,r,r,r,r,r,r,C3,G5,G4,G3,C3,C2
840.0,381.8182,283,1.0,r,r,r,r,r,r,r,r,r,C3,G5,r,r,r,r
842.0,382.7273,284,1.0,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
844.0,383.6364,285,1.0,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
844.5,383.8636,285,1.5,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
845.0,384.0909,285,2.0,r,r,r,r,r,r,r,r,r,r,C6,r,r,r,r
845.5,384.3182,285,2.5,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
846.0,384.5455,286,1.0,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
846.5,384.7727,286,1.5,r,r,r,r,r,r,r,r,r,r,G5,r,r,r,r
847.0,385.0,286,2.0,r,r,r,r,r,r,r,r,r,r,E5,r,r,r,r
847.5,385.2273,286,2.5,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
848.0,385.4545,287,1.0,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
848.5,385.6818,287,1.5,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
849.0,385.9091,287,2.0,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
849.5,386.1364,287,2.5,r,r,r,r,r,r,r,r,r,r,E4,r,r,r,r
850.0,386.3636,288,1.0,r,r,r,r,r,r,r,r,r,r,C4,r,r,r,r
850.5,386.5909,288,1.5,r,r,r,r,r,r,r,r,r,r,C5,r,r,r,r
851.0,386.8182,288,2.0,r,r,r,r,r,r,r,r,r,r,B-4,r,r,r,r
851.5,387.0455,288,2.5,r,r,r,r,r,r,r,r,r,r,G4,r,r,r,r
852.0,387.2727,289,1.0,r,r,r,r,r,r,r,r,r,r,A4,r,F3,F3,F1
852.3333,387.4242,289,1.3333,r,r,r,r,r,r,r,r,r,r,F5,r,F3,F3,F1
852.5,387.5,289,1.5,r,r,r,r,r,r,r,r,r,r,F5,A3,F3,F3,r
852.6667,387.5758,289,1.6667,r,r,r,r,r,r,r,r,r,r,E5,A3,F3,F3,r
853.0,387.7273,289,2.0,r,r,r,r,r,r,r,r,r,r,F5,B-3,D3,D3,r
853.3333,387.8788,289,2.3333,r,r,r,r,r,r,r,r,r,r,D5,B-3,D3,D3,r
853.5,387.9545,289,2.5,r,r,r,r,r,r,r,r,r,r,D5,D4,D3,D3,r
853.6667,388.0303,289,2.6667,r,r,r,r,r,r,r,r,r,r,B-4,D4,D3,D3,r
854.0,388.1818,290,1.0,r,r,r,r,r,r,r,r,r,r,G4,C4,E3,E3,r
854.3333,388.3333,290,1.3333,r,r,r,r,r,r,r,r,r,r,G5,C4,E3,E3,r
854.5,388.4091,290,1.5,r,r,r,r,r,r,r,r,r,r,G5,G3,E3,E3,r
854.6667,388.4849,290,1.6667,r,r,r,r,r,r,r,r,r,r,F#5,G3,E3,E3,r
854.75,388.5227,290,1.75,r,r,r,r,r,r,r,r,r,r,F#5,A3,E3,E3,r
855.0,388.6364,290,2.0,r,r,r,r,r,r,r,r,r,r,G5,B-3,E3,E3,r
855.3333,388.7879,290,2.3333,r,r,r,r,r,r,r,r,r,r,E5,B-3,E3,E3,r
855.5,388.8636,290,2.5,r,r,r,r,r,r,r,r,r,r,E5,G3,C3,C3,r
855.6667,388.9394,290,2.6667,r,r,r,r,r,r,r,r,r,r,B-4,G3,C3,C3,r
856.0,389.0909,291,1.0,r,r,r,r,r,F4,r,r,r,r,A4,A3,F3,F3,F1
856.3333,389.2424,291,1.3333,r,r,r,r,r,F4,r,r,r,r,F5,A3,F3,F3,F1
856.5,389.3182,291,1.5,r,r,r,r,A4,F4,A3,A3,r,r,F5,r,F3,F3,F1
856.6667,389.394,291,1.6667,r,r,r,r,A4,F4,A3,A3,r,r,E5,r,F3,F3,F1
857.0,389.5455,291,2.0,r,r,r,r,B-4,F4,B-3,B-3,r,r,F5,r,D3,D3,r
857.3333,389.697,291,2.3333,r,r,r,r,B-4,F4,B-3,B-3,r,r,D5,r,D3,D3,r
857.5,389.7727,291,2.5,r,r,r,r,D5,F4,D4,D4,r,r,D5,r,D3,D3,r
857.6667,389.8485,291,2.6667,r,r,r,r,D5,F4,D4,D4,r,r,B-4,r,D3,D3,r
858.0,390.0,292,1.0,r,r,r,r,C5,G4,C4,C4,r,r,G4,r,E3,E3,r
858.3333,390.1515,292,1.3333,r,r,r,r,C5,G4,C4,C4,r,r,G5,r,E3,E3,r
858.5,390.2273,292,1.5,r,r,r,r,B-4,G4,G3,G3,r,r,G5,r,E3,E3,r
858.6667,390.303,292,1.6667,r,r,r,r,B-4,G4,G3,G3,r,r,F#5,r,E3,E3,r
858.75,390.3409,292,1.75,r,r,r,r,A4,G4,A3,A3,r,r,F#5,r,E3,E3,r
859.0,390.4545,292,2.0,r,r,r,r,B-4,G4,B-3,B-3,r,r,G5,r,E3,E3,r
859.3333,390.606,292,2.3333,r,r,r,r,B-4,G4,B-3,B-3,r,r,E5,r,E3,E3,r
859.5,390.6818,292,2.5,r,r,r,r,G4,E4,G3,G3,r,r,E5,r,C3,C3,r
859.6667,390.7576,292,2.6667,r,r,r,r,G4,E4,G3,G3,r,r,B-4,r,C3,C3,r
860.0,390.9091,293,1.0,r,r,r,r,A4,F4,A3,F3,r,r,A4,r,F3,F3,F1
860.3333,391.0606,293,1.3333,r,r,r,r,A4,F4,A3,F3,r,r,F5,r,F3,F3,F1
860.6667,391.2121,293,1.6667,r,r,r,r,A4,F4,A3,F3,r,r,E5,r,F3,F3,F1
861.0,391.3636,293,2.0,r,r,r,r,C5,A4,C4,A3,r,r,F5,r,F3,r,r
861.3333,391.5151,293,2.3333,r,r,r,r,C5,A4,C4,A3,r,r,A4,r,F3,r,r
861.6667,391.6667,293,2.6667,r,r,r,r,C5,A4,C4,A3,r,r,C5,r,F3,r,r
862.0,391.8182,294,1.0,r,r,r,r,B-4,G4,B-3,G3,r,r,B-4,r,F3,r,r
862.3333,391.9697,294,1.3333,r,r,r,r,B-4,G4,B-3,G3,r,r,G4,r,F3,r,r
862.6667,392.1212,294,1.6667,r,r,r,r,B-4,G4,B-3,G3,r,r,C5,r,F3,r,r
863.0,392.2727,294,2.0,r,r,r,r,B-4,G4,B-3,G3,r,r,B-4,r,F3,r,r
863.3333,392.4242,294,2.3333,r,r,r,r,B-4,G4,B-3,G3,r,r,C5,r,F3,r,r
863.5,392.5,294,2.5,r,r,r,r,A4,F4,A3,F3,r,r,C5,r,F3,r,r
863.6667,392.5758,294,2.6667,r,r,r,r,A4,F4,A3,F3,r,r,A4,r,F3,r,r
864.0,392.7273,295,1.0,r,r,r,r,D5,B-4,D4,B-3,F4,F3,D5,r,F3,B-2,B-1
864.3333,392.8788,295,1.3333,r,r,r,r,D5,B-4,D4,B-3,F4,F3,B-4,r,F3,B-2,B-1
864.6667,393.0303,295,1.6667,r,r,r,r,D5,B-4,D4,B-3,F4,F3,F5,r,F3,B-2,B-1
865.0,393.1818,295,2.0,r,r,r,r,C5,A4,C4,A3,F4,F3,C5,r,F3,F3,F2
865.3333,393.3333,295,2.3333,r,r,r,r,C5,A4,C4,A3,F4,F3,A4,r,F3,F3,F2
865.6667,393.4849,295,2.6667,r,r,r,r,C5,A4,C4,A3,F4,F3,F5,r,F3,F3,F2
866.0,393.6364,296,1.0,r,r,r,r,G4,E4,G3,C3,C4,C3,G4,r,E3,C3,C2
866.3333,393.7879,296,1.3333,r,r,r,r,G4,E4,G3,C3,C4,C3,G5,r,E3,C3,C2
866.5,393.8636,296,1.5,r,r,r,r,G4,E4,G3,C3,C4,C3,G5,r,E3,C3,C2
866.6667,393.9394,296,1.6667,r,r,r,r,G4,E4,G3,C3,C4,C3,F5,r,E3,C3,C2
866.75,393.9773,296,1.75,r,r,r,r,A4,E4,G3,C3,C4,C3,F5,r,E3,C3,C2
867.0,394.0909,296,2.0,r,r,r,r,B-4,E4,G3,C3,C4,C3,E5,r,E3,r,r
867.3333,394.2424,296,2.3333,r,r,r,r,B-4,E4,G3,C3,C4,C3,G5,r,E3,r,r
867.5,394.3182,296,2.5,r,r,r,r,G4,E4,G3,C3,C4,C3,G5,r,E3,r,r
867.6667,394.394,296,2.6667,r,r,r,r,G4,E4,G3,C3,C4,C3,B-4,r,E3,r,r
868.0,394.5455,297,1.0,r,r,r,r,A4,F4,A3,F3,C4,F3,A4,A3,F3,F3,F2
868.3333,394.697,297,1.3333,r,r,r,r,A4,F4,A3,F3,C4,F3,F5,A3,F3,F3,F2
868.6667,394.8485,297,1.6667,r,r,r,r,r,r,r,r,r,r,E5,A3,F3,F3,F2
869.0,395.0,297,2.0,r,r,r,r,r,r,r,r,r,r,F5,C4,A3,r,r
869.3333,395.1515,297,2.3333,r,r,r,r,r,r,r,r,r,r,A4,C4,A3,r,r
869.6667,395.303,297,2.6667,r,r,r,r,r,r,r,r,r,r,C5,C4,A3,r,r
870.0,395.4545,298,1.0,r,r,r,r,r,r,r,r,r,r,B-4,B-3,G3,r,r
870.3333,395.606,298,1.3333,r,r,r,r,r,r,r,r,r,r,G4,B-3,G3,r,r
870.6667,395.7576,298,1.6667,r,r,r,r,r,r,r,r,r,r,C5,B-3,G3,r,r
871.0,395.9091,298,2.0,r,r,r,r,r,r,r,r,r,r,B-4,B-3,G3,r,r
871.3333,396.0606,298,2.3333,r,r,r,r,r,r,r,r,r,r,C5,B-3,G3,r,r
871.5,396.1364,298,2.5,r,r,r,r,r,r,r,r,r,r,C5,A3,F3,r,r
871.6667,396.2121,298,2.6667,r,r,r,r,r,r,r,r,r,r,A4,A3,F3,r,r
872.0,396.3636,299,1.0,r,r,r,r,r,r,r,r,r,r,D5,D4,B-3,B-2,B-1
872.3333,396.5151,299,1.3333,r,r,r,r,r,r,r,r,r,r,B-4,D4,B-3,B-2,B-1
872.6667,396.6667,299,1.6667,r,r,r,r,r,r,r,r,r,r,F4,D4,B-3,B-2,B-1
873.0,396.8182,299,2.0,r,r,r,r,r,r,r,r,r,r,C5,C4,A3,F3,F2
873.3333,396.9697,299,2.3333,r,r,r,r,r,r,r,r,r,r,A4,C4,A3,F3,F2
