qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
144.0,148.0,,,Main Part,U(Main)&U(Violin 2),U(Bb Clarinet 2),U(Bb Clarinet 1),,,,,,,,,,,,,,P8(Contrabass),,U(Main)&U(Oboe 2),,,P8(Timpani)
148.0,152.0,U(Flute 2)&P6(F Trumpet 1),U(Flute 1)&P6(F Trumpet 1),Main Part,U(Main)&U(Violin 2),U(Bb Clarinet 2),U(Bb Clarinet 1),,,,,,,P6(Flute 1)&P6(Flute 2),,,,,,,P8(Contrabass),,U(Main)&U(Oboe 2),,,P8(Timpani)
152.0,156.0,Main Part,U(Main)&U(Oboe 1)&U(Oboe 2)&U(Violin 2),U(Main)&U(Flute 2)&U(Oboe 2)&U(Violin 2),U(Main)&U(Flute 2)&U(Oboe 1)&U(Violin 2),U(Bb Clarinet 2),U(Bb Clarinet 1),U(Bassoon 2),U(Bassoon 1),,,,,,,,,,,,P8(Contrabass),,U(Main)&U(Flute 2)&U(Oboe 1)&U(Oboe 2),,,P8(Timpani)
156.0,160.0,Main Part,U(Main),U(Oboe 2)&U(Violin 2),U(Oboe 1)&U(Violin 2),U(Bb Clarinet 2),U(Bb Clarinet 1),U(Bassoon 2)&U(Violoncello),U(Bassoon 1)&U(Violoncello),,,,,,,,,,,,P8(Contrabass),,U(Oboe 1)&U(Oboe 2),,U(Bassoon 1)&U(Bassoon 2),P8(Timpani)
160.0,176.0,Main Part,U(Main)&U(Violin 1),U(Violin 2),,U(Bb Clarinet 2),U(Bb Clarinet 1),U(Bassoon 2),U(Bassoon 1),,,U(F Horn 4)&P4(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba),U(F Horn 3)&P4(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba),,P4(F Horn 3)&P4(F Horn 4)&P4(F Trumpet 3)&P8(Alto Trombone)&P3(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P8(F Horn 3)&P8(F Horn 4)&P4(F Trumpet 2)&P4(Alto Trombone)&P6(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P4(F Horn 3)&P4(F Horn 4)&P8(F Trumpet 2)&P4(F Trumpet 3)&P3(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P6(F Horn 3)&P6(F Horn 4)&P3(F Trumpet 2)&P6(F Trumpet 3)&P3(Alto Trombone)&P6(Bass Trombone)&P6(Bass Tuba),U(F Horn 3)&U(F Horn 4)&P4(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&P8(Bass Tuba),P8(F Horn 3)&P8(F Horn 4)&P4(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&P8(Bass Trombone),P8(Contrabass),U(Main)&U(Flute 2),U(Oboe 1),,,P8(Timpani)
176.0,184.0,U(Flute 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Violin 1),U(Flute 1)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Violin 1),,,P8(Flute 1)&P8(Flute 2)&U(Bb Clarinet 2)&P8(Violin 1),P8(Flute 1)&P8(Flute 2)&U(Bb Clarinet 1)&P8(Violin 1),U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(F Horn 3)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),,,U(Bassoon 1)&U(Bassoon 2)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&U(Bass Trombone)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),Main Part,,,,,U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Bass Trombone)&P8(Violoncello)&U(Contrabass),,U(Flute 1)&U(Flute 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),,,U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Bass Trombone)&U(Bass Tuba)&P8(Violoncello)
184.0,192.0,U(Flute 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Violin 1),U(Flute 1)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2)&U(Violin 1),,,P8(Flute 1)&P8(Flute 2)&U(Bb Clarinet 2)&P8(Violin 1),P8(Flute 1)&P8(Flute 2)&U(Bb Clarinet 1)&P8(Violin 1),U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(F Horn 3)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),,,U(Bassoon 1)&U(Bassoon 2)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&U(Bass Trombone)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),Main Part,,,,,U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&P8(Bass Tuba)&U(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Bass Trombone)&P8(Violoncello)&U(Contrabass),,U(Flute 1)&U(Flute 2)&P8(Bb Clarinet 1)&P8(Bb Clarinet 2),,,U(Bassoon 1)&U(Bassoon 2)&U(F Horn 3)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 3)&P8(F Horn 4)&P8(Bass Trombone)&U(Bass Tuba)&P8(Violoncello)
192.0,200.0,P8(Bb Clarinet 1)&U(Violin 1),P8(Bb Clarinet 2)&P8(Main),P8(Tenor Trombone)&U(Violin 2),,P8(Flute 1)&P8(Violin 1),P8(Flute 2)&U(Main),U(Bassoon 2)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&P8(Contrabass),U(Bassoon 1)&U(F Horn 4)&U(Bass Trombone)&P8(Bass Tuba)&P8(Contrabass),,,U(Violoncello),U(Bassoon 1)&U(Bassoon 2)&U(Bass Trombone)&P8(Bass Tuba)&P8(Contrabass),Main Part,,,,P8(Oboe 1)&P8(Violin 2),U(Bassoon 1)&U(Bassoon 2)&U(F Horn 4)&P8(Bass Tuba)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 4)&P8(Bass Trombone)&U(Contrabass),,U(Flute 1)&P8(Bb Clarinet 1),U(Oboe 1)&P8(Tenor Trombone),,U(F Horn 3),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 4)&P8(Bass Trombone)&U(Bass Tuba)
200.0,208.0,P4(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P4(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&P4(Main)&P6(F Trumpet 2)&P4(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P4(Flute 1)&P3(Oboe 1)&P4(Oboe 2)&P4(Bb Clarinet 1)&P8(Bb Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(F Horn 1)&P3(F Horn 2)&P8(F Horn 3)&P4(F Horn 4)&P8(Main)&P3(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P3(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P6(Flute 1)&P3(Flute 2)&P6(Oboe 2)&P6(Bb Clarinet 1)&P3(Bb Clarinet 2)&P6(Bassoon 1)&P6(Bassoon 2)&P3(F Horn 1)&P8(F Horn 2)&P3(F Horn 3)&P6(F Horn 4)&P3(Main)&P8(F Trumpet 2)&P3(F Trumpet 3)&P3(Alto Trombone)&P8(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba),P8(Flute 1)&P4(Flute 2)&P6(Oboe 1)&U(Bb Clarinet 1)&P4(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&P4(Main)&P6(F Trumpet 2)&P4(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P8(Flute 1)&P4(Flute 2)&P6(Oboe 1)&U(Oboe 2)&P4(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&P4(Main)&P6(F Trumpet 2)&P4(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&P8(Bass Trombone)&P8(Bass Tuba),P4(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(Bb Clarinet 1)&P4(Bassoon 1)&P4(Bassoon 2)&P8(F Horn 1)&P3(F Horn 2)&P8(F Horn 3)&P4(F Horn 4)&U(Main)&P3(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P3(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P8(Flute 1)&P4(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P4(Bb Clarinet 2)&U(Bassoon 2)&P4(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&U(F Horn 4)&P4(Main)&P6(F Trumpet 2)&P4(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba),P8(Flute 1)&P4(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P4(Bb Clarinet 2)&U(Bassoon 1)&P4(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&U(F Horn 4)&P4(Main)&P6(F Trumpet 2)&P4(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba),P4(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(Bb Clarinet 1)&P8(Bb Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P3(F Horn 2)&P8(F Horn 3)&P4(F Horn 4)&P8(Main)&P3(F Trumpet 2)&U(F Trumpet 3)&U(Alto Trombone)&P3(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P6(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P6(Oboe 2)&P6(Bb Clarinet 1)&P3(Bb Clarinet 2)&P6(Bassoon 1)&P6(Bassoon 2)&P3(F Horn 1)&P3(F Horn 3)&P6(F Horn 4)&P3(Main)&P8(F Trumpet 2)&P3(F Trumpet 3)&P3(Alto Trombone)&U(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba),P4(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(Bb Clarinet 1)&P8(Bb Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(F Horn 1)&P3(F Horn 2)&P4(F Horn 4)&P8(Main)&P3(F Trumpet 2)&P8(F Trumpet 3)&P8(Alto Trombone)&P3(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P8(Flute 1)&P4(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P4(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P4(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&P4(Main)&P6(F Trumpet 2)&P4(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&U(Bass Trombone)&P8(Bass Tuba),Main Part,P6(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P6(Oboe 2)&P6(Bb Clarinet 1)&P3(Bb Clarinet 2)&P6(Bassoon 1)&P6(Bassoon 2)&P3(F Horn 1)&P8(F Horn 2)&P3(F Horn 3)&P6(F Horn 4)&P3(Main)&P3(F Trumpet 3)&P3(Alto Trombone)&P8(Tenor Trombone)&P6(Bass Trombone)&P6(Bass Tuba),P4(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(Bb Clarinet 1)&P8(Bb Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(F Horn 1)&P3(F Horn 2)&P8(F Horn 3)&P4(F Horn 4)&P8(Main)&P3(F Trumpet 2)&U(Alto Trombone)&P3(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P4(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P4(Oboe 2)&P4(Bb Clarinet 1)&P8(Bb Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(F Horn 1)&P3(F Horn 2)&P8(F Horn 3)&P4(F Horn 4)&P8(Main)&P3(F Trumpet 2)&U(F Trumpet 3)&P3(Tenor Trombone)&P4(Bass Trombone)&P4(Bass Tuba),P6(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P6(Oboe 2)&P6(Bb Clarinet 1)&P3(Bb Clarinet 2)&P6(Bassoon 1)&P6(Bassoon 2)&P3(F Horn 1)&U(F Horn 2)&P3(F Horn 3)&P6(F Horn 4)&P3(Main)&P8(F Trumpet 2)&P3(F Trumpet 3)&P3(Alto Trombone)&P6(Bass Trombone)&P6(Bass Tuba),P8(Flute 1)&P4(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P4(Bb Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P4(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&U(F Horn 4)&P4(Main)&P6(F Trumpet 2)&P4(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&P8(Bass Tuba),P8(Flute 1)&P4(Flute 2)&P6(Oboe 1)&P8(Oboe 2)&P8(Bb Clarinet 1)&P4(Bb Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P6(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&P4(Main)&P6(F Trumpet 2)&P4(F Trumpet 3)&P4(Alto Trombone)&P6(Tenor Trombone)&P8(Bass Trombone),P8(Violin 1)&P8(Viola)&P8(Contrabass),P8(Timpani)&P8(Viola)&P8(Contrabass),,P8(Timpani)&P8(Violin 1)&P8(Contrabass),,P8(Timpani)&P8(Violin 1)&P8(Viola)
208.0,224.0,,,,,,,,,,,,,,,,,,,,P8(Contrabass),Main Part,,P8(Violoncello),P8(Viola),P8(Timpani)
224.0,237.75,,,,,,,,,,,,,,,,,,,,,,,Main Part,U(Main),
237.75,240.0,Main Part,,,,,,,,,,,,,,,,,,,,,,U(Violoncello),U(Viola),
240.0,253.75,,,,,,,,,,,,,,,,,,,,,,,Main Part,U(Main),
253.75,257.0,Main Part,,,,,,,,,,,,,,,,,,,,P3(Violin 2),P3(Violin 1),U(Violoncello),U(Viola),
257.0,265.0,,,,,Main Part,,,,,,,,,,,,,,,,,,U(Violoncello),U(Viola),
265.0,273.0,,,,,Main Part,,,,,,,,,,,,,,,,,,,,
273.0,282.0,,,,,Main Part,,,,,,,,,,,,,,,,,,U(Violoncello),U(Viola),
282.0,288.0,,,,,Main Part,,,,,,,,,,,,,,,,P3(Violin 2),P3(Violin 1),U(Violoncello),U(Viola),
288.0,292.0,,,U(Oboe 2)&U(Bb Clarinet 1)&U(Bb Clarinet 2),U(Oboe 1)&U(Bb Clarinet 1)&U(Bb Clarinet 2),U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 2),U(Oboe 1)&U(Oboe 2)&U(Bb Clarinet 1),,,,,,,,,,,,,,,P3(Violin 2),P3(Violin 1),Main Part,U(Main),
292.0,300.0,,,Main Part,U(Main)&U(Bb Clarinet 1)&U(Bb Clarinet 2),U(Main)&U(Oboe 2)&U(Bb Clarinet 2),U(Main)&U(Oboe 2)&U(Bb Clarinet 1),,,,,,,,,,,,,,,,,U(Violoncello),U(Viola),
300.0,308.0,,,Main Part,U(Main)&U(Bb Clarinet 1)&U(Bb Clarinet 2),U(Main)&U(Oboe 2)&U(Bb Clarinet 2),U(Main)&U(Oboe 2)&U(Bb Clarinet 1),,,,,,,,,,,,,,,,,U(Violoncello),U(Viola),
308.0,320.0,U(Flute 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&P8(Bass Trombone)&P8(Contrabass),U(Flute 1)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&P8(Bass Trombone)&P8(Contrabass),Main Part,U(Bb Clarinet 2),U(Main),U(Oboe 2),P8(Flute 1)&P8(Flute 2)&U(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&U(Bass Trombone)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Bassoon 1)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&U(Bass Trombone)&P8(Contrabass),P4(Flute 1)&P4(Flute 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(F Horn 2)&P4(F Horn 3)&P4(F Horn 4)&P4(F Trumpet 1)&P4(F Trumpet 2)&P4(F Trumpet 3)&U(Alto Trombone)&P4(Tenor Trombone)&P4(Bass Trombone)&P4(Timpani)&P4(Contrabass),P4(Flute 1)&P4(Flute 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(F Horn 1)&P4(F Horn 3)&P4(F Horn 4)&P4(F Trumpet 1)&P4(F Trumpet 2)&P4(F Trumpet 3)&U(Alto Trombone)&P4(Tenor Trombone)&P4(Bass Trombone)&P4(Timpani)&P4(Contrabass),P7(Flute 1)&P7(Flute 2)&P7(Bassoon 1)&P7(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 4)&P7(F Trumpet 1)&P7(F Trumpet 2)&P7(F Trumpet 3)&P4(Alto Trombone)&U(Tenor Trombone)&P7(Bass Trombone)&P7(Timpani)&P7(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Bassoon 1)&U(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&U(Bass Trombone)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&P8(F Horn 4)&U(F Trumpet 2)&U(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&P8(Bass Trombone)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&P8(Bass Trombone)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&P8(F Horn 4)&U(F Trumpet 1)&U(F Trumpet 2)&P4(Alto Trombone)&P7(Tenor Trombone)&P8(Bass Trombone)&P8(Contrabass),P4(Flute 1)&P4(Flute 2)&P4(Bassoon 1)&P4(Bassoon 2)&U(F Horn 1)&U(F Horn 2)&P4(F Horn 3)&P4(F Horn 4)&P4(F Trumpet 1)&P4(F Trumpet 2)&P4(F Trumpet 3)&P4(Tenor Trombone)&P4(Bass Trombone)&P4(Timpani)&P4(Contrabass),P7(Flute 1)&P7(Flute 2)&P7(Bassoon 1)&P7(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&U(F Horn 3)&P7(F Horn 4)&P7(F Trumpet 1)&P7(F Trumpet 2)&P7(F Trumpet 3)&P4(Alto Trombone)&P7(Bass Trombone)&P7(Timpani)&P7(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Bassoon 1)&U(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&U(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&P8(Contrabass),,P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&P4(Alto Trombone)&P7(Tenor Trombone),,,,,P8(Flute 1)&P8(Flute 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(F Horn 1)&P4(F Horn 2)&P7(F Horn 3)&P8(F Horn 4)&P8(F Trumpet 1)&P8(F Trumpet 2)&P8(F Trumpet 3)&P4(Alto Trombone)&P7(Tenor Trombone)&P8(Bass Trombone)
320.0,333.75,Main Part,U(Main)&P8(Oboe 1)&P8(Bb Clarinet 1)&P8(F Trumpet 1)&U(Violin 1)&P8(Violin 2),P8(Main)&P8(Flute 2)&U(Bb Clarinet 1)&P8(F Trumpet 1)&P8(Violin 1)&P8(Violin 2),U(Bb Clarinet 2),P8(Main)&P8(Flute 2)&U(Oboe 1)&P8(F Trumpet 1)&P8(Violin 1)&P8(Violin 2),U(Oboe 2),U(Bassoon 2)&U(Bass Trombone),U(Bassoon 1)&U(Bass Trombone),,,,P8(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Bb Clarinet 1)&P8(Violin 1)&U(Violin 2),,,,,U(Bassoon 1)&U(Bassoon 2),,,U(Main)&U(Flute 2)&P8(Oboe 1)&P8(Bb Clarinet 1)&P8(F Trumpet 1)&P8(Violin 2),P8(Main)&P8(Flute 2)&P8(Oboe 1)&P8(Bb Clarinet 1)&U(F Trumpet 1)&P8(Violin 1),,P8(F Horn 4)&P8(Contrabass),P8(F Horn 4)&P8(Violoncello)
333.75,335.75,,,,,,,,,Main Part,P6(F Horn 3)&P3(F Horn 4)&P6(Viola)&P3(Violoncello)&P3(Contrabass),P6(F Horn 2)&P4(F Horn 4)&P8(Viola)&P4(Violoncello)&P4(Contrabass),P3(F Horn 2)&P4(F Horn 3)&P4(Viola)&P8(Violoncello)&P8(Contrabass),,,,,,,,,,,P6(F Horn 2)&P8(F Horn 3)&P4(F Horn 4)&P4(Violoncello)&P4(Contrabass),P3(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&P4(Viola)&P8(Contrabass),P3(F Horn 2)&P4(F Horn 3)&P8(F Horn 4)&P4(Viola)&P8(Violoncello)
335.75,344.0,U(Flute 2)&U(Oboe 1)&P5(Oboe 2)&P3(Bb Clarinet 1)&P8(Bb Clarinet 2),U(Flute 1)&U(Oboe 1)&P5(Oboe 2)&P3(Bb Clarinet 1)&P8(Bb Clarinet 2),U(Flute 1)&U(Flute 2)&P5(Oboe 2)&P3(Bb Clarinet 1)&P8(Bb Clarinet 2),P5(Flute 1)&P5(Flute 2)&P5(Oboe 1)&P3(Bb Clarinet 1)&P5(Bb Clarinet 2),P3(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P3(Oboe 2)&P3(Bb Clarinet 2),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P5(Oboe 2)&P3(Bb Clarinet 1),,U(Bass Trombone)&U(Bass Tuba),P3(F Horn 2),P3(F Horn 1),Main Part,P8(Violoncello)&P8(Contrabass),,,,,,U(Bassoon 2)&U(Bass Tuba),U(Bassoon 2)&U(Bass Trombone),,P8(Violin 2),P8(Violin 1),,P8(F Horn 4)&P8(Contrabass),P8(F Horn 4)&P8(Violoncello)
344.0,357.75,Main Part,U(Main)&P8(F Trumpet 1)&U(Violin 1)&P8(Violin 2),,,,,U(Bassoon 2)&P8(F Horn 4)&P8(Violoncello)&P8(Contrabass),U(Bassoon 1)&P8(F Horn 4)&P8(Violoncello)&P8(Contrabass),,,,P8(Bassoon 1)&P8(Bassoon 2)&U(Violoncello)&P8(Contrabass),P8(Main)&P8(Flute 2)&P8(Violin 1)&U(Violin 2),,,,,,,,U(Main)&U(Flute 2)&P8(F Trumpet 1)&P8(Violin 2),P8(Main)&P8(Flute 2)&U(F Trumpet 1)&P8(Violin 1),,P8(Bassoon 1)&P8(Bassoon 2)&U(F Horn 4)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(F Horn 4)&P8(Violoncello)
