qstamp_start,qstamp_end,Flute 1,Flute 2,Oboe 1,Oboe 2,A Clarinet 1,A Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,D Trumpet 1,D Trumpet 2,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1635.125,1638.125,Main Part,U(Main)&P3(Oboe 1)&P8(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P6(D Horn 2)&P3(D Trumpet 1)&P6(D Trumpet 2)&P6(Timpani)&U(Violin 1)&P6(Violoncello)&P6(Contrabass),P3(Main)&P3(Flute 2)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P4(D Horn 2)&U(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P3(Violin 1)&P4(Violoncello)&P4(Contrabass),P8(Main)&P8(Flute 2)&P3(Oboe 1)&P5(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P6(D Horn 2)&P3(D Trumpet 1)&P6(D Trumpet 2)&P6(Timpani)&P8(Violin 1)&P6(Violoncello)&P6(Contrabass),P5(Main)&P5(Flute 2)&P3(Oboe 1)&P5(Oboe 2)&P3(A Clarinet 2)&U(Bassoon 1)&P5(Bassoon 2)&P3(D Horn 1)&P2(D Horn 2)&P3(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani)&P5(Violin 1)&P2(Violoncello)&P2(Contrabass),P3(Main)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P3(Bassoon 2)&U(D Horn 1)&P4(D Horn 2)&P8(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P3(Violin 1)&P4(Violoncello)&P4(Contrabass),P5(Main)&P5(Flute 2)&P3(Oboe 1)&P5(Oboe 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 2)&P3(D Horn 1)&P2(D Horn 2)&P3(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani)&P5(Violin 1)&P2(Violoncello)&P2(Contrabass),P8(Main)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 1)&P3(D Horn 1)&P6(D Horn 2)&P3(D Trumpet 1)&P6(D Trumpet 2)&P6(Timpani)&P8(Violin 1)&P6(Violoncello)&P6(Contrabass),P3(Main)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P4(D Horn 2)&P8(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani)&P3(Violin 1)&P4(Violoncello)&P4(Contrabass),P6(Main)&P6(Flute 2)&P4(Oboe 1)&P6(Oboe 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P4(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P6(Violin 1)&P8(Violoncello)&P8(Contrabass),P3(Main)&P3(Flute 2)&U(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 2)&P4(Timpani)&P3(Violin 1)&P4(Violoncello)&P4(Contrabass),P6(Main)&P6(Flute 2)&P4(Oboe 1)&P6(Oboe 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P8(D Horn 2)&P4(D Trumpet 1)&P8(Timpani)&P6(Violin 1)&P8(Violoncello)&P8(Contrabass),P6(Main)&P6(Flute 2)&P4(Oboe 1)&P6(Oboe 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P8(D Horn 2)&P4(D Trumpet 1)&P8(D Trumpet 2)&P6(Violin 1)&P8(Violoncello)&P8(Contrabass),U(Main)&U(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P5(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P6(D Horn 2)&P3(D Trumpet 1)&P6(D Trumpet 2)&P6(Timpani)&P6(Violoncello)&P6(Contrabass),P8(Viola),P8(Violin 2),P6(Main)&P6(Flute 2)&P4(Oboe 1)&P6(Oboe 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P8(D Horn 2)&P4(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P6(Violin 1)&P8(Contrabass),P6(Main)&P6(Flute 2)&P4(Oboe 1)&P6(Oboe 2)&P2(A Clarinet 1)&P4(A Clarinet 2)&P2(Bassoon 1)&P6(Bassoon 2)&P4(D Horn 1)&P8(D Horn 2)&P4(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P6(Violin 1)&P8(Violoncello)
1638.125,1643.125,U(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 2)&P8(Bassoon 2)&U(Violin 1),U(Flute 1)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 2)&P8(Bassoon 2)&U(Violin 1),P3(Flute 1)&P3(Flute 2)&P3(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 2)&P3(Violin 1),P8(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P3(A Clarinet 2)&P8(Bassoon 2)&P8(Violin 1),P3(Oboe 1)&P3(A Clarinet 2),P3(Flute 1)&P3(Flute 2)&P8(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 1)&P3(Bassoon 2)&P3(Violin 1),P3(D Trumpet 1)&P2(Violoncello)&P2(Contrabass),P8(Flute 1)&P8(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 2)&P8(Violin 1),P4(D Horn 2),P4(D Horn 1),P3(Bassoon 1)&P4(Violoncello)&P4(Contrabass),P8(Timpani),P8(D Trumpet 2),U(Flute 1)&U(Flute 2)&P3(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 2)&P8(Bassoon 2),Main Part,P8(Main),P2(Bassoon 1)&P4(D Trumpet 1)&P8(Contrabass),P2(Bassoon 1)&P4(D Trumpet 1)&P8(Violoncello)
1643.125,1654.125,Main Part,P8(Oboe 2)&P8(A Clarinet 1)&P8(Bassoon 2)&U(Violin 1),P8(Bassoon 1),P8(Flute 2)&U(A Clarinet 1)&P8(Bassoon 2)&P8(Violin 1),P8(Flute 2)&U(Oboe 2)&P8(Bassoon 2)&P8(Violin 1),,P8(Oboe 1),P8(Flute 2)&P8(Oboe 2)&P8(A Clarinet 1)&P8(Violin 1),P8(D Horn 2),P8(D Horn 1),P8(D Trumpet 2),P8(D Trumpet 1),,U(Flute 2)&P8(Oboe 2)&P8(A Clarinet 1)&P8(Bassoon 2),P8(Viola),P8(Violin 2),P8(Contrabass),P8(Violoncello)
1654.125,1659.125,U(Flute 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P2(Violin 1)&P3(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P2(Violin 1)&P3(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),Main Part,,P2(Flute 1)&P2(Flute 2)&P6(A Clarinet 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani)&P8(Violin 1)&P4(Violin 2)&P2(Viola)&P2(Violoncello)&P2(Contrabass),P5(Flute 1)&P5(Flute 2)&P6(A Clarinet 1)&P5(D Trumpet 1)&P5(D Trumpet 2)&P5(Timpani)&P6(Violin 1)&P3(Violin 2)&P5(Viola)&P5(Violoncello)&P5(Contrabass),P8(Main),,P8(D Horn 2),P8(D Horn 1),P8(Flute 1)&P8(Flute 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 2)&P8(Timpani)&P2(Violin 1)&P3(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 1)&P8(Timpani)&P2(Violin 1)&P3(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P2(Violin 1)&P3(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P2(Flute 1)&P2(Flute 2)&P8(A Clarinet 1)&P6(A Clarinet 2)&P2(D Trumpet 1)&P2(D Trumpet 2)&P2(Timpani)&P4(Violin 2)&P2(Viola)&P2(Violoncello)&P2(Contrabass),P3(Flute 1)&P3(Flute 2)&P4(A Clarinet 1)&P3(A Clarinet 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani)&P4(Violin 1)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P8(Flute 1)&P8(Flute 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani)&P2(Violin 1)&P3(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani)&P2(Violin 1)&P3(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani)&P2(Violin 1)&P3(Violin 2)&P8(Viola)&P8(Violoncello)
1659.125,1669.125,U(Flute 2),U(Flute 1),Main Part,P2(Bassoon 2),P6(A Clarinet 2)&P2(D Trumpet 1)&P2(D Trumpet 2),P6(A Clarinet 1)&P5(D Trumpet 1)&P5(D Trumpet 2),,P2(Oboe 2),P8(D Horn 2),P8(D Horn 1),P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 2),P2(A Clarinet 1)&P5(A Clarinet 2)&P8(D Trumpet 1),,P4(Violin 2)&P2(Violoncello)&P2(Contrabass),P4(Violin 1)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P3(Violin 2),P2(Violin 1)&P3(Violin 2)&P8(Contrabass),P2(Violin 1)&P3(Violin 2)&P8(Violoncello)
1669.125,1707.125,Main Part,,,,,,P8(Bassoon 2),P8(Bassoon 1),,,,,,,,,P8(Contrabass),P8(Violoncello)
1707.125,1723.125,Main Part,P8(Violin 1),,,,,P8(Bassoon 2)&P8(Violoncello)&P8(Contrabass),P8(Bassoon 1)&P8(Violoncello)&P8(Contrabass),P8(Main)&P8(D Trumpet 1)&P8(Violin 2),P8(D Trumpet 2),P8(Main)&P8(D Horn 1)&P8(Violin 2),P8(D Horn 2),,P8(Flute 2),P8(Main)&P8(D Horn 1)&P8(D Trumpet 1),,P8(Bassoon 1)&P8(Bassoon 2)&P8(Contrabass),P8(Bassoon 1)&P8(Bassoon 2)&P8(Violoncello)
1723.125,1731.125,U(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),U(Flute 1)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P3(Oboe 2),P3(Oboe 1),P8(Flute 1)&P8(Flute 2)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P3(Flute 2)&P3(A Clarinet 1)&P3(Bassoon 1)&P3(Bassoon 2)&P3(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),P8(Flute 1)&P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P8(Flute 2)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P8(Flute 1)&P8(Flute 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&U(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),Main Part,U(Main),P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1731.125,1763.125,P8(A Clarinet 2),P8(A Clarinet 1),Main Part,,P8(Flute 2),P8(Flute 1),,,,,P8(D Trumpet 2),P8(D Trumpet 1),,,,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
1763.125,1766.125,U(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),U(Flute 1)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&U(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&U(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(A Clarinet 2),P8(A Clarinet 1),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Main)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Bassoon 1)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Main)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Main)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Bassoon 1)&U(Bassoon 2)&P8(D Horn 1)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Main)&P8(Violin 2)&P8(Viola)&U(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&U(Oboe 1)&U(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&U(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(Main)&U(Violin 2)&U(Viola)&P8(Violoncello)&P8(Contrabass),,Main Part,P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Main)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&U(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Main)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&U(Bassoon 1)&U(Bassoon 2)&P8(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Main)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Flute 1)&P8(Flute 2)&P8(Oboe 1)&P8(Oboe 2)&P8(Bassoon 1)&P8(Bassoon 2)&P8(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Main)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1766.125,1780.875,P8(Oboe 2),P8(Bassoon 1)&P8(Bassoon 2),Main Part,P8(Flute 1),P3(A Clarinet 2),P3(A Clarinet 1),P8(Flute 2)&P8(Bassoon 2),P8(Flute 2)&P8(Bassoon 1),,,P8(D Trumpet 2),P8(D Trumpet 1),,P8(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Viola)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&U(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P8(Violin 2)&P8(Viola)&P8(Violoncello)
1780.875,1782.875,P3(Flute 2)&P3(Oboe 1)&P8(Main)&P3(A Clarinet 1)&P8(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P8(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P5(Oboe 1)&P3(Main)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P5(Flute 2)&P3(Main)&P5(A Clarinet 1)&P3(A Clarinet 2)&P5(Bassoon 1)&P5(Bassoon 2)&P3(D Horn 1)&P5(D Horn 2)&P5(D Trumpet 1)&P5(D Trumpet 2)&P5(Timpani),Main Part,P3(Flute 1)&P8(Flute 2)&P5(Oboe 1)&P3(Main)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P8(D Horn 2)&U(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P8(Main)&P3(A Clarinet 1)&P3(Bassoon 1)&P3(Bassoon 2)&U(D Horn 1)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P8(Flute 2)&P5(Oboe 1)&P3(Main)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 2)&P3(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P8(Flute 2)&P5(Oboe 1)&P3(Main)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P3(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P3(Flute 2)&P3(Oboe 1)&P8(Main)&P3(A Clarinet 1)&U(A Clarinet 2)&P3(Bassoon 1)&P3(Bassoon 2)&P3(D Horn 2)&P3(D Trumpet 1)&P3(D Trumpet 2)&P3(Timpani),P3(Flute 1)&P8(Flute 2)&P5(Oboe 1)&P3(Main)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P8(Flute 2)&P5(Oboe 1)&P3(Main)&U(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P3(Flute 1)&P8(Flute 2)&P5(Oboe 1)&P3(Main)&P8(A Clarinet 1)&P3(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P3(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P3(Flute 1)&P8(Flute 2)&P5(Oboe 1)&P3(Main)&P8(A Clarinet 1)&P3(A Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P3(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),P3(Violin 2)&P8(Viola)&P8(Violoncello)&P8(Contrabass),P3(Violin 1)&P3(Viola)&P3(Violoncello)&P3(Contrabass),P8(Violin 1)&P3(Violin 2)&P8(Violoncello)&P8(Contrabass),P8(Violin 1)&P3(Violin 2)&P8(Viola)&P8(Contrabass),P8(Violin 1)&P3(Violin 2)&P8(Viola)&P8(Violoncello)
1782.875,1784.875,P3(Flute 2)&P4(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani),P3(Flute 1)&P6(Oboe 1)&P3(Oboe 2)&P8(A Clarinet 1)&P3(A Clarinet 2)&P6(Bassoon 1)&P6(Bassoon 2)&P3(D Horn 1)&P6(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P6(Timpani),P4(Flute 1)&P6(Flute 2)&P4(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&P8(Timpani),P8(Flute 1)&P3(Flute 2)&P4(Oboe 1)&P3(A Clarinet 1)&P8(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P8(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani),P3(Flute 1)&P8(Flute 2)&P6(Oboe 1)&P3(Oboe 2)&P3(A Clarinet 2)&P6(Bassoon 1)&P6(Bassoon 2)&P3(D Horn 1)&P6(D Horn 2)&P6(D Trumpet 1)&P6(D Trumpet 2)&P6(Timpani),P8(Flute 1)&P3(Flute 2)&P4(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&P4(Bassoon 1)&P4(Bassoon 2)&U(D Horn 1)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani),P4(Flute 1)&P6(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P8(Bassoon 2)&P4(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P4(Flute 1)&P6(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P8(Bassoon 1)&P4(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2)&U(Timpani),P8(Flute 1)&P3(Flute 2)&P4(Oboe 1)&P8(Oboe 2)&P3(A Clarinet 1)&U(A Clarinet 2)&P4(Bassoon 1)&P4(Bassoon 2)&P4(D Horn 2)&P4(D Trumpet 1)&P4(D Trumpet 2)&P4(Timpani),P4(Flute 1)&P6(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P4(D Horn 1)&P8(D Trumpet 1)&U(D Trumpet 2)&P8(Timpani),P4(Flute 1)&P6(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P8(Bassoon 1)&P8(Bassoon 2)&P4(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 2)&P8(Timpani),P4(Flute 1)&P6(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&U(Bassoon 1)&P8(Bassoon 2)&P4(D Horn 1)&U(D Horn 2)&P8(D Trumpet 1)&P8(Timpani),P4(Flute 1)&P6(Flute 2)&P8(Oboe 1)&P4(Oboe 2)&P6(A Clarinet 1)&P4(A Clarinet 2)&P8(Bassoon 1)&U(Bassoon 2)&P4(D Horn 1)&P8(D Horn 2)&P8(D Trumpet 1)&P8(D Trumpet 2),,Main Part,P8(Violoncello)&P8(Contrabass),P8(Viola)&P8(Contrabass),P8(Viola)&P8(Violoncello)
